Data properties:

Recording date: 11/11/2015
Recording time: 13:54:07:396 (corresponds to time 0)
Study: True Belief 1
Subject: 097
Recording: 097
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
0	0	20	617	477	
1	20	366	33	115	
2	386	266	-7	27	
3	652	1416	77	128	
4	2068	100	-523	350	
5	2351	83	-28	175	
6	2434	566	224	189	
7	3001	333	122	-1	
8	3334	100	-202	359	
9	3833	50	-782	1364	
10	4016	33	-769	1323	
11	5149	17	-1625	1228	
12	7264	33	30	360	
13	7397	17	229	390	
14	7597	2198	240	380	
15	9796	583	232	491	
16	10378	150	173	480	
17	10528	333	88	416	
18	10861	250	218	384	
19	11111	183	107	426	
20	11528	433	231	391	
21	12277	183	247	436	
22	12460	1249	209	490	
23	13709	649	75	113	
24	14359	217	688	399	
25	14575	2615	755	377	
26	17190	166	742	502	
27	17356	133	743	358	
28	17490	316	758	441	
29	17806	283	650	461	
30	18289	250	630	444	
31	18739	1116	769	369	
32	19855	233	773	321	
33	20088	400	766	398	
34	20487	883	65	121	
35	21370	316	631	394	
36	21687	183	170	405	
37	21870	466	112	417	
38	22336	1149	255	375	
39	23485	233	852	415	
40	23718	1282	867	468	
41	25001	2065	705	396	
42	27066	333	850	471	
43	27399	233	234	427	
44	27632	400	103	427	
45	28032	566	63	127	
46	28765	17	483	429	
47	28898	83	486	421	
48	28981	233	645	404	
49	29214	216	804	534	
50	29431	483	840	524	
51	29914	799	200	504	
52	30713	216	688	414	
53	30930	300	837	518	
54	31229	433	801	351	
55	31662	1182	609	401	
56	32845	1099	785	352	
57	33944	1366	840	525	
58	35310	167	392	407	
59	35476	616	595	413	
60	36093	1016	57	126	
61	37108	233	728	456	
62	37342	400	734	496	
63	37741	883	740	330	
64	38624	183	233	399	
65	38807	1016	166	423	
66	39823	333	724	444	
67	40156	283	708	480	
68	40439	1033	748	495	
69	41472	133	221	579	
70	41605	200	208	435	
71	41805	666	163	434	
72	42471	200	219	423	
73	42671	783	280	374	
74	43604	233	273	384	
75	43970	83	279	383	
76	44053	366	154	418	
77	44420	450	198	422	
78	45003	17	182	423	
79	45153	200	137	399	
80	45669	17	253	373	
81	45835	183	740	407	
82	46135	333	747	472	
83	46651	450	730	495	
84	47101	183	336	429	
85	47284	749	178	431	
86	48300	17	690	489	
87	48467	150	738	479	
88	48733	749	751	491	
89	49483	916	63	125	
90	50549	117	649	394	
91	50665	217	708	562	
92	50882	250	731	535	
93	51132	350	322	528	
94	51481	2148	147	501	
95	53630	150	155	384	
96	53780	1349	162	340	
97	55129	650	306	342	
98	55778	1016	306	536	
99	56794	466	164	487	
100	57260	183	-72	71	
101	57444	133	43	110	
102	57710	566	40	110	
103	58276	1649	764	331	
104	59925	533	195	363	
105	60458	300	711	386	
106	60758	1133	769	397	
107	61890	200	764	436	
108	62090	216	758	353	
109	62307	333	754	409	
110	62640	749	742	471	
111	63555	200	719	429	
112	63755	483	760	396	
113	64238	550	759	330	
114	64788	1249	204	374	
115	66037	200	283	78	
116	66237	983	64	128	
117	67219	216	639	385	
118	67436	266	746	532	
119	67702	466	849	527	
120	68168	266	247	492	
121	68435	1066	290	509	
122	69501	350	237	346	
123	69967	133	242	332	
124	70100	1699	154	498	
125	71799	783	295	487	
126	72582	200	674	375	
127	72782	450	746	331	
128	73231	466	786	507	
