Timestamp	Event	Descriptor	
110	ImageStart	blacksquare.bmp	
5007	KeyPress	Space	
5007	ImageEnd	blacksquare.bmp	
5558	MovieStart	Julia_3.AVI	
8307	MovieEnd	Julia_3.AVI	
8514	ImageStart	blacksquare.bmp	
12238	KeyPress	Space	
12239	ImageEnd	blacksquare.bmp	
12261	ImageStart	nail_pencil.BMP	
16174	KeyPress	Right	
16174	ImageEnd	nail_pencil.BMP	
16180	ImageStart	blacksquare.bmp	
23614	KeyPress	Space	
23614	ImageEnd	blacksquare.bmp	
23635	ImageStart	stove_refrigerator.BMP	
29758	KeyPress	Left	
29758	ImageEnd	stove_refrigerator.BMP	
29764	ImageStart	blacksquare.bmp	
33582	KeyPress	Space	
33582	ImageEnd	blacksquare.bmp	
33603	ImageStart	glass_bowl.BMP	
47702	KeyPress	Right	
47702	ImageEnd	glass_bowl.BMP	
47708	ImageStart	blacksquare.bmp	
51350	KeyPress	Space	
51350	ImageEnd	blacksquare.bmp	
51375	ImageStart	wheel_window.BMP	
55974	KeyPress	Left	
55974	ImageEnd	wheel_window.BMP	
55981	ImageStart	blacksquare.bmp	
59798	KeyPress	Space	
59798	ImageEnd	blacksquare.bmp	
59819	ImageStart	lips_ear.BMP	
74958	KeyPress	Right	
74958	ImageEnd	lips_ear.BMP	
74963	ImageStart	blacksquare.bmp	
78774	KeyPress	Space	
78774	ImageEnd	blacksquare.bmp	
78795	ImageStart	bread_potato.BMP	
91925	KeyPress	Right	
91925	ImageEnd	bread_potato.BMP	
91931	ImageStart	blacksquare.bmp	
95437	KeyPress	Space	
95438	ImageEnd	blacksquare.bmp	
95459	ImageStart	ring_watch.BMP	
111510	KeyPress	Right	
111510	ImageEnd	ring_watch.BMP	
111515	ImageStart	blacksquare.bmp	
115158	KeyPress	Space	
115158	ImageEnd	blacksquare.bmp	
115181	ImageStart	eye_nose.BMP	
121957	KeyPress	Right	
121957	ImageEnd	eye_nose.BMP	
121964	ImageStart	blacksquare.bmp	
125373	KeyPress	Space	
125373	ImageEnd	blacksquare.bmp	
125395	ImageStart	strawberry_banana.BMP	
139733	KeyPress	Left	
139733	ImageEnd	strawberry_banana.BMP	
139738	ImageStart	blacksquare.bmp	
145348	KeyPress	Space	
145348	ImageEnd	blacksquare.bmp	
145371	ImageStart	airplane_helicopter.BMP	
155812	KeyPress	Right	
155813	ImageEnd	airplane_helicopter.BMP	
155818	ImageStart	whiteborder.bmp	
157148	KeyPress	Space	
157148	ImageEnd	whiteborder.bmp	
157633	MovieStart	Julia_3.AVI	
160401	MovieEnd	Julia_3.AVI	
161054	ImageStart	blacksquare.bmp	
163780	KeyPress	Space	
163781	ImageEnd	blacksquare.bmp	
163802	ImageStart	bird_turtle.BMP	
168309	KeyPress	Right	
168309	ImageEnd	bird_turtle.BMP	
168315	ImageStart	blacksquare.bmp	
173500	KeyPress	Space	
173500	ImageEnd	blacksquare.bmp	
173521	ImageStart	truck_car.BMP	
178340	KeyPress	Right	
178340	ImageEnd	truck_car.BMP	
178347	ImageStart	blacksquare.bmp	
182452	KeyPress	Space	
182452	ImageEnd	blacksquare.bmp	
182474	ImageStart	sun_tree.BMP	
187580	KeyPress	Right	
187580	ImageEnd	sun_tree.BMP	
187586	ImageStart	blacksquare.bmp	
191612	KeyPress	Space	
191612	ImageEnd	blacksquare.bmp	
191634	ImageStart	snowman_clown.BMP	
197356	KeyPress	Left	
197356	ImageEnd	snowman_clown.BMP	
197362	ImageStart	blacksquare.bmp	
202500	KeyPress	Space	
202500	ImageEnd	blacksquare.bmp	
202521	ImageStart	chicken_rabbit.BMP	
206692	KeyPress	Left	
206692	ImageEnd	chicken_rabbit.BMP	
206698	ImageStart	blacksquare.bmp	
211884	KeyPress	Space	
211884	ImageEnd	blacksquare.bmp	
211905	ImageStart	watermelon_orange.BMP	
216788	KeyPress	Right	
216788	ImageEnd	watermelon_orange.BMP	
216795	ImageStart	blacksquare.bmp	
218076	KeyPress	Space	
218076	ImageEnd	blacksquare.bmp	
218097	ImageStart	sailboat_bicycle.BMP	
221779	KeyPress	Left	
221780	ImageEnd	sailboat_bicycle.BMP	
221786	ImageStart	blacksquare.bmp	
225515	KeyPress	Space	
225516	ImageEnd	blacksquare.bmp	
225537	ImageStart	table_chair.BMP	
229715	KeyPress	Right	
229716	ImageEnd	table_chair.BMP	
229721	ImageStart	blacksquare.bmp	
233387	KeyPress	Space	
233388	ImageEnd	blacksquare.bmp	
233408	ImageStart	apple_pear.BMP	
242651	KeyPress	Right	
242651	ImageEnd	apple_pear.BMP	
242657	ImageStart	blacksquare.bmp	
243955	KeyPress	Space	
243955	ImageEnd	blacksquare.bmp	
243977	ImageStart	lion_bear.BMP	
250451	KeyPress	Right	
250451	ImageEnd	lion_bear.BMP	
250458	ImageStart	whiteborder.bmp	
251899	KeyPress	Space	
251899	ImageEnd	whiteborder.bmp	
252390	MovieStart	congratulations.wmv	
256292	KeyPress	Escape	
256292	MovieEnd	congratulations.wmv	
