Data properties:

Recording date: 11/30/2015
Recording time: 09:56:08:514 (corresponds to time 0)
Study: True Belief 2
Subject: 106
Recording: 106
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
0	7509	183	237	379	
1	7692	550	243	328	
2	8242	117	230	378	
3	8625	67	215	367	
4	9474	283	99	291	
5	9890	33	55	371	
6	10257	17	76	387	
7	10607	33	-46	392	
8	10806	17	-29	405	
9	11972	33	-329	81	
10	13521	17	654	365	
11	14271	33	654	389	
12	21748	400	904	361	
13	22148	716	771	335	
14	22864	267	888	352	
15	23131	450	785	324	
16	23580	100	357	317	
17	23980	333	765	352	
18	24313	200	298	326	
19	26397	17	139	423	
20	28627	217	769	411	
21	28844	316	734	393	
22	29160	283	759	430	
23	29443	466	805	272	
24	29909	1982	766	428	
25	31891	183	514	334	
26	32074	233	283	342	
27	32308	799	268	456	
28	33107	283	812	300	
29	33390	100	901	243	
30	37004	999	796	309	
31	38004	233	794	355	
32	38237	600	810	402	
33	39019	216	801	361	
34	39236	200	838	378	
35	39436	366	285	355	
36	39802	266	235	362	
37	41051	817	791	291	
38	41867	716	255	349	
39	42583	233	270	388	
40	43150	16	231	365	
41	43516	150	505	336	
42	43666	633	794	306	
43	44299	233	315	349	
44	44532	383	240	351	
45	44915	233	262	392	
46	45148	383	292	426	
47	45532	600	249	363	
48	46364	66	238	364	
49	46647	766	777	303	
50	47413	300	262	352	
51	47713	100	-95	63	
52	48412	17	106	67	
53	48796	200	331	316	
54	48995	516	288	444	
55	50095	1698	295	448	
56	51793	316	299	279	
57	52110	649	344	284	
58	52759	783	268	313	
59	53542	566	298	451	
60	54108	200	711	316	
61	54308	883	800	312	
62	55191	716	335	271	
63	55907	666	105	68	
64	56573	383	233	71	
65	56956	1382	796	300	
66	58338	650	796	392	
67	58988	183	429	300	
68	59171	433	269	294	
69	59604	266	794	289	
70	59871	1149	850	401	
71	61020	316	300	314	
72	61336	283	309	391	
73	61619	183	891	382	
74	61802	216	839	289	
75	62019	266	803	281	
76	62285	350	843	359	
77	62635	350	777	300	
78	62985	233	223	351	
79	63218	317	237	318	
80	63534	400	756	267	
81	64101	83	756	269	
82	64184	250	670	300	
83	64434	250	754	417	
84	64683	183	703	399	
85	71562	17	575	458	
86	73011	400	183	469	
87	73411	416	295	295	
88	73977	167	510	298	
89	74143	583	740	277	
90	74726	616	500	412	
91	75342	250	48	260	
92	75592	166	71	288	
93	75759	1366	638	515	
