Data properties:

Recording date: 10/30/2015
Recording time: 09:42:48:455 (corresponds to time 0)
Study: True Belief 2
Subject: 105
Recording: 105
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
2	0	17	637	458	
3	17	216	125	412	
4	233	100	141	464	
5	333	166	200	485	
6	650	167	-51	86	
7	817	300	72	117	
8	1116	133	75	79	
9	1250	599	72	114	
10	1849	100	613	603	
11	1949	1382	160	258	
12	3331	134	112	212	
13	3465	566	66	235	
14	4164	150	104	854	
15	4314	166	145	844	
16	4480	250	151	945	
17	4730	183	230	963	
18	4914	266	337	1037	
19	5180	100	432	1047	
20	5280	183	369	994	
21	5463	100	214	1015	
22	5680	83	327	1008	
23	5763	100	95	866	
24	6013	17	62	862	
25	6163	116	57	353	
26	6279	284	35	192	
27	6563	482	24	134	
28	7045	234	176	414	
29	7279	466	176	362	
30	7745	1033	252	402	
31	8778	149	155	309	
32	8927	100	201	457	
33	9027	334	165	349	
34	9361	100	155	282	
35	9461	183	225	300	
36	9643	100	147	272	
37	9744	116	223	592	
38	9860	167	211	357	
39	10027	150	250	379	
40	10326	134	178	365	
41	10460	216	122	437	
42	10676	333	123	397	
43	11009	133	167	365	
44	11142	100	117	409	
45	11242	100	-34	333	
46	11542	117	49	442	
47	11659	133	164	393	
48	11792	216	296	392	
49	12008	400	352	426	
50	12408	566	320	405	
51	12974	216	112	145	
52	13191	133	203	279	
53	13324	316	198	212	
54	13791	166	649	417	
55	13957	116	834	327	
56	14073	117	832	405	
57	14190	150	869	452	
58	14340	200	827	475	
59	14540	100	749	514	
60	14640	300	774	447	
61	14940	166	817	423	
62	15106	100	855	436	
63	15206	149	822	501	
64	15356	200	729	470	
65	15556	167	810	470	
66	15722	183	847	401	
67	15906	116	906	408	
68	16022	117	839	434	
69	16138	333	587	441	
70	16472	333	736	436	
71	16805	216	695	526	
72	17021	100	842	510	
73	17121	783	760	367	
74	17904	100	812	444	
75	18004	333	759	368	
76	18337	100	766	322	
77	18437	400	769	405	
78	18837	100	815	398	
79	18937	216	762	371	
80	19152	133	903	436	
81	19286	183	881	519	
82	19469	200	386	255	
83	19669	133	152	141	
84	19802	134	225	137	
