Data properties:

Recording date: 9/29/2015
Recording time: 15:53:50:333 (corresponds to time 0)
Study: True Belief 2
Subject: 099
Recording: 099
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
0	0	99	585	445	
1	99	483	-371	-305	
2	582	1299	79	86	
3	1881	100	154	212	
4	4562	333	-148	85	
5	4895	300	213	371	
6	5362	749	200	309	
7	6111	433	38	323	
8	6544	1033	199	304	
9	7577	516	63	329	
10	8093	350	61	376	
11	8443	1732	202	305	
12	10175	183	-321	42	
13	10358	167	13	110	
14	10525	416	55	78	
15	12624	1182	732	345	
16	13806	750	628	352	
17	14556	600	668	434	
18	15155	100	334	261	
19	17303	283	468	379	
20	17587	433	208	330	
21	18020	500	95	340	
22	18519	183	792	333	
23	18702	1016	735	334	
24	19718	666	880	371	
25	20384	882	729	346	
26	21267	949	863	360	
27	22216	216	190	348	
28	22432	350	-192	12	
29	22782	433	50	73	
30	24781	583	241	468	
31	25364	450	218	306	
32	25813	1898	256	465	
33	27712	600	740	434	
34	28311	600	668	383	
35	28911	933	752	282	
36	30543	100	307	116	
37	30643	732	102	47	
38	31642	17	497	966	
39	31841	133	369	255	
40	32108	83	140	332	
41	32191	383	180	340	
42	32574	366	763	302	
43	32941	250	197	333	
44	33190	433	148	324	
45	33623	366	229	344	
46	33990	316	125	330	
47	34306	250	722	337	
48	34556	633	745	288	
49	35189	233	186	323	
50	35422	983	121	317	
51	36405	683	206	378	
52	37088	683	138	334	
53	37771	616	179	366	
54	38387	450	330	392	
55	38837	466	279	323	
56	39303	733	183	356	
57	40036	116	-534	-294	
58	41535	84	281	233	
59	41619	599	288	319	
60	42218	233	78	109	
61	44082	83	268	351	
62	44166	400	238	297	
63	44565	2315	255	461	
64	46981	366	266	446	
65	47596	250	462	315	
66	47846	433	581	378	
67	48279	217	774	247	
68	48496	316	879	293	
69	48812	550	841	320	
70	49362	818	209	418	
71	50179	716	784	420	
72	50895	465	34	80	
73	51361	166	-53	58	
74	51527	216	466	337	
75	51743	501	308	290	
76	52244	732	728	293	
77	52976	633	741	415	
78	53610	1749	744	471	
79	55358	832	727	302	
80	56190	216	726	440	
81	56407	1099	799	427	
82	57506	383	707	432	
83	57889	1149	746	474	
84	59038	300	-227	51	
85	59338	916	68	66	
86	60254	200	660	316	
87	60454	333	691	293	
88	60787	533	277	277	
89	61320	1183	294	448	
90	62503	200	647	360	
91	62702	783	710	293	
92	63485	749	710	462	
93	64235	899	707	290	
94	65133	184	232	289	
95	65317	783	282	282	
96	66100	400	295	459	
97	66500	116	249	445	
98	66766	1549	294	450	
99	68315	216	565	483	
