Data properties:

Recording date: 7/9/2015
Recording time: 15:11:27:820 (corresponds to time 0)
Study: False Belief 1
Subject: 081
Recording: 081
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
0	0	69	646	450	
1	69	183	284	297	
2	385	100	-292	-167	
3	618	117	28	43	
4	735	1399	82	115	
5	2284	416	638	561	
6	2700	150	499	1108	
7	6447	183	154	287	
8	6630	250	228	346	
9	7014	250	217	356	
10	7397	150	218	365	
11	7547	300	87	398	
12	7846	450	204	360	
13	8413	117	213	363	
14	8529	300	76	384	
15	8829	483	215	358	
16	9479	450	216	357	
17	10111	17	223	348	
18	10378	67	-5	509	
19	11527	316	41	78	
20	12010	283	523	463	
21	12293	899	758	369	
22	13192	300	639	447	
23	13492	600	757	357	
24	14092	566	728	321	
25	14658	100	647	318	
26	16557	133	616	375	
27	16690	899	744	342	
28	17589	217	756	289	
29	17806	183	330	62	
30	17989	1149	54	94	
31	19138	483	694	386	
32	19621	266	837	472	
33	19887	133	854	430	
34	20021	500	262	381	
35	20520	466	94	372	
36	21120	83	188	361	
37	21203	633	252	342	
38	21836	266	111	365	
39	22252	699	117	372	
40	22952	1016	240	342	
41	25966	83	306	80	
42	26049	599	54	102	
43	26765	167	1110	623	
44	27049	167	724	363	
45	27365	600	611	482	
46	27965	1449	818	472	
47	29413	250	792	342	
48	29663	666	789	279	
49	30329	766	781	456	
50	31096	333	721	454	
51	31429	167	655	410	
52	31595	250	612	369	
53	31845	833	594	315	
54	32678	599	687	413	
55	33277	167	846	413	
56	33444	333	807	443	
57	33777	250	180	359	
58	34243	383	138	461	
59	34943	583	134	445	
60	35526	117	72	51	
61	36108	17	50	82	
62	37774	483	154	384	
63	38257	150	652	453	
64	38723	300	734	303	
65	39023	883	740	465	
66	39906	250	725	336	
67	40155	267	261	411	
68	40422	1216	175	398	
69	41638	516	269	363	
70	45901	566	747	455	
71	46467	217	306	37	
72	46684	466	63	127	
73	47150	117	-32	302	
74	48118	183	245	523	
75	48301	266	706	392	
76	48566	349	752	338	
77	48916	167	739	396	
78	49199	33	730	471	
79	49449	17	215	476	
80	49665	433	160	468	
81	50431	200	109	471	
82	50748	133	103	469	
83	51031	333	142	471	
84	51481	17	144	469	
85	51614	17	191	401	
86	51747	716	166	300	
87	52463	516	153	260	
88	52979	250	718	383	
89	53229	933	747	359	
90	54279	33	43	119	
91	54495	17	46	111	
92	54861	183	642	-266	
93	55478	133	730	441	
94	55611	450	764	311	
95	56061	117	256	332	
96	56310	250	237	283	
97	57643	216	114	484	
98	58325	216	516	413	
99	58542	966	558	353	
100	59508	250	753	382	
101	59758	550	741	526	
102	62590	166	305	428	
103	62756	516	192	358	
104	63272	816	742	307	
105	64088	1232	56	119	
106	65321	316	321	467	
107	65637	266	263	474	
108	65904	983	143	466	
109	66886	383	247	318	
110	67269	550	745	447	
111	67819	283	797	469	
112	68102	433	687	453	
113	68535	1166	733	296	
114	69701	167	254	352	
115	69867	1016	249	300	
116	71050	700	684	470	
117	71866	183	680	473	
118	72299	33	819	493	
119	72532	2382	818	507	
120	75180	150	591	649	
121	75530	17	596	645	
