Data properties:

Recording date: 1/29/2016
Recording time: 14:42:21:600 (corresponds to time 0)
Study: False Belief 1
Subject: 111
Recording: 111
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
0	0	372	586	505	
1	372	266	-339	215	
2	639	1200	76	79	
3	1838	100	26	105	
4	3553	283	179	276	
5	3836	333	-79	45	
6	4169	317	490	621	
7	4486	300	202	834	
8	4786	266	27	2	
9	5052	766	53	69	
10	5818	250	199	350	
11	6068	350	195	311	
12	6568	716	201	312	
13	7284	183	171	422	
14	7467	1366	202	309	
15	8833	150	314	252	
16	8983	616	206	310	
17	9599	217	176	412	
18	9815	916	199	328	
19	10732	583	169	355	
20	11314	266	110	352	
21	11581	350	44	353	
22	11930	200	-4	81	
23	12130	600	42	62	
24	12730	267	208	1024	
25	12996	266	701	409	
26	13263	2481	758	291	
27	15744	150	660	357	
28	16011	67	733	332	
29	16477	33	741	319	
30	16860	183	682	342	
31	17293	83	713	333	
32	17376	849	752	309	
33	18226	400	648	349	
34	18625	433	29	41	
35	19558	67	350	563	
36	20324	183	229	320	
37	20507	333	54	322	
38	20840	849	195	297	
39	21690	200	231	358	
40	21890	216	199	264	
41	22106	216	49	318	
42	22323	816	197	290	
43	23139	633	703	292	
44	23771	600	870	352	
45	24371	650	708	295	
46	25021	300	148	275	
47	25321	316	59	320	
48	25637	566	29	297	
49	26203	599	25	22	
50	26803	117	-51	692	
51	26919	266	-28	642	
52	27186	316	408	314	
53	27502	466	627	313	
54	27969	1249	152	405	
55	29218	250	160	244	
56	29468	217	750	384	
57	29684	1748	840	432	
58	31433	350	803	261	
59	31782	333	654	351	
60	32116	350	601	295	
61	32465	350	656	400	
62	32815	783	608	327	
63	33598	300	685	397	
64	33897	749	799	241	
65	34647	583	769	378	
66	35230	400	604	318	
67	35629	466	35	38	
68	36096	516	-981	529	
69	36612	383	403	326	
70	36995	700	160	327	
71	37694	250	246	258	
72	37944	1382	135	320	
73	39327	533	255	371	
74	39860	200	288	415	
75	40060	217	271	241	
76	40276	400	145	317	
77	40676	283	232	278	
78	40959	300	237	228	
79	41259	283	177	231	
80	41542	350	139	337	
81	41892	316	793	297	
82	42208	383	753	301	
83	42591	533	156	338	
84	43124	216	786	283	
85	43340	350	741	246	
86	43690	400	180	326	
87	44090	183	137	325	
88	44273	866	734	404	
89	45139	316	685	394	
90	45456	599	766	397	
91	46055	233	727	267	
92	46288	333	738	221	
93	46621	500	67	22	
94	47121	483	707	404	
95	47604	166	602	312	
96	48221	16	101	302	
97	48404	16	152	271	
98	48587	83	128	312	
99	48670	1615	100	392	
100	50285	683	264	408	
101	50968	883	91	390	
102	51851	167	110	433	
103	52017	233	107	380	
104	52251	366	257	409	
105	52617	700	168	226	
106	53317	816	145	337	
107	54133	133	-287	95	
108	54266	566	47	51	
109	54832	466	236	711	
110	55482	83	709	261	
111	55565	416	754	274	
112	55981	566	758	227	
113	56547	350	771	306	
114	56897	450	195	283	
115	57347	783	771	290	
116	58129	183	272	275	
117	58313	400	170	293	
118	58712	216	160	421	
119	58929	1383	164	271	
120	60312	533	198	293	
121	60844	633	744	256	
122	61477	600	767	223	
123	62077	1066	773	284	
124	63143	649	168	256	
125	63792	200	87	53	
126	63992	283	46	30	
127	64275	467	1220	693	
128	64742	100	1153	644	
129	65225	83	487	362	
130	65308	716	270	389	
131	66024	749	128	393	
132	66773	183	209	316	
133	66956	333	212	229	
134	67289	250	94	377	
135	67539	799	268	378	
136	68339	583	236	234	
137	68922	450	756	223	
138	69371	283	751	314	
139	69654	250	767	388	
140	69904	983	681	376	
141	70887	316	748	218	
142	71203	633	209	244	
143	72453	83	254	285	
144	72753	150	278	494	
145	73103	17	283	388	
146	73802	250	445	941	
147	74051	366	865	1164	
148	74418	616	525	513	
149	75034	83	-1433	876	
