Data properties:

Recording date: 3/5/2016
Recording time: 09:21:30:507 (corresponds to time 0)
Study: False Belief 1
Subject: 117
Recording: 117
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
0	945	1033	68	76	
1	1978	866	650	584	
2	3076	250	688	578	
3	3327	317	556	744	
4	3643	200	87	721	
5	3843	333	65	686	
6	4176	200	49	124	
7	4376	683	39	65	
8	5059	200	248	371	
9	5258	816	219	339	
10	6075	200	120	374	
11	6274	1665	222	333	
12	7940	100	-53	278	
13	10738	33	-701	141	
14	11255	16	-317	129	
15	11920	83	606	354	
16	12003	150	665	358	
17	12153	1682	755	335	
18	13836	183	674	349	
19	14019	1482	752	337	
20	15501	300	510	314	
21	15801	1016	758	324	
22	16817	216	678	377	
23	17033	333	217	88	
24	17366	116	-9	130	
25	17483	117	-8	69	
26	17599	549	37	70	
27	18415	133	284	366	
28	18549	200	200	333	
29	18748	200	766	331	
30	18948	683	698	332	
31	19631	216	906	387	
32	19848	383	867	383	
33	20231	966	228	324	
34	21197	433	71	357	
35	21630	233	806	341	
36	21863	1349	862	380	
37	44628	17	652	399	
38	44961	17	740	284	
39	56852	17	448	394	
40	57618	83	489	357	
41	57702	200	267	432	
42	59650	266	476	294	
43	59916	266	777	238	
44	73190	83	-561	1153	
45	73273	266	-742	1123	
46	73540	150	-3064	1505	
47	73839	117	-1122	1244	
48	76538	33	573	508	
49	76754	17	565	497	
