Data properties:

Recording date: 5/4/2016
Recording time: 11:30:07:292 (corresponds to time 0)
Study: single 11
Subject: 119
Recording: 119
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
1	0	157	632	554	
2	157	149	1091	432	
3	306	150	536	-43	
4	656	133	-2918	-1201	
5	3488	233	-201	31	
6	4504	600	-195	667	
7	6353	33	434	374	
8	8634	1183	177	352	
9	10133	17	179	333	
10	11132	16	1386	1244	
11	13314	34	170	273	
12	14164	16	214	265	
13	14514	66	778	345	
14	16945	16	874	-15	
15	18744	17	142	398	
16	22807	166	209	248	
17	23074	83	338	501	
18	23157	266	531	243	
19	23423	100	576	252	
20	23523	233	580	311	
21	23757	200	555	355	
22	23956	200	-96	352	
23	24156	183	-169	359	
24	24556	183	145	349	
25	24739	216	134	424	
26	24956	400	145	490	
27	25356	416	127	419	
28	25772	1383	772	395	
29	27321	17	-121	581	
30	27487	16	-162	336	
31	27771	216	-119	392	
32	27987	200	-116	329	
33	28403	133	-113	324	
34	28653	150	-78	473	
35	28803	99	-91	382	
36	32466	83	851	75	
37	32549	317	833	106	
38	32866	750	78	-69	
39	33615	100	486	189	
40	33715	233	451	261	
41	33948	183	463	191	
42	34132	233	820	129	
43	34365	200	818	236	
44	34565	167	850	162	
45	34731	283	813	276	
46	35014	500	111	280	
47	35514	716	176	304	
48	36230	200	755	292	
49	36430	583	796	266	
50	37013	699	843	262	
51	37712	333	137	282	
52	38046	100	145	344	
53	39462	133	596	377	
54	41526	17	620	416	
55	42376	283	164	326	
56	42659	266	157	376	
57	43126	84	59	634	
58	43209	116	-144	543	
59	43425	200	544	487	
