Data properties:

Recording date: 12/15/2015
Recording time: 09:52:06:959 (corresponds to time 0)
Study: single 10
Subject: 106
Recording: 106
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
0	0	476	-227	275	
1	476	100	-313	275	
2	576	233	-284	320	
3	809	5546	132	-48	
4	6355	200	671	-150	
5	6555	966	103	-724	
6	7521	217	97	10	
7	7738	766	102	-56	
8	8504	533	721	235	
9	9037	616	318	242	
10	9653	999	743	217	
11	10652	1049	307	218	
12	11701	1699	744	220	
13	18247	83	751	193	
14	18330	317	743	229	
15	18646	300	765	265	
16	18946	2215	757	215	
17	21161	200	405	162	
18	21361	483	349	198	
19	21977	1066	749	221	
20	23043	383	347	210	
21	23426	1033	285	220	
22	24459	500	105	-66	
23	24958	100	115	34	
24	25058	450	121	-84	
25	25508	733	749	219	
26	26241	1033	298	218	
27	27273	1049	733	214	
28	28322	1316	292	217	
29	29638	233	687	214	
30	29871	816	736	210	
31	30688	416	331	220	
32	31104	949	289	219	
33	32053	1482	742	215	
34	33535	383	330	228	
35	33918	1416	282	219	
36	35334	366	209	-66	
37	35700	899	104	-59	
38	36600	599	739	228	
39	37199	567	275	233	
40	37766	1414	733	218	
41	39180	533	710	278	
42	40079	33	665	352	
43	40479	100	258	315	
44	40579	183	326	297	
45	43162	999	303	205	
46	44161	250	672	215	
47	44411	733	726	223	
48	45443	84	726	228	
49	45660	1016	726	216	
50	46676	5546	98	-40	
51	52221	616	407	117	
52	52838	1566	439	132	
