Data properties:

Recording date: 12/8/2015
Recording time: 11:07:18:772 (corresponds to time 0)
Study: single 10
Subject: 094
Recording: 094
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
1	0	427	-422	-134	
2	427	200	-186	-227	
3	626	183	40	27	
4	810	133	616	658	
5	943	283	618	498	
6	1226	716	542	420	
7	2109	167	390	133	
8	2275	216	-74	-216	
9	2492	550	-35	-147	
10	3041	266	-125	-108	
11	3308	1116	38	69	
12	4424	333	164	328	
13	4757	633	115	319	
14	5390	200	146	361	
15	5589	916	787	313	
16	6505	433	178	312	
17	7138	100	70	286	
18	7238	783	105	316	
19	8021	783	152	332	
20	8804	433	157	373	
21	9237	266	404	52	
22	9503	1049	50	61	
23	10552	1449	148	331	
24	12001	266	719	326	
25	12268	550	800	333	
26	12817	1332	819	369	
27	14300	616	814	327	
28	14915	433	121	316	
29	15348	100	172	484	
30	15448	633	165	330	
31	18296	83	377	267	
32	18379	167	784	255	
33	18546	566	783	334	
34	19112	1249	229	330	
35	20362	1133	56	71	
36	21494	500	91	330	
37	21994	1549	785	331	
38	23726	1183	775	349	
39	24908	600	178	331	
40	25508	333	123	320	
41	25841	483	807	359	
42	26324	283	762	356	
43	26607	500	121	329	
44	27107	466	703	341	
45	27573	117	201	398	
46	27690	250	174	323	
47	27940	433	769	338	
48	28373	533	141	309	
49	28906	500	144	350	
50	29405	350	99	344	
51	29755	1032	784	341	
52	30788	566	821	392	
53	31354	433	29	86	
54	31936	516	35	42	
55	32452	266	140	330	
56	32719	1150	785	334	
57	33868	583	172	335	
58	34451	399	146	290	
59	34850	367	833	351	
60	35217	833	781	339	
61	36050	466	831	345	
62	36516	133	856	316	
63	36816	416	189	318	
64	37232	267	433	1166	
65	37498	866	474	1119	
66	38365	666	725	410	
67	39031	250	-237	-276	
68	39281	100	-271	-406	
69	39630	83	662	-185	
70	39714	250	949	83	
71	39963	383	1127	-474	
72	40346	350	236	-1133	
73	40696	450	401	-1155	
74	41146	100	443	-1173	
75	41845	400	718	515	
76	42245	533	53	862	
77	42778	250	-2214	905	
78	43228	333	-1133	1462	
79	43561	233	-710	1435	
80	43994	233	603	335	
81	44228	616	440	248	
82	44844	233	399	242	
83	45077	583	335	235	
84	45660	916	410	258	
85	46576	500	427	318	
