Data properties:

Recording date: 2/16/2016
Recording time: 13:17:37:360 (corresponds to time 0)
Study: single 4
Subject: 112
Recording: 112
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
0	0	114	906	429	
1	114	383	89	-33	
2	497	816	367	-3	
3	2695	83	38	78	
4	2895	150	38	84	
5	4111	1166	360	1	
6	5278	233	362	232	
7	5511	1016	345	-24	
8	6527	683	964	255	
9	7209	1765	545	284	
10	9407	833	976	248	
11	10240	1232	533	281	
12	11472	650	361	13	
13	12122	366	321	2	
14	12488	1166	555	280	
15	13654	167	785	274	
16	13820	1516	959	279	
17	15336	1316	535	289	
18	17201	100	204	152	
19	17301	533	219	199	
20	17834	1149	505	267	
21	18983	899	538	337	
22	19883	699	541	287	
23	20582	933	521	250	
24	21515	783	495	290	
25	22731	783	319	5	
26	23514	899	544	294	
27	24413	583	934	275	
28	24996	783	984	270	
29	25779	383	499	284	
30	26161	350	540	296	
31	26511	1099	937	276	
32	27610	599	981	271	
33	28210	783	973	306	
34	28993	200	945	269	
35	29376	1715	566	284	
36	31091	383	953	254	
37	31657	1482	565	280	
38	33140	166	842	267	
39	33306	266	569	-36	
40	33573	733	336	-5	
41	34305	367	768	720	
42	34672	200	627	279	
43	34872	383	570	285	
44	35554	167	558	268	
45	35721	1832	971	263	
46	37553	166	603	280	
47	37720	783	533	269	
48	38502	933	551	308	
49	39635	116	919	262	
50	40518	133	1052	267	
51	40651	766	965	270	
52	41417	167	875	276	
53	41583	749	559	285	
54	42333	233	551	326	
55	42732	550	523	274	
56	43282	1283	949	271	
57	44565	649	349	-6	
58	45531	133	854	827	
59	45930	1082	690	165	
60	47013	200	710	109	
61	47213	783	738	85	
62	47995	1482	693	162	
63	49478	1082	747	200	
64	50560	516	691	168	
