Timestamp	Event	Descriptor	
108	ImageStart	blacksquare.bmp	
15237	KeyPress	Space	
15237	ImageEnd	blacksquare.bmp	
16007	MovieStart	Julia_3.AVI	
18760	MovieEnd	Julia_3.AVI	
19000	ImageStart	blacksquare.bmp	
24820	KeyPress	Space	
24820	ImageEnd	blacksquare.bmp	
24841	ImageStart	star_cloud.BMP	
28036	KeyPress	Right	
28036	ImageEnd	star_cloud.BMP	
28042	ImageStart	blacksquare.bmp	
29188	KeyPress	Space	
29188	ImageEnd	blacksquare.bmp	
29210	ImageStart	dress_jacket.BMP	
32468	KeyPress	Right	
32468	ImageEnd	dress_jacket.BMP	
32477	ImageStart	blacksquare.bmp	
34588	KeyPress	Space	
34588	ImageEnd	blacksquare.bmp	
34611	ImageStart	balloon_kite.BMP	
36828	KeyPress	Left	
36828	ImageEnd	balloon_kite.BMP	
36834	ImageStart	blacksquare.bmp	
39324	KeyPress	Space	
39324	ImageEnd	blacksquare.bmp	
39345	ImageStart	socks_pants.BMP	
41564	KeyPress	Right	
41564	ImageEnd	socks_pants.BMP	
41570	ImageStart	blacksquare.bmp	
44564	KeyPress	Space	
44564	ImageEnd	blacksquare.bmp	
44585	ImageStart	shoe_boot.BMP	
48836	KeyPress	Right	
48836	ImageEnd	shoe_boot.BMP	
48842	ImageStart	blacksquare.bmp	
51372	KeyPress	Space	
51372	ImageEnd	blacksquare.bmp	
51394	ImageStart	hair_hat.BMP	
53676	KeyPress	Left	
53676	ImageEnd	hair_hat.BMP	
53682	ImageStart	blacksquare.bmp	
56204	KeyPress	Space	
56204	ImageEnd	blacksquare.bmp	
56225	ImageStart	couch_bed.BMP	
57740	KeyPress	Right	
57740	ImageEnd	couch_bed.BMP	
57746	ImageStart	blacksquare.bmp	
60124	KeyPress	Space	
60124	ImageEnd	blacksquare.bmp	
60145	ImageStart	mitten_glasses.BMP	
65324	KeyPress	Right	
65324	ImageEnd	mitten_glasses.BMP	
65330	ImageStart	blacksquare.bmp	
67468	KeyPress	Space	
67468	ImageEnd	blacksquare.bmp	
67489	ImageStart	clock_telephone.BMP	
70356	KeyPress	Left	
70356	ImageEnd	clock_telephone.BMP	
70361	ImageStart	blacksquare.bmp	
72475	KeyPress	Space	
72476	ImageEnd	blacksquare.bmp	
72496	ImageStart	train_bus.BMP	
75507	KeyPress	Right	
75507	ImageEnd	train_bus.BMP	
75513	ImageStart	whiteborder.bmp	
76559	KeyPress	Space	
76560	ImageEnd	whiteborder.bmp	
77000	MovieStart	Julia_3.AVI	
79751	MovieEnd	Julia_3.AVI	
79974	ImageStart	blacksquare.bmp	
83739	KeyPress	Space	
83740	ImageEnd	blacksquare.bmp	
83761	ImageStart	nail_pencil.BMP	
90579	KeyPress	Right	
90579	ImageEnd	nail_pencil.BMP	
90586	ImageStart	blacksquare.bmp	
92771	KeyPress	Space	
92771	ImageEnd	blacksquare.bmp	
92794	ImageStart	stove_refrigerator.BMP	
94803	KeyPress	Left	
94803	ImageEnd	stove_refrigerator.BMP	
94810	ImageStart	blacksquare.bmp	
96899	KeyPress	Space	
96899	ImageEnd	blacksquare.bmp	
96920	ImageStart	glass_bowl.BMP	
101795	KeyPress	Left	
101795	ImageEnd	glass_bowl.BMP	
101802	ImageStart	blacksquare.bmp	
103739	KeyPress	Space	
103739	ImageEnd	blacksquare.bmp	
103760	ImageStart	wheel_window.BMP	
109299	KeyPress	Left	
109299	ImageEnd	wheel_window.BMP	
109305	ImageStart	blacksquare.bmp	
111499	KeyPress	Space	
111499	ImageEnd	blacksquare.bmp	
111521	ImageStart	lips_ear.BMP	
126467	KeyPress	Left	
126467	ImageEnd	lips_ear.BMP	
126473	ImageStart	blacksquare.bmp	
127970	KeyPress	Space	
127970	ImageEnd	blacksquare.bmp	
127993	ImageStart	bread_potato.BMP	
131574	KeyPress	Left	
131574	ImageEnd	bread_potato.BMP	
131580	ImageStart	blacksquare.bmp	
133346	KeyPress	Space	
133347	ImageEnd	blacksquare.bmp	
133373	ImageStart	ring_watch.BMP	
142899	KeyPress	Left	
142899	ImageEnd	ring_watch.BMP	
142905	ImageStart	blacksquare.bmp	
144858	KeyPress	Space	
144858	ImageEnd	blacksquare.bmp	
144879	ImageStart	eye_nose.BMP	
152938	KeyPress	Left	
152938	ImageEnd	eye_nose.BMP	
152944	ImageStart	blacksquare.bmp	
154786	KeyPress	Space	
154786	ImageEnd	blacksquare.bmp	
154808	ImageStart	strawberry_banana.BMP	
156618	KeyPress	Left	
156618	ImageEnd	strawberry_banana.BMP	
156624	ImageStart	blacksquare.bmp	
159018	KeyPress	Space	
159018	ImageEnd	blacksquare.bmp	
159039	ImageStart	airplane_helicopter.BMP	
170714	KeyPress	Left	
170714	ImageEnd	airplane_helicopter.BMP	
170720	ImageStart	whiteborder.bmp	
171002	KeyPress	Space	
171002	ImageEnd	whiteborder.bmp	
171616	MovieStart	congratulations.wmv	
175132	KeyPress	Escape	
175132	MovieEnd	congratulations.wmv	
