Data properties:

Recording date: 2/17/2016
Recording time: 09:50:29:247 (corresponds to time 0)
Study: Associative 1
Subject: 109
Recording: 109
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
0	0	282	186	535	
1	448	83	41	190	
2	532	233	42	140	
3	765	2032	58	100	
4	3030	300	683	372	
5	3330	333	329	402	
6	3663	250	160	365	
7	3913	183	118	353	
8	4096	250	792	375	
9	4346	250	938	366	
10	4595	233	819	357	
11	4829	516	1029	385	
12	5345	200	415	355	
13	5545	300	142	340	
14	5844	733	81	339	
15	6577	233	130	342	
16	6810	200	95	350	
17	7010	483	353	371	
18	7693	566	745	324	
19	8259	366	38	93	
20	8859	83	120	35	
21	8942	450	65	97	
22	9392	250	242	396	
23	9642	500	142	379	
24	10141	166	263	382	
25	10308	250	713	381	
26	10558	216	832	378	
27	10774	250	988	370	
28	11024	633	1029	388	
29	11657	300	311	358	
30	11957	466	168	368	
31	12423	516	114	377	
32	12939	250	485	389	
33	13189	416	742	388	
34	13605	466	334	374	
35	14072	233	254	97	
36	14305	533	50	102	
37	15088	316	624	397	
38	15404	333	322	383	
39	15737	216	135	360	
40	15954	150	92	357	
41	16320	216	92	338	
42	16536	550	858	378	
43	17086	733	1002	380	
44	17819	1316	758	372	
45	19134	533	358	365	
46	19667	216	103	370	
47	19884	283	886	387	
48	20167	200	273	91	
49	20367	350	36	115	
50	20933	83	146	98	
51	21016	350	600	403	
52	21366	283	281	394	
53	21649	316	156	383	
54	21966	233	354	381	
55	22199	300	689	391	
56	22499	300	958	394	
57	22798	450	337	395	
58	23248	183	834	399	
59	23431	266	301	411	
60	23698	1316	755	393	
61	25013	266	157	362	
62	25280	849	102	371	
63	26129	266	-210	89	
64	26396	200	1	108	
65	26596	400	45	117	
66	27212	1865	48	114	
67	29077	300	492	364	
68	29377	300	239	400	
69	29677	316	149	382	
70	30126	150	872	377	
71	30276	250	809	385	
72	30526	566	1020	388	
73	31092	266	180	367	
74	31359	366	122	379	
75	31725	1082	358	377	
76	32808	283	813	395	
77	33091	1532	358	383	
78	34623	833	114	383	
79	35622	183	845	378	
80	35805	250	792	386	
81	36055	383	380	376	
82	36438	200	791	387	
83	36638	217	924	400	
84	36855	283	1004	426	
85	37138	166	993	378	
86	37304	316	324	335	
87	37621	266	962	356	
88	37887	216	1048	377	
89	38104	266	815	379	
90	38370	466	772	389	
91	39003	150	374	369	
92	39153	250	221	88	
93	39403	383	16	107	
94	40036	83	121	76	
95	40119	350	586	406	
96	40469	300	242	414	
97	40768	216	153	389	
98	40985	283	864	390	
99	41268	233	817	392	
100	41501	799	753	392	
101	42301	283	303	400	
102	42584	150	135	385	
103	42734	100	175	387	
104	43000	183	663	404	
105	43183	183	326	382	
106	43366	200	161	380	
107	43566	233	797	423	
108	43799	666	763	385	
109	44599	200	127	384	
110	44982	316	86	362	
111	45298	450	29	414	
112	45881	116	699	408	
113	45998	150	665	435	
114	46148	566	610	419	
115	46714	233	573	396	
116	46947	200	1018	361	
117	47297	50	1039	309	
118	47580	83	1019	343	
119	47780	183	1078	251	
120	48462	150	139	340	
121	51044	83	28	-52	
122	52476	200	369	227	
123	52676	283	406	192	
124	53259	83	548	67	
