27,0,0,0.01,0,0,0,0,0,0,0,0,0,0.16,0,0.16,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0.17,0.14,0
28,0.16,0.09,0,0,0.01,0.09,0,0,0,0,0,0,0.14,0.11,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0.25
30,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.25,0.1,0.15
31,0,0.19,0.25,0,0.25,0,0,0,0,0.25,0.25,0,0.25,0,0.25,0,0.25,0,0.23,0.02,0.25,0,0,0.25,0.25,0,0,0,0.04,0.21,0.18,0.07,0.13,0,0,0.25,0,0,0.25,0
33,0.25,0,0,0,0.06,0.19,0.05,0.2,0.25,0,0.1,0.15,0,0.25,0.23,0.02,0.25,0,0.25,0,0,0,0.25,0,0.25,0,0.25,0,0,0.25,0,0,0.25,0,0,0.09,0.25,0,0,0.25
34,0,0,0.25,0,0,0.05,0.25,0,0.25,0,0,0.25,0.25,0,0.02,0.23,0.25,0,0,0.22,0,0.25,0.25,0,0,0.25,0.25,0,0.16,0.09,0.16,0.09,0.08,0.17,0.25,0,0.21,0,0.25,0
35,0.11,0.14,0,0.25,0,0.07,0.25,0,0,0.25,0.12,0,0.25,0,0.06,0,0.25,0,0,0.17,0.11,0.14,0,0,0.16,0.09,0,0,0.25,0,0,0.25,0.25,0,0,0.25,0.07,0,0,0
36,0.11,0.14,0.25,0,0.25,0,0.21,0.04,0.25,0,0.14,0.11,0,0.25,0,0,0.18,0.07,0,0.25,0,0.25,0,0.25,0.25,0,0.25,0,0,0.04,0,0.25,0.25,0,0.04,0.21,0.25,0,0.25,0
38,0.22,0.03,0.15,0.1,0,0,0,0.25,0.19,0.06,0,0,0.16,0.09,0,0,0.2,0.05,0,0.25,0.13,0.12,0,0.25,0.18,0.07,0,0,0.05,0.2,0,0,0,0,0.25,0,0,0,0.04,0.21
39,0.19,0.06,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0.14,0.11,0,0.03,0,0.25,0,0.25
41,0.02,0.23,0.25,0,0.25,0,0,0.25,0,0.25,0.22,0.03,0,0.25,0.17,0.08,0.05,0.2,0,0,0,0,0,0,0,0,0,0,0.23,0.02,0,0,0.12,0,0.21,0,0.25,0,0.08,0.03
42,0,0,0,0.25,0,0,0,0,0,0.11,0.25,0,0,0.25,0.23,0,0.25,0,0,0.17,0.25,0,0,0,0,0,0,0.1,0.04,0.21,0,0.25,0,0,0.18,0,0.25,0,0,0
43,0.21,0.04,0.25,0,0,0.03,0.04,0.12,0.25,0,0.07,0,0.02,0.23,0.21,0.04,0.25,0,0.25,0,0.15,0.1,0.06,0.19,0,0,0.25,0,0.25,0,0.18,0,0,0,0,0,0.25,0,0.1,0
44,0,0.1,0.25,0,0,0.02,0.03,0.22,0.24,0.01,0,0,0,0.25,0,0.13,0.1,0,0.11,0,0,0,0,0.2,0.25,0,0,0,0.25,0,0.25,0,0.03,0.22,0,0.03,0,0,0.12,0
45,0.25,0,0,0,0.25,0,0.25,0,0,0,0,0.16,0.15,0,0,0.25,0,0.25,0.1,0.02,0.17,0,0.14,0.11,0.25,0,0.21,0,0.25,0,0.25,0,0.25,0,0.25,0,0,0.25,0,0.25
46,0,0,0.16,0,0.25,0,0,0,0,0,0,0.25,0.03,0,0,0.25,0,0,0,0,0,0,0,0.04,0,0.25,0.21,0.04,0,0,0.25,0,0,0.25,0,0.25,0,0.25,0.1,0
48,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0.25,0,0,0,0.25,0,0,0,0.25,0,0.25,0,0,0.25,0.25,0,0.25,0,0,0.04,0,0,0,0,0,0.22,0,0,0.25,0,0.25,0,0.25,0,0.25,0,0,0.25,0,0.25
50,0.25,0,0.25,0,0,0.25,0.25,0,0.25,0,0.25,0,0.25,0,0.25,0,0.25,0,0.07,0.18,0,0,0,0,0,0,0,0,0.12,0.13,0.01,0.24,0,0,0.05,0,0.07,0.18,0.2,0.05
51,0.15,0,0,0.25,0,0.25,0.25,0,0.25,0,0,0.07,0,0.25,0,0.25,0,0.25,0.25,0,0.25,0,0.2,0,0.09,0,0.25,0,0.25,0,0.25,0,0,0.25,0.25,0,0.25,0,0,0.25
