35,-,1,-,0.72,-,-,0.94,-,,,,,,,,,,,,
36,0.49,0.51,-,-,0.13,-,-,0.85,,,,,,,,,,,,
37,-,0.77,-,-,-,-,-,0.22,,,,,,,,,,,,
38,0.19,-,-,-,0.38,-,-,-,,,,,,,,,,,,
39,-,0.5,0.02,-,-,0.63,-,-,,,,,,,,,,,,
40,no data,,,,,,,,,,,,,,,,,,,
41,0.55,0.45,-,1,-,-,-,0.71,,,,,,,,,,,,
42,-,1,-,0.17,-,-,-,-,,,,,,,,,,,,
43,-,1,-,-,-,0.77,0.03,0.97,,,,,,,,,,,,
44,no data,,,,,,,,,,,,,,,,,,,
45,-,-,0.4,0.6,-,-,0.58,0.37,,,,,,,,,,,,
46,0.62,0.05,0.15,-,0.42,0.58,0.87,-,,,,,,,,,,,,
47,no data,,,,,,,,,,,,,,,,,,,
48,0.38,0.62,-,-,-,0.88,0.64,0.36,,,,,,,,,,,,
49,1,-,-,-,1,-,0.99,0.01,,,,,,,,,,,,
50,0.03,0.57,-,-,-,-,0.15,0.82,,,,,,,,,,,,
52,0.98,-,-,-,-,-,0.28,-,,,,,,,,,,,,
54,0.62,0.36,0.21,-,1,-,-,0.97,,,,,,,,,,,,
56,0.32,0.65,-,0.29,-,-,0.97,-,,,,,,,,,,,,
62,0.33,0.66,1,-,1,-,0.76,0.22,,,,,,,,,,,,
64,0.38,0.47,-,0.87,0.66,0.34,0.66,0.32,,,,,,,,,,,,
66,0.8,0.18,-,-,-,0.03,0.31,0.67,,,,,,,,,,,,
68,0.68,0.1,-,0.03,-,-,0.23,0.75,,,,,,,,,,,,
70,-,0.98,-,-,-,0.34,0.01,0.22,,,,,,,,,,,,
72,0.31,0.43,-,0.6,-,-,0.03,0.02,,,,,,,,,,,,
74,-,0.87,0.53,-,-,0.07,-,-,,,,,,,,,,,,
76,-,-,-,-,-,1,0.06,0.45,,,,,,,,,,,,
78,0.26,-,-,-,-,-,-,-,,,,,,,,,,,,
80,0.53,0.45,1,-,-,-,-,-,,,,,,,,,,,,
51,0.02,-,0.76,-,-,0.67,0.97,-,,,,,,,,,,,,
53,-,-,-,1,-,-,0.35,0.63,,,,,,,,,,,,
55,0.41,-,-,-,-,0.12,-,0.8,,,,,,,,,,,,
57,0.07,0.9,-,-,0.48,0.22,-,0.98,,,,,,,,,,,,
59,0.36,0.61,1,-,0.83,0.17,0.91,0.07,,,,,,,,,,,,
63,-,0.97,0.24,0.76,0.54,0.46,-,0.98,,,,,,,,,,,,
65,0.94,0.03,0.42,0.06,-,-,0.39,0.58,,,,,,,,,,,,
67,-,0.98,-,0.57,1,-,0.23,0.75,,,,,,,,,,,,
69,-,0.98,0.35,0.65,1,-,0.1,0.84,,,,,,,,,,,,
71,0.27,0.7,-,-,-,-,0.33,0.41,,,,,,,,,,,,
73,0.5,0.47,-,-,0.24,0.68,0.3,0.68,,,,,,,,,,,,
75,0.16,-,-,-,0.06,0.29,0.41,0.04,,,,,,,,,,,,
77,-,-,-,-,-,-,0.83,-,,,,,,,,,,,,
79,0.35,0.49,-,0.5,-,-,0.7,0.28,,,,,,,,,,,,
83,-,0.98,1,-,0.37,0.57,-,0.98,,,,,,,,,,,,
81,0.47,0.01,0.36,0.64,-,0.17,0.51,0.46,,,,,,,,,,,,
87,-,0.69,-,-,0.09,0.03,0.56,0.42,,,,,,,,,,,,
89,0.72,0.17,-,-,-,-,-,0.98,,,,,,,,,,,,
91,0.61,-,0.67,-,-,1,0.97,-,,,,,,,,,,,,
93,-,1,-,0.35,0.65,0.13,-,0.35,,,,,,,,,,,,
90,0.03,0.95,1,-,0.22,0.48,0.55,0.43,,,,,,,,,,,,
92,0.97,-,-,-,-,0.72,-,-,,,,,,,,,,,,
95,0.55,0.42,0.85,-,1,-,-,0.97,,,,,,,,,,,,
98,0.85,0.13,0.23,0.77,1,-,0.14,0.83,,,,,,,,,,,,
101,-,-,-,-,0.34,-,-,-,,,,,,,,,,,,
