28,0.61,-,0.05,-,0.75,0.12,0.13,-,-,0.53,-,0.24,-,0.47,-,0.2,0.45,0.52,-,-
31,-,-,-,-,-,0.23,0.12,0.06,0.01,0.99,-,-,-,0.52,0.4,0.08,0.97,0.03,-,-
33,-,0.68,-,-,-,-,0.31,0.69,,,,,,,,,,,,
34,-,0.76,1,-,0.91,-,-,0.14,,,,,,,,,,,,
35,0.96,0.04,-,1,0.53,0.4,0.13,0.87,,,,,,,,,,,,
36,0.88,0.12,-,0.11,-,0.65,0.24,0.76,,,,,,,,,,,,
37,-,-,-,-,0.54,-,0.41,0.59,,,,,,,,,,,,
38,0.5,0.5,-,0.12,0.28,0.22,-,0.86,,,,,,,,,,,,
39,0.17,0,0.85,-,-,0.03,-,0.43,,,,,,,,,,,,
40,no data,,,,,,,,,,,,,,,,,,,
41,0.77,0.23,0.52,0.48,-,-,0.36,-,,,,,,,,,,,,
42,-,1,-,0.23,-,-,0.18,0.05,,,,,,,,,,,,
43,0.44,0.56,0.84,-,0.45,0.55,-,1,,,,,,,,,,,,
44,no data,,,,,,,,,,,,,,,,,,,
45,0.63,-,0.68,-,0.19,-,0.83,0.01,,,,,,,,,,,,
46,-,1,0.9,0.1,0.71,0.29,0.19,0.81,,,,,,,,,,,,
47,no data,,,,,,,,,,,,,,,,,,,
48,1,-,-,-,0.53,0.47,0.02,0.39,,,,,,,,,,,,
49,0.65,0.35,0.48,0.43,0.14,0.06,-,1,,,,,,,,,,,,
50,0.77,0.07,-,-,-,-,1,-,,,,,,,,,,,,
52,0.85,-,-,-,-,-,0.01,-,,,,,,,,,,,,
54,0.36,0.64,0.14,0.55,0.6,0.4,-,1,,,,,,,,,,,,
56,-,1,-,0.17,0.17,0.32,0.44,0.56,,,,,,,,,,,,
62,1,-,0.39,0.61,0.55,0.45,0.72,0.28,,,,,,,,,,,,
64,0.65,-,1,-,1,-,0.79,0.21,,,,,,,,,,,,
66,0.72,0.28,-,-,-,1,0.21,0.61,,,,,,,,,,,,
68,0.99,-,-,1,0.33,0.38,-,1,,,,,,,,,,,,
70,0.78,0.22,-,-,-,1,-,0.21,,,,,,,,,,,,
72,0.55,0.45,0.33,-,-,-,0.48,0.52,,,,,,,,,,,,
74,0.76,0.23,0.56,0.44,-,-,-,-,,,,,,,,,,,,
76,-,-,0.17,0.57,0.94,0.06,0.1,-,,,,,,,,,,,,
78,0.44,0.56,-,-,-,-,-,-,,,,,,,,,,,,
80,0.36,-,0.65,-,-,0.24,-,-,,,,,,,,,,,,
51,0.03,-,0.14,0.86,-,0.28,0.33,0.67,,,,,,,,,,,,
53,0.7,0.17,0.62,0.38,-,-,0.21,0.54,,,,,,,,,,,,
55,0.86,-,-,-,-,-,0.97,0.03,,,,,,,,,,,,
57,0.8,-,-,0.6,0.66,0.06,0.61,0.1,,,,,,,,,,,,
59,0.1,0.9,0.98,0.02,-,1,0.81,0.19,,,,,,,,,,,,
63,0.69,0.31,1,-,0.64,0.36,-,1,,,,,,,,,,,,
65,-,1,-,-,-,-,1,-,,,,,,,,,,,,
67,0.57,0.43,0.06,0.49,0.66,0.16,1,-,,,,,,,,,,,,
69,-,1,-,1,0.27,0.73,0.72,0.1,,,,,,,,,,,,
71,1,-,0.08,-,-,-,0.43,-,,,,,,,,,,,,
73,1,-,-,-,-,-,0.63,0.37,,,,,,,,,,,,
75,0.92,-,-,-,0.97,0.03,-,0.61,,,,,,,,,,,,
77,-,-,-,-,-,-,1,-,,,,,,,,,,,,
79,0.34,0.66,0.14,0.86,-,-,0.43,0.57,,,,,,,,,,,,
83,0.42,0.4,0.47,0.53,0.43,0.57,0.52,0.48,,,,,,,,,,,,
81,0.37,0.63,0.28,0.19,0.27,0.52,1,-,,,,,,,,,,,,
87,-,0.38,-,0.66,0.16,0.6,1,-,,,,,,,,,,,,
89,-,1,-,-,-,-,-,1,,,,,,,,,,,,
91,0.86,0.14,1,-,0.81,0.19,0.32,0.68,,,,,,,,,,,,
93,0.15,0.07,-,-,-,-,0.44,-,,,,,,,,,,,,
90,0.44,0.56,0.83,0.17,-,-,0.83,0.17,,,,,,,,,,,,
92,0.4,0.6,-,-,0.34,0.66,-,-,,,,,,,,,,,,
95,0.66,0.34,1,-,0.53,0.47,-,1,,,,,,,,,,,,
98,0.84,0.16,0.67,0.33,0.43,0.57,1,-,,,,,,,,,,,,
101,-,-,-,-,0.03,-,-,-,,,,,,,,,,,,
