Data properties:

Recording date: 10/14/2015
Recording time: 09:15:51:171 (corresponds to time 0)
Study: perceptual_8
Subject: 097
Recording: 097
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
1	0	44	615	541	
2	261	283	-11	-215	
3	544	10176	91	116	
4	10886	150	638	543	
5	11036	400	502	157	
6	11436	183	-1003	470	
7	14183	83	324	422	
8	14267	616	232	248	
9	14883	283	690	350	
10	15166	1982	740	267	
11	19030	17	-42	147	
12	19213	83	-1054	804	
13	19296	216	-1272	897	
14	19696	300	-424	1249	
15	20362	333	348	416	
16	20695	250	328	275	
17	22860	483	765	254	
18	23343	983	735	538	
19	24326	200	317	365	
20	24526	283	264	244	
21	24809	883	302	244	
22	25691	233	712	349	
23	25925	466	726	552	
24	28423	550	318	146	
25	28972	433	599	410	
26	29405	566	371	444	
27	29971	500	111	344	
28	30471	217	398	435	
29	30688	150	368	458	
30	34368	17	705	407	
31	34668	366	834	344	
32	35035	300	287	308	
33	35334	500	614	368	
34	35834	100	880	441	
35	36234	167	802	383	
36	37999	83	-298	132	
37	38082	250	-163	94	
38	38449	899	71	111	
39	39348	383	694	290	
40	39731	233	303	313	
41	39964	1016	235	246	
42	40980	333	617	309	
43	41313	150	240	402	
44	42646	266	-126	99	
45	42912	200	91	105	
46	43262	366	88	121	
47	43811	17	840	712	
48	44028	167	471	302	
49	44194	450	627	315	
50	44644	433	245	292	
51	45077	533	371	525	
52	45610	283	157	271	
53	45893	666	202	237	
54	46559	333	712	309	
55	46893	1149	612	308	
56	48042	100	574	313	
57	50973	283	667	540	
58	51256	749	204	535	
59	52005	200	806	309	
60	52205	450	846	259	
61	52655	266	246	258	
62	52921	1116	304	249	
63	54037	133	252	452	
64	54170	100	205	455	
65	55736	133	189	478	
66	58617	167	200	467	
67	60166	133	732	544	
68	60449	166	195	450	
69	60615	217	159	502	
70	60832	250	121	519	
71	61082	266	323	287	
72	61665	117	390	252	
73	63596	83	61	90	
74	63680	100	-429	415	
75	64796	133	260	349	
76	64929	250	382	379	
77	65179	233	639	456	
78	65412	216	619	499	
79	65628	100	901	258	
80	67560	17	-12	452	
81	68993	150	274	384	
82	69309	100	653	399	
83	69526	83	722	392	
84	69609	233	849	377	
85	69842	216	430	373	
86	70059	466	378	386	
87	70525	383	367	338	
88	70908	550	122	443	
89	71457	133	303	363	
90	125599	17	314	233	
