Data properties:

Recording date: 5/21/2016
Recording time: 12:50:36:166 (corresponds to time 0)
Study: perceptual_4
Subject: 124
Recording: 124
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
2	0	343	1041	480	
3	476	116	-90	168	
4	592	1532	80	116	
5	2275	1782	80	110	
6	4357	266	92	148	
7	4623	100	324	384	
8	5006	50	629	678	
9	5190	17	467	653	
10	5506	267	1628	875	
11	6239	17	-291	709	
12	6522	83	-314	732	
13	7588	33	-753	831	
14	12483	717	40	119	
15	13517	133	-1577	273	
16	13783	17	-1954	175	
17	15732	166	625	472	
18	15898	200	747	322	
19	16098	366	789	274	
20	16464	366	266	279	
21	16831	1032	221	259	
22	17863	200	226	386	
23	18063	466	186	526	
24	19095	267	220	251	
25	19362	233	677	359	
26	19595	566	741	259	
27	20161	100	734	494	
28	20511	233	304	255	
29	20744	233	72	119	
30	21244	400	72	111	
31	21827	33	-736	12	
32	22660	233	354	412	
33	22893	616	246	273	
34	23509	533	736	269	
35	24042	1166	724	551	
36	25325	117	755	294	
37	25441	1282	737	245	
38	26724	916	236	243	
39	27640	100	193	488	
40	28189	333	226	541	
41	28872	167	281	179	
42	29038	233	296	247	
43	29688	267	37	108	
44	30221	216	164	-30	
45	30437	100	163	-484	
46	30754	116	-6	-726	
47	30870	483	38	-748	
48	31470	150	628	508	
49	31620	200	725	344	
50	31820	300	756	287	
51	32119	233	609	340	
52	32353	200	586	406	
53	32552	383	259	386	
54	32935	716	96	350	
55	33652	217	345	448	
56	33868	200	662	416	
57	34068	117	764	286	
58	34368	150	789	244	
59	34518	200	831	280	
60	34718	266	883	356	
61	34984	599	743	273	
62	35584	283	66	111	
63	36184	216	216	111	
64	36400	333	54	119	
65	36733	100	-149	222	
66	38015	233	408	465	
67	38248	816	598	374	
68	39064	200	236	338	
69	39264	383	245	288	
70	39647	866	355	390	
71	40713	233	321	419	
72	41279	99	40	401	
73	41629	116	74	392	
74	41912	150	94	387	
75	42062	233	274	325	
76	42295	233	631	394	
77	42529	116	782	435	
