Data properties:

Recording date: 2/9/2016
Recording time: 13:23:22:667 (corresponds to time 0)
Study: perceptual_8
Subject: 112
Recording: 112
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
1	0	525	-515	38	
2	525	3248	95	86	
3	4005	3398	94	70	
4	7403	283	568	706	
5	7686	266	227	762	
6	7952	733	-523	198	
7	8686	233	57	104	
8	8919	583	54	65	
9	9502	566	202	237	
10	10384	799	176	222	
11	11183	366	761	271	
12	11550	266	740	239	
13	11816	533	812	230	
14	12799	899	806	230	
15	13698	167	98	34	
16	13865	1116	58	72	
17	17995	300	224	213	
18	18295	216	847	181	
19	18511	500	766	212	
20	19011	583	760	487	
21	19594	366	30	76	
22	20077	117	17	92	
23	20194	1049	50	68	
24	21243	466	113	319	
25	21709	200	39	313	
26	22059	83	118	349	
27	22142	250	353	412	
28	22392	217	810	326	
29	22608	633	799	236	
30	23241	200	625	349	
31	23441	166	564	390	
32	23607	217	240	391	
33	23824	550	314	418	
34	24374	550	18	316	
35	24923	416	65	48	
36	25606	17	-505	26	
37	26123	166	474	369	
38	26289	266	244	350	
39	26555	683	337	400	
40	27238	966	597	345	
41	28204	234	907	401	
42	28853	217	25	63	
43	29070	150	60	74	
44	29604	249	-243	1149	
45	29853	533	-101	643	
46	30386	533	674	365	
47	30919	250	111	295	
48	31169	316	134	245	
49	31485	450	156	212	
50	32418	200	170	194	
51	33234	184	-1231	873	
52	33417	267	-1151	1167	
53	33684	216	65	188	
54	33900	483	38	65	
55	34649	366	88	268	
56	35016	416	9	310	
57	35432	383	317	491	
58	35815	283	752	290	
59	36098	516	896	301	
60	36615	250	926	332	
61	36864	200	659	294	
62	37064	216	582	267	
63	37281	200	215	2	
64	37480	200	70	99	
65	38030	200	-1308	253	
66	38230	100	-2126	285	
67	38663	17	-49	717	
68	40029	83	325	363	
69	40112	1316	110	499	
70	41427	183	779	248	
71	41611	783	874	242	
72	43409	600	58	89	
73	44242	699	52	65	
74	44941	300	139	387	
75	45241	217	75	481	
76	45458	483	18	478	
77	45941	899	310	261	
78	46840	516	39	414	
79	47356	400	17	368	
80	47756	266	-403	186	
81	48022	200	-20	59	
82	48222	150	39	70	
83	48639	117	20	97	
84	48755	166	59	84	
85	51487	183	618	508	
86	51670	267	188	170	
87	51936	366	59	60	
88	52486	183	84	65	
89	53069	666	57	75	
90	53735	183	179	356	
91	53918	916	335	331	
92	54834	333	610	346	
93	55434	316	608	304	
94	55750	167	52	17	
95	56317	183	-847	1026	
96	56500	183	-1301	1180	
97	56683	200	-1250	1144	
98	56883	199	-1217	1131	
99	57083	134	-733	1399	
100	57216	299	371	409	
101	57516	200	202	300	
102	57715	583	171	235	
103	58298	649	194	499	
104	58948	266	-225	-70	
105	59214	216	55	104	
106	59664	666	49	70	
107	60913	416	771	236	
108	61546	133	773	218	
109	62045	17	634	332	
110	62279	350	172	270	
111	62628	333	191	217	
112	65077	167	5	902	
113	65244	167	-1	867	
114	65410	549	-95	667	
115	65960	233	410	346	
116	66193	500	226	246	
117	66692	150	223	490	
118	66842	550	906	251	
119	67392	200	571	508	
120	67592	500	608	500	
121	68091	166	237	478	
122	68608	166	-159	200	
123	68774	250	82	63	
124	69274	517	41	75	
125	69790	233	-447	705	
126	70024	233	-1367	1111	
127	70257	100	-2373	1146	
128	70523	116	-1548	1243	
129	70639	333	300	243	
130	70972	1083	217	217	
131	72055	316	779	194	
132	72371	333	764	232	
133	72704	283	30	78	
134	73854	167	-1686	279	
135	74020	366	-1513	310	
136	74537	383	335	361	
137	74920	633	173	501	
138	75552	183	174	269	
139	75736	150	208	232	
140	75886	416	752	230	
141	76302	183	786	245	
142	76485	683	771	497	
143	77168	266	71	28	
144	77434	1133	71	75	
145	78733	133	431	375	
146	78867	200	151	554	
147	79066	416	164	519	
148	79483	933	615	395	
149	80549	117	603	381	
150	80782	266	189	88	
151	81048	533	70	64	
152	81765	566	59	62	
153	82647	167	286	390	
154	82814	216	331	428	
155	83297	233	317	410	
156	83530	916	766	244	
157	84446	799	69	103	
158	85245	150	71	217	
159	85395	716	77	89	
160	86112	316	77	722	
161	86428	150	-106	739	
162	86712	99	285	1041	
163	86911	166	292	1051	
164	87078	266	536	395	
165	87344	283	656	394	
166	87627	333	609	407	
167	87960	783	182	249	
168	88743	699	215	477	
169	89442	250	209	304	
170	89692	216	169	243	
171	90375	133	71	533	
172	90508	117	256	362	
173	90625	300	654	345	
174	90925	1049	601	384	
175	91974	117	826	374	
176	93656	83	160	97	
177	93739	283	75	93	
178	94272	433	65	70	
179	94922	134	231	1360	
180	95056	233	420	1163	
181	95289	383	569	398	
182	95671	366	603	460	
183	96038	200	622	388	
184	96237	433	613	337	
185	96670	483	339	349	
186	97153	233	345	424	
187	97386	200	24	425	
188	97820	233	55	430	
189	98369	183	379	385	
190	98819	1016	68	79	
191	99835	266	228	390	
192	100101	133	230	262	
193	100235	433	707	316	
194	100668	416	639	338	
195	101084	466	207	263	
196	101550	616	59	79	
197	102166	133	559	748	
198	102500	117	520	1126	
199	102850	166	286	859	
200	103132	133	450	231	
201	103266	416	398	277	
202	103682	633	423	238	
203	104315	1016	485	134	
204	105331	466	411	254	
