Data properties:

Recording date: 3/1/2016
Recording time: 12:09:08:999 (corresponds to time 0)
Study: perceptual_4
Subject: 116
Recording: 116
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
0	0	22	629	504	
1	22	566	290	50	
2	588	3481	91	102	
3	4186	1282	-24	35	
4	5668	133	354	304	
5	5801	150	306	280	
6	5951	400	220	243	
7	6351	333	736	310	
8	6684	1282	209	236	
9	7966	266	270	444	
10	8233	849	-194	-5	
11	9199	166	-32	146	
12	9598	17	-433	324	
13	9849	100	-1460	959	
14	10765	250	303	469	
15	11014	250	248	321	
16	11264	599	252	249	
17	11863	416	712	245	
18	12280	383	753	265	
19	12663	316	51	97	
20	13129	100	-60	79	
21	13362	183	-60	79	
22	13729	417	73	101	
23	14412	250	724	331	
24	14661	250	218	320	
25	14911	117	95	285	
26	16043	300	304	103	
27	16926	133	284	85	
28	17259	117	-1768	853	
29	17376	133	-1701	830	
30	17642	333	315	265	
31	17975	466	196	341	
32	18442	2065	364	362	
33	20673	1316	80	69	
34	21989	300	196	365	
35	22289	400	202	252	
36	22689	350	707	330	
37	23038	633	781	247	
38	24354	100	99	103	
39	24671	200	29	87	
40	25103	283	13	84	
41	25387	766	-192	51	
42	26153	266	105	314	
43	26419	266	702	283	
44	26686	616	626	296	
45	27302	100	336	257	
46	27552	166	187	268	
47	27718	883	627	300	
48	28601	167	890	326	
49	31166	333	77	53	
50	31632	33	51	53	
51	31799	17	75	81	
52	32332	67	475	378	
53	32715	333	220	418	
54	33048	333	783	302	
55	33381	216	222	273	
56	33597	350	824	233	
57	33947	200	864	242	
58	34530	166	447	-18	
59	35180	333	-193	49	
60	35746	833	-50	89	
61	36579	466	496	365	
62	37045	350	224	496	
63	37395	183	801	344	
64	37578	266	878	268	
65	39993	67	22	114	
66	40226	17	428	404	
67	40609	283	282	358	
68	40892	1399	356	352	
69	42408	266	-61	79	
70	42857	83	-66	101	
71	43091	1299	-85	89	
72	44390	533	372	385	
73	44923	300	671	358	
74	45222	100	887	378	
75	47454	33	100	68	
76	48020	316	61	85	
77	48503	83	467	384	
78	48586	683	240	238	
79	49269	699	900	353	
80	52217	17	718	296	
81	52401	766	752	257	
82	54482	316	206	75	
83	54799	133	51	59	
84	55132	17	28	69	
85	55298	849	-254	18	
86	56264	150	321	285	
87	56414	833	262	234	
88	57247	849	273	528	
89	58096	2382	-161	-1	
90	60478	583	762	257	
91	61061	616	795	238	
92	62610	50	441	-8	
93	62926	366	136	107	
94	63292	350	81	93	
95	63792	250	722	299	
96	64042	466	681	247	
97	64508	366	228	239	
98	64875	333	734	247	
99	65208	133	415	583	
100	65341	200	328	531	
101	65541	416	187	542	
102	65957	183	736	532	
103	66257	699	321	233	
104	66956	300	298	108	
105	67439	266	120	33	
106	67989	233	144	8	
107	68355	333	664	379	
108	68838	316	620	416	
109	69321	83	613	416	
110	69405	283	167	577	
111	69688	466	231	515	
112	70271	716	220	512	
113	70987	666	61	76	
114	71653	117	-65	105	
115	71886	916	-92	89	
116	72935	233	670	347	
117	73168	966	741	250	
118	74134	266	356	389	
119	74401	650	360	432	
120	75051	216	380	393	
121	75267	1016	365	430	
122	76749	17	-98	61	
123	76916	1132	-125	63	
124	78182	166	214	288	
125	78348	250	676	394	
126	78598	766	621	416	
127	79364	350	746	414	
128	79714	899	616	408	
129	80613	317	621	273	
130	82395	1015	89	90	
131	83511	250	502	385	
132	83761	217	663	372	
133	83977	1582	617	368	
134	86425	200	217	170	
135	86775	83	204	195	
136	87075	233	58	162	
137	87308	666	68	100	
138	88224	933	230	258	
139	89157	233	261	284	
140	89390	600	350	425	
141	89990	200	667	436	
142	90289	233	-156	244	
143	90889	33	656	532	
144	91055	216	648	531	
145	91788	150	406	264	
146	92138	983	420	293	
147	93121	683	445	380	
