71,0.16,0.09,0.04,0,0.16,0.09,0,0.25
72,0.08,0,0.25,0,0,0,0.13,0.12
73,0,0.25,0.02,0,0.25,0,0,0
74,0,0,0,0,0,0,0,0
75,0,0.05,0.25,0,0.25,0,0.08,0
76,0.19,0,0,0,0,0,0.25,0
77,0,0,0,0,0,0,0,0
78,0,0.25,0.25,0,0.25,0,0.09,0
79,0.06,0.19,0.25,0,0.13,0,0.16,0
80,0,0,0.25,0,0,0,0.25,0
81,0.18,0,0.14,0.11,0,0,0,0
83,0.15,0.1,0.25,0,0.25,0,0.16,0.09
87,0.21,0,0.2,0,0.02,0,0,0.1
89,0.25,0,0.25,0,0.15,0.1,0.03,0.22
90,0.25,0,0,0.25,0,0.25,0,0.25
91,0.25,0,0.12,0,0,0.25,0.07,0.18
92,0.25,0,0.25,0,0.11,0.14,0,0.25
93,0.02,0,0.04,0.21,0,0.25,0.06,0.19
94,0.25,0,0,0.25,0.25,0,0.25,0
95,0,0.25,0.25,0,0.25,0,0,0.25
97,0,0.25,0,0.25,0,0.25,0.25,0
98,0.12,0.13,0.25,0,0.15,0.1,0.25,0
101,0,0,0,0,0,0,0.25,0
102,0.25,0,0.23,0.02,0.1,0.15,0.25,0
103,0.2,0,0,0.25,0,0.25,0,0.25
106,0,0.25,0,0,0,0,0,0
108,0,0.25,0,0,0,0,0,0.25
109,0.23,0,0.03,0.22,0,0.25,0,0.25
110,0.25,0,0.25,0,0,0,0,0.25
111,0.02,0,0.06,0.19,0.11,0.14,0,0.25
112,0,0,0,0.1,0,0,0,0
113,0,0.25,0,0,0.25,0,0.07,0.18
114,0,0.25,0.25,0,0,0.25,0,0.25
117,0,0,0,0,0,0,0.05,0
118,0.09,0.16,0,0.25,0,0,0,0.25
119,0,0,0,0.12,0,0,0,0
121,0.16,0,0,0,0.01,0.24,0,0.25
122,0,0.15,0,0.25,0.18,0,0,0.25
123,0,0,0,0,0.08,0,0.02,0.01
124,0,0.04,0,0,0.08,0,0,0.25
126,0,0,0.08,0.17,0,0.25,0.18,0.07
127,0.25,0,0,0,0.18,0,0.25,0
128,0.25,0,0.25,0,0.05,0.2,0,0.25
129,0,0,0,0,0,0,0,0
130,0,0.25,0.25,0,0.04,0.21,0,0.25
131,0.25,0,0.25,0,0.25,0,0,0.25
133,0,0,0.17,0.08,0.05,0.2,0.15,0.1
134,0,0.25,0,0.25,0,0.25,0.25,0
135,0.25,0,0,0.25,0.08,0.17,0,0.25
136,0.16,0.02,0,0.25,0.12,0.13,0.17,0.08
138,0.09,0.16,0,0.25,0.25,0,0,0.25
139,0.24,0.01,0,0.18,0.25,0,0.11,0.14
141,0,0,0,0,0.12,0.13,0.25,0
142,0,0.25,0,0.25,0,0.17,0,0.21
143,0.08,0,0,0,0.1,0,0,0.2
144,0.25,0,0.23,0.02,0,0.25,0,0.25
145,0.22,0.03,0,0,0.07,0.18,0.25,0
146,0.25,0,0.25,0,0,0.25,0,0
147,0.25,0,0.11,0.14,0,0.21,0.25,0
149,0.09,0.16,0.25,0,0,0.25,0.25,0
150,0,0,0,0,0,0,0,0
151,0,0,0,0,0,0,0,0
153,0.25,0,0.18,0,0.02,0.23,0.25,0
155,0.25,0,0,0,0,0.25,0,0.25
156,0.25,0,0,0.25,0,0.25,0,0.25
157,0,0.25,0.13,0.12,0,0,0.2,0.05
158,0.25,0,0,0.25,0.25,0,0.25,0
160,0.24,0.01,0,0,0,0.25,0,0.25
161,0.25,0,0.21,0.04,0.15,0.1,0,0.25
165,0,0,0.2,0.05,0.14,0.11,0.25,0
166,0,0,0,0.25,0,0,0,0.25
167,0,0.25,0,0.25,0,0.21,0,0.25
170,0,0,0.02,0.23,0.08,0,0,0.25
173,0.25,0,0,0.25,0.25,0,0.09,0
174,0.25,0,0.25,0,0.02,0.23,0.25,0
175,0,0.25,0,0.25,0.25,0,0,0.25
178,0,0,0,0,0,0,0,0
180,0.22,0.03,0,0.25,0,0.25,0,0.25
