1,0,0,0,0,0.16,0.09,0.25,0
2,0,0,0,0.25,0,0.25,0,0
3,0,0,0.02,0,0.25,0,0.19,0.06
6,0,0.02,0,0,0.25,0,0,0.13
7,0,0.21,0.1,0,0,0,0.25,0
8,0.25,0,0.25,0,0,0.25,0,0.25
9,0,0.25,0.25,0,0,0,0.25,0
10,0,0.14,0.25,0,0.25,0,0.14,0
11,0,0.25,0.16,0,0.03,0,0.25,0
12,0,0.25,0.25,0,0.23,0,0.25,0
13,0,0.25,0.25,0,0.25,0,0,0.11
14,0,0,0.12,0,0.25,0,0,0.25
15,0.19,0,0.1,0,0,0.25,0,0.25
16,0,0.02,0.15,0,0.02,0,0.18,0
17,0.25,0,0.25,0,0.25,0,0,0.25
18,0,0.25,0.25,0,0.19,0,0.25,0
19,0,0,0,0.25,0.19,0,0,0
20,0,0.25,0,0,0,0,0,0.06
21,0,0.2,0.25,0,0.25,0,0.12,0
22,0,0,0.25,0,0.25,0,0.25,0
23,0.19,0.06,0.23,0.02,0.12,0.13,0.07,0.18
24,0.25,0,0,0,0,0,0,0.13
25,0,0,0.25,0,0.25,0,0.13,0
27,0,0.25,0,0.25,0.25,0,0,0.25
28,0,0.08,0.09,0,0.18,0,0.23,0
31,0.1,0.15,0.18,0.07,0.25,0,0.25,0
33,0,0,0,0,0,0,0.13,0
34,0,0,0.01,0,0,0,0.25,0
35,0.25,0,0.15,0,0,0.25,0,0.25
36,0,0,0.14,0,0.25,0,0.25,0
37,0.07,0.18,0,0,0,0,0.24,0.01
38,0,0,0,0,0,0.25,0,0.25
39,0,0,0,0,0.25,0,0,0
41,0.25,0,0,0,0,0.25,0.15,0
42,0.08,0.17,0,0,0.19,0.06,0,0
43,0.25,0,0,0,0.25,0,0,0.2
45,0.03,0.22,0,0.16,0,0.25,0,0.25
46,0,0.25,0.18,0,0.25,0,0,0.25
48,0,0.03,0,0.25,0.25,0,0,0.25
49,0,0.25,0,0.25,0,0,0.25,0
50,0,0.25,0,0.17,0.25,0,0.25,0
51,0,0.25,0.25,0,0.16,0,0.25,0
52,0,0.25,0.25,0,0,0,0,0.25
53,0,0.25,0.25,0,0.25,0,0.25,0
54,0,0.25,0.25,0,0.25,0,0.25,0
55,0,0,0,0.13,0,0.1,0,0.25
56,0.06,0.19,0,0.25,0,0,0,0.11
57,0.25,0,0,0.25,0.25,0,0,0.25
59,0,0.25,0.25,0,0,0.25,0.25,0
62,0,0.07,0.25,0,0,0.25,0.25,0
63,0,0.25,0.25,0,0.25,0,0.25,0
64,0.25,0,0.25,0,0.25,0,0,0.25
65,0,0.25,0,0,0.25,0,0,0
66,0,0.25,0,0.25,0.25,0,0.25,0
67,0.03,0.22,0.25,0,0.25,0,0.25,0
69,0.25,0,0.19,0.06,0,0.25,0,0.25
70,0.25,0,0,0.25,0,0.25,0,0.25
71,0.25,0,0,0,0,0.25,0.25,0
72,0,0.23,0,0,0,0,0,0.25
73,0.25,0,0,0.07,0,0.25,0,0
74,0.13,0.12,0,0.03,0.07,0,0,0
75,0,0.25,0.25,0,0,0.2,0.25,0
76,0.25,0,0,0,0,0,0,0.15
77,0,0,0,0,0,0,0,0
78,0.24,0,0.25,0,0.25,0,0,0
79,0,0.25,0.16,0,0.17,0,0,0
