1,0.06,0,0.02,0,0,0,0,0.25
2,0,0,0,0.25,0,0,0,0
3,0,0,0,0,0,0,0,0
6,0.23,0.02,0.25,0,0.25,0,0,0.25
7,0,0.25,0.25,0,0,0.25,0.25,0
8,0.25,0,0.25,0,0,0.14,0,0.25
9,0.25,0,0.25,0,0.1,0.15,0,0.25
10,0.25,0,0.25,0,0.25,0,0.25,0
11,0,0,0.25,0,0,0,0,0.25
12,0,0.25,0.04,0.21,0.25,0,0.25,0
13,0.25,0,0,0.25,0,0.25,0.09,0
14,0,0,0,0.06,0,0.25,0,0.25
15,0.11,0,0.25,0,0,0.25,0,0.25
16,0,0.07,0.12,0,0.11,0,0,0.25
17,0.25,0,0.18,0,0,0.25,0.25,0
18,0,0.25,0.25,0,0,0.16,0,0
19,0,0.25,0.16,0.09,0,0,0.07,0
20,0.12,0.13,0,0.12,0.25,0,0.15,0
21,0,0.25,0.25,0,0.08,0.17,0.25,0
22,0,0.07,0.25,0,0.07,0.18,0.25,0
23,0.14,0.11,0,0,0.13,0.12,0.25,0
24,0.25,0,0,0.25,0,0,0,0.25
25,0,0.11,0,0,0.06,0.19,0,0
27,0,0.25,0,0.25,0.1,0,0.25,0
28,0,0,0.25,0,0.25,0,0,0.25
31,0.25,0,0,0.25,0.1,0,0.25,0
33,0,0,0,0.18,0,0.25,0.05,0.2
34,0,0,0.25,0,0.06,0.19,0.01,0.24
35,0.25,0,0,0.25,0.25,0,0,0.25
36,0.2,0,0.25,0,0.25,0,0.11,0
37,0.01,0.24,0,0,0,0,0.25,0
38,0,0,0.15,0,0,0.25,0.09,0.16
39,0.14,0,0,0,0,0,0.07,0
41,0.25,0,0.25,0,0,0.23,0.09,0.16
42,0,0.25,0.25,0,0.25,0,0,0
43,0.25,0,0,0,0,0.25,0,0.25
45,0,0.25,0.25,0,0.25,0,0,0.1
46,0,0,0.25,0,0.25,0,0.03,0
48,0.25,0,0.25,0,0.25,0,0.25,0
49,0,0,0,0.25,0,0,0,0.25
50,0,0.25,0,0.25,0,0.25,0,0.11
51,0.25,0,0,0,0.16,0.09,0.25,0
52,0.25,0,0,0.23,0.25,0,0.25,0
53,0.02,0,0.25,0,0.25,0,0,0.25
54,0.25,0,0,0.25,0,0,0.16,0.09
55,0,0,0,0,0,0,0,0
56,0,0,0,0.25,0,0.25,0,0.25
57,0,0.25,0.25,0,0.11,0.14,0.06,0.19
59,0,0.25,0.25,0,0.25,0,0.25,0
62,0.25,0,0,0.25,0,0.25,0.25,0
63,0.25,0,0.18,0.07,0,0.25,0,0.25
64,0.25,0,0.25,0,0,0.25,0.24,0.01
65,0,0.25,0.25,0,0,0,0,0.25
66,0,0.25,0,0.25,0.25,0,0,0.25
67,0,0.25,0.04,0.21,0,0.25,0.25,0
69,0.25,0,0,0.25,0,0.25,0.25,0
70,0,0.05,0,0.25,0,0,0.19,0
71,0,0.25,0.25,0,0.25,0,0.2,0.05
72,0,0.13,0.25,0,0,0,0.1,0.15
73,0,0,0,0.22,0,0.25,0,0
74,0,0.08,0.25,0,0,0,0,0
75,0,0.25,0,0,0,0.12,0,0.07
76,0.25,0,0,0.07,0,0,0,0
77,0,0,0,0,0,0,0,0
78,0.25,0,0.16,0,0.09,0.16,0.02,0.18
79,0,0.25,0,0.25,0,0.25,0,0.25
80,0,0,0.25,0,0.25,0,0,0
81,0,0,0,0.25,0,0,0,0
83,0.23,0.02,0.23,0,0.25,0,0,0.25
87,0,0.25,0,0,0,0,0,0.19
89,0.25,0,0,0.25,0.1,0.15,0.25,0
90,0,0.12,0.13,0.12,0,0.25,0,0.25
91,0.25,0,0,0.25,0.25,0,0,0.25
92,0.25,0,0,0.25,0,0.25,0.25,0
93,0,0.25,0.25,0,0.05,0,0.22,0
94,0.02,0.23,0,0.14,0.25,0,0,0.25
95,0.25,0,0,0.25,0,0.25,0.25,0
97,0.21,0,0.25,0,0.25,0,0.25,0
98,0,0.25,0,0.25,0.12,0.13,0.2,0.05
101,0,0,0,0,0,0,0,0.2
102,0.13,0.12,0.25,0,0.25,0,0.22,0.03
103,0,0,0.25,0,0.15,0.1,0,0
106,0.25,0,0,0.25,0,0,0,0
108,0,0.05,0.25,0,0,0,0,0.25
109,0.11,0,0,0.25,0.25,0,0.22,0.03
110,0,0.25,0.05,0.2,0,0.25,0.09,0.16
111,0.11,0,0.25,0,0,0.25,0.07,0.18
112,0,0,0,0,0,0,0,0
113,0.25,0,0,0,0.14,0.11,0.25,0
114,0.25,0,0,0.25,0.25,0,0.25,0
117,0,0,0,0,0,0,0,0
118,0.25,0,0,0,0.11,0.14,0.25,0
119,0,0.25,0.12,0.13,0,0,0,0
121,0,0,0,0,0.25,0,0,0.25
122,0,0,0,0,0,0.25,0,0
123,0,0,0,0,0,0.07,0.02,0
124,0,0.21,0.1,0.15,0.07,0,0.25,0
126,0,0,0,0.25,0,0.25,0,0.25
127,0,0.25,0,0.25,0,0.25,0,0.25
128,0,0.25,0.25,0,0,0.03,0.25,0
129,0,0,0,0,0,0.25,0,0
130,0.25,0,0,0.25,0.25,0,0.24,0.01
131,0,0.25,0,0,0,0.25,0.25,0
133,0,0,0.07,0,0.25,0,0.06,0
134,0,0.25,0.25,0,0.25,0,0,0.25
135,0.25,0,0.11,0.14,0,0.25,0.25,0
136,0.05,0.2,0.02,0.23,0,0.25,0.25,0
138,0.25,0,0.21,0.04,0.21,0,0,0.25
139,0.11,0,0.25,0,0,0.25,0.13,0
141,0,0.25,0,0,0.25,0,0,0
142,0.2,0.05,0.15,0.1,0.18,0,0,0
143,0,0,0,0,0,0.25,0,0.12
144,0,0.25,0.16,0,0,0,0,0
145,0.04,0.21,0,0,0.25,0,0,0.25
146,0.01,0.24,0.25,0,0.24,0.01,0,0
147,0.22,0.03,0,0.25,0.25,0,0.24,0
149,0.13,0.12,0.25,0,0,0.25,0.25,0
150,0.1,0,0,0,0,0,0,0
151,0,0,0,0,0,0,0.04,0
153,0.08,0.17,0.22,0.03,0.13,0,0,0
155,0,0.25,0,0,0.25,0,0.25,0
156,0.25,0,0,0,0,0,0.25,0
157,0.07,0.18,0.25,0,0.12,0,0,0
158,0,0.25,0.25,0,0.25,0,0,0.19
160,0,0.25,0,0,0,0.25,0.21,0.04
161,0,0.04,0,0.25,0,0.25,0,0.25
165,0,0,0,0.25,0.22,0.03,0,0.11
166,0.06,0.19,0,0,0,0,0.1,0.15
167,0,0.14,0.25,0,0.25,0,0,0.25
170,0.25,0,0.25,0,0.25,0,0.25,0
173,0,0.25,0.25,0,0,0.25,0,0.25
174,0.23,0.02,0.25,0,0.25,0,0,0.25
175,0.25,0,0.25,0,0.01,0.24,0.25,0
178,0,0,0,0,0,0,0,0
180,0.25,0,0.25,0,0.04,0.04,0.25,0
