Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,
6/17/2016,14:24,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Study Perceptual Task\Tadpole_Perceptual_5.csv,14,1,1,1,1.01,retrieval,57,SPACE,"press spacebar to start perceptual task",4396,True,0,165,206,"press spacebar to start perceptual task",4432,
6/17/2016,14:24,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Study Perceptual Task\Tadpole_Perceptual_5.csv,14,1,1,1,2.01,retrieval,57,SPACE,"MutedBallie.avi (174x144)",439,True,4638,2918,2945,"MutedBallie.avi (174x144)",455,"blacksquare.bmp",4044,
6/17/2016,14:24,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Study Perceptual Task\Tadpole_Perceptual_5.csv,14,1,1,1,2.02,retrieval,57,SPACE,"blacksquare.bmp",4035,True,4638,2918,2945,"MutedBallie.avi (174x144)",455,"blacksquare.bmp",4044,
6/17/2016,14:24,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Study Perceptual Task\Tadpole_Perceptual_5.csv,14,1,1,2,3.01,retrieval,2,2,"elephant_bear_b.bmp",3382,True,12082,321,348,"elephant_bear_b.bmp",3400,"blacksquare.bmp",1929,
6/17/2016,14:24,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Study Perceptual Task\Tadpole_Perceptual_5.csv,14,1,1,2,3.02,retrieval,57,SPACE,"blacksquare.bmp",1926,True,12082,321,348,"elephant_bear_b.bmp",3400,"blacksquare.bmp",1929,
6/17/2016,14:24,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Study Perceptual Task\Tadpole_Perceptual_5.csv,14,1,1,3,4.01,retrieval,1,1,"bicycle_clock_b.bmp",2558,True,17759,173,200,"bicycle_clock_b.bmp",2571,"blacksquare.bmp",2544,
6/17/2016,14:24,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Study Perceptual Task\Tadpole_Perceptual_5.csv,14,1,1,3,4.02,retrieval,57,SPACE,"blacksquare.bmp",2533,True,17759,173,200,"bicycle_clock_b.bmp",2571,"blacksquare.bmp",2544,
6/17/2016,14:24,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Study Perceptual Task\Tadpole_Perceptual_5.csv,14,1,1,4,5.01,retrieval,1,1,"cake_doll_b.bmp",3991,True,23074,201,227,"cake_doll_b.bmp",4017,"blacksquare.bmp",1058,
6/17/2016,14:24,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Study Perceptual Task\Tadpole_Perceptual_5.csv,14,1,1,4,5.02,retrieval,57,SPACE,"blacksquare.bmp",1051,True,23074,201,227,"cake_doll_b.bmp",4017,"blacksquare.bmp",1058,
6/17/2016,14:24,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Study Perceptual Task\Tadpole_Perceptual_5.csv,14,1,1,5,6.01,retrieval,2,2,"egg_hat_b.bmp",3124,True,28376,187,214,"egg_hat_b.bmp",3146,"blacksquare.bmp",1004,
6/17/2016,14:24,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Study Perceptual Task\Tadpole_Perceptual_5.csv,14,1,1,5,6.02,retrieval,57,SPACE,"blacksquare.bmp",997,True,28376,187,214,"egg_hat_b.bmp",3146,"blacksquare.bmp",1004,
6/17/2016,14:24,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Study Perceptual Task\Tadpole_Perceptual_5.csv,14,1,1,6,7.01,retrieval,1,1,"bottle_leaf_b.bmp",2706,True,32740,54,81,"bottle_leaf_b.bmp",2731,"blacksquare.bmp",1580,
6/17/2016,14:24,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Study Perceptual Task\Tadpole_Perceptual_5.csv,14,1,1,6,7.02,retrieval,57,SPACE,"blacksquare.bmp",1576,True,32740,54,81,"bottle_leaf_b.bmp",2731,"blacksquare.bmp",1580,
6/17/2016,14:24,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Study Perceptual Task\Tadpole_Perceptual_5.csv,14,1,1,7,8.01,retrieval,1,1,"dog_bunny_b.bmp",3897,True,37132,160,187,"dog_bunny_b.bmp",3922,"blacksquare.bmp",1501,
6/17/2016,14:24,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Study Perceptual Task\Tadpole_Perceptual_5.csv,14,1,1,7,8.02,retrieval,57,SPACE,"blacksquare.bmp",1489,True,37132,160,187,"dog_bunny_b.bmp",3922,"blacksquare.bmp",1501,
6/17/2016,14:24,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Study Perceptual Task\Tadpole_Perceptual_5.csv,14,1,1,8,9.01,retrieval,2,2,"strawberry_apple_b.bmp",4186,True,42742,147,173,"strawberry_apple_b.bmp",4204,"blacksquare.bmp",2224,
6/17/2016,14:24,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Study Perceptual Task\Tadpole_Perceptual_5.csv,14,1,1,8,9.02,retrieval,57,SPACE,"blacksquare.bmp",2213,True,42742,147,173,"strawberry_apple_b.bmp",4204,"blacksquare.bmp",2224,
6/17/2016,14:24,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Study Perceptual Task\Tadpole_Perceptual_5.csv,14,1,1,9,10.01,retrieval,1,1,"broccoli_icecream_b.bmp",3286,False,49343,146,173,"broccoli_icecream_b.bmp",3307,"blacksquare.bmp",1782,
6/17/2016,14:24,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Study Perceptual Task\Tadpole_Perceptual_5.csv,14,1,1,9,10.02,retrieval,57,SPACE,"blacksquare.bmp",1776,True,49343,146,173,"broccoli_icecream_b.bmp",3307,"blacksquare.bmp",1782,
