Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,
6/7/2016,09:13,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Study Perceptual Task\Tadpole_Perceptual_2.csv,11,1,1,1,1.01,retrieval,57,SPACE,"press spacebar to start perceptual task",13843,True,0,187,214,"press spacebar to start perceptual task",13897,
6/7/2016,09:13,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Study Perceptual Task\Tadpole_Perceptual_2.csv,11,1,1,1,2.01,retrieval,57,SPACE,"MutedBallie.avi (174x144)",558,True,14111,3267,3293,"MutedBallie.avi (174x144)",576,"blacksquare.bmp",1581,
6/7/2016,09:13,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Study Perceptual Task\Tadpole_Perceptual_2.csv,11,1,1,1,2.02,retrieval,57,SPACE,"blacksquare.bmp",1580,True,14111,3267,3293,"MutedBallie.avi (174x144)",576,"blacksquare.bmp",1581,
6/7/2016,09:13,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Study Perceptual Task\Tadpole_Perceptual_2.csv,11,1,1,2,3.01,retrieval,2,2,"cookie_pizza_b.bmp",3983,False,19561,227,253,"cookie_pizza_b.bmp",4004,"blacksquare.bmp",1594,
6/7/2016,09:13,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Study Perceptual Task\Tadpole_Perceptual_2.csv,11,1,1,2,3.02,retrieval,57,SPACE,"blacksquare.bmp",1592,True,19561,227,253,"cookie_pizza_b.bmp",4004,"blacksquare.bmp",1594,
6/7/2016,09:13,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Study Perceptual Task\Tadpole_Perceptual_2.csv,11,1,1,3,4.01,retrieval,2,2,"sock_shoe_b.bmp",9947,True,25412,200,227,"sock_shoe_b.bmp",9961,"blacksquare.bmp",1781,
6/7/2016,09:13,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Study Perceptual Task\Tadpole_Perceptual_2.csv,11,1,1,3,4.02,retrieval,57,SPACE,"blacksquare.bmp",1777,True,25412,200,227,"sock_shoe_b.bmp",9961,"blacksquare.bmp",1781,
6/7/2016,09:13,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Study Perceptual Task\Tadpole_Perceptual_2.csv,11,1,1,4,5.01,retrieval,2,2,"balloons_duck_b.bmp",4548,True,37381,160,187,"balloons_duck_b.bmp",4566,"blacksquare.bmp",1420,
6/7/2016,09:13,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Study Perceptual Task\Tadpole_Perceptual_2.csv,11,1,1,4,5.02,retrieval,57,SPACE,"blacksquare.bmp",1413,True,37381,160,187,"balloons_duck_b.bmp",4566,"blacksquare.bmp",1420,
6/7/2016,09:13,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Study Perceptual Task\Tadpole_Perceptual_2.csv,11,1,1,5,6.01,retrieval,2,2,"flowers_cat_b.bmp",6188,False,43554,160,186,"flowers_cat_b.bmp",6212,"blacksquare.bmp",1366,
6/7/2016,09:13,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Study Perceptual Task\Tadpole_Perceptual_2.csv,11,1,1,5,6.02,retrieval,57,SPACE,"blacksquare.bmp",1357,True,43554,160,186,"flowers_cat_b.bmp",6212,"blacksquare.bmp",1366,
6/7/2016,09:13,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Study Perceptual Task\Tadpole_Perceptual_2.csv,11,1,1,6,7.01,retrieval,2,2,"pig_butterfly_b.bmp",1908,True,51318,161,188,"pig_butterfly_b.bmp",1928,"blacksquare.bmp",1433,
6/7/2016,09:13,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Study Perceptual Task\Tadpole_Perceptual_2.csv,11,1,1,6,7.02,retrieval,57,SPACE,"blacksquare.bmp",1430,True,51318,161,188,"pig_butterfly_b.bmp",1928,"blacksquare.bmp",1433,
6/7/2016,09:13,C:\Documents and Settings\lab\Desktop\Tadpole\Perceptual Study Perceptual Task\Tadpole_Perceptual_2.csv,11,1,1,7,8.01,retrieval,2,2,"bread_tv_b.bmp",4500,True,54867,187,213,"bread_tv_b.bmp",4525,"blacksquare.bmp",1340,
