Data properties:

Recording date: 1/4/2016
Recording time: 10:09:56:261 (corresponds to time 0)
Study: 6
Subject: 107
Recording: 107
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
1	119	300	427	364	
2	418	366	303	-125	
3	1018	350	496	687	
4	1984	50	405	1024	
5	2883	83	369	287	
6	5431	266	688	366	
7	5698	1499	212	370	
8	7197	100	619	348	
9	11259	17	367	101	
10	11975	17	293	235	
11	13108	33	641	507	
12	13274	200	700	146	
13	13474	250	626	322	
14	13841	350	239	388	
15	14191	550	226	480	
16	14740	216	236	310	
17	14957	466	235	262	
18	15423	133	168	222	
19	15556	100	635	343	
20	16872	150	226	362	
21	17022	533	218	459	
22	17805	266	472	358	
23	20569	300	383	283	
24	20869	533	404	243	
25	21402	100	946	494	
26	21635	17	782	353	
27	21885	250	760	277	
28	22135	2182	227	341	
29	24317	233	466	471	
30	24550	1049	235	335	
31	25599	983	286	329	
32	26731	433	885	486	
33	27614	566	401	233	
34	28613	483	420	234	
35	31261	17	883	257	
36	32644	33	786	415	
37	32910	566	778	290	
38	33476	350	215	344	
39	33826	733	250	288	
40	34559	400	714	361	
41	34959	566	801	294	
42	35525	616	683	308	
43	36141	100	1331	623	
44	36691	117	545	269	
45	36807	2432	403	226	
46	39522	516	296	261	
47	40038	233	639	335	
48	40271	633	644	291	
49	40904	599	289	257	
50	41504	167	668	330	
51	42403	416	651	281	
52	42936	150	572	352	
53	43086	267	252	293	
54	43353	100	130	384	
55	44901	216	352	205	
56	46983	416	223	483	
57	47399	283	-702	429	
58	47682	583	224	342	
59	48265	366	701	341	
60	48748	566	696	317	
61	50214	616	201	260	
62	50830	316	212	314	
63	51413	17	794	336	
64	51780	366	780	360	
65	52146	366	700	305	
66	52629	200	201	670	
67	53280	82	361	342	
68	53362	383	376	208	
69	53745	200	387	250	
70	53944	133	335	-824	
71	57209	100	495	419	
72	57309	266	734	362	
73	57575	1166	765	381	
74	61056	133	452	-212	
75	63071	17	395	216	
76	63254	33	613	486	
77	63421	17	608	488	
78	63754	17	480	325	
79	64720	150	275	339	
80	64870	266	206	401	
81	66668	216	256	312	
82	66885	116	180	414	
83	69217	300	560	323	
84	70182	17	677	1018	
85	70349	117	785	796	
86	70982	183	415	214	
87	71165	200	418	178	
88	71365	150	487	156	
89	71515	100	484	101	
90	71615	183	490	207	
91	71798	150	893	277	
92	72831	200	3	238	
93	73030	166	198	258	
94	73197	233	744	307	
95	73430	300	663	429	
96	73896	83	246	365	
97	74246	466	165	248	
98	74712	150	224	306	
99	76128	17	249	417	
100	76261	166	244	440	
101	76428	233	676	385	
102	76661	266	593	391	
103	76928	250	234	319	
104	77177	100	307	287	
105	78326	17	189	1058	
