Data properties:

Recording date: 3/30/2016
Recording time: 11:07:52:669 (corresponds to time 0)
Study: 5
Subject: 118
Recording: 118
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
2	0	408	-546	-14	
3	408	216	-13	67	
4	624	1566	64	105	
5	2340	50	121	578	
6	2556	200	323	328	
7	2756	1948	408	321	
8	4938	167	765	1041	
9	5354	83	512	398	
10	5438	583	219	375	
11	6020	366	667	406	
12	8054	200	606	680	
13	8370	17	126	1173	
14	8536	84	304	821	
15	9084	400	745	387	
16	9484	816	687	375	
17	10300	233	912	489	
18	12049	150	132	307	
19	12582	217	133	307	
20	13015	849	412	317	
21	13998	250	902	1003	
22	14431	183	604	410	
23	14614	466	241	331	
24	15080	266	597	381	
25	15346	366	404	373	
26	15713	533	577	360	
27	16246	450	471	359	
28	16696	533	629	365	
29	17229	650	284	362	
30	18012	783	602	354	
31	18794	566	256	429	
32	19360	650	581	274	
33	20010	2382	409	331	
34	22542	216	779	835	
35	24090	133	571	486	
36	24223	300	694	425	
37	24523	616	259	377	
38	25140	316	693	325	
39	25456	1599	772	309	
40	27055	383	532	363	
41	27438	566	903	477	
42	28004	383	476	372	
43	28387	2365	409	329	
44	31135	117	476	525	
45	31252	216	440	467	
46	31468	566	258	402	
47	32034	683	668	378	
48	32717	466	769	369	
49	33184	899	795	328	
50	34083	216	688	315	
51	34299	333	349	342	
52	34765	316	541	319	
53	35082	466	704	358	
54	35548	350	731	405	
55	35898	916	740	234	
56	36814	2348	414	324	
57	40644	133	571	444	
58	40778	433	660	358	
59	41211	1632	338	316	
60	42843	549	643	364	
61	43392	250	746	366	
62	43642	416	671	348	
63	44059	650	348	321	
64	44708	433	603	463	
65	45141	2215	413	329	
66	48672	333	412	473	
67	49005	366	231	382	
68	49371	500	659	356	
69	49871	616	690	387	
70	50487	549	262	393	
71	51036	499	203	370	
72	53702	83	578	999	
73	53785	483	345	328	
74	54268	2365	418	318	
75	56999	17	535	1170	
76	57182	267	466	533	
77	57798	333	216	310	
78	58131	799	745	396	
79	58930	666	702	366	
80	59597	233	299	335	
81	59830	366	236	302	
82	60196	250	673	410	
83	60446	1166	740	433	
84	61612	216	325	354	
85	61829	433	399	463	
86	62262	533	834	482	
87	63344	2031	416	326	
88	67175	16	398	410	
89	67774	83	355	428	
90	67858	1649	311	432	
91	69507	966	124	347	
92	70689	233	272	486	
93	71239	83	389	360	
94	71322	183	392	294	
95	71505	1598	408	334	
96	73504	17	2981	-515	
97	73770	16	1362	590	
98	76035	417	621	441	
99	76451	250	787	350	
100	76701	200	823	333	
101	76901	550	590	459	
102	77451	466	243	388	
103	77917	700	146	278	
104	78616	883	185	268	
105	79499	216	403	262	
106	79716	117	401	320	
107	79999	916	395	331	
108	81197	17	142	305	
109	83329	83	719	362	
110	83413	500	833	384	
111	83912	1166	331	396	
112	85078	300	780	392	
113	85378	1083	840	390	
114	86461	300	301	390	
115	86760	583	357	388	
116	87477	117	702	645	
117	87777	166	561	358	
118	87943	900	427	347	
119	90875	199	613	424	
120	91074	983	284	349	
121	92056	550	661	392	
122	92606	816	711	411	
123	93422	283	333	359	
124	93706	1099	254	308	
125	94805	333	667	434	
126	98951	116	659	409	
127	99067	450	283	416	
128	99517	200	234	440	
129	101398	117	253	375	
130	101515	267	733	393	
131	101782	399	692	396	
132	102181	1482	247	391	
133	103780	366	429	544	
134	104147	2332	409	331	
135	106478	317	602	1099	
136	106795	316	654	1224	
137	107111	433	412	986	
138	107544	266	433	426	
139	107811	616	336	380	
140	108427	233	700	379	
141	108660	583	822	363	
142	109243	266	382	399	
143	109509	700	348	353	
144	110209	250	755	372	
145	110459	1498	834	374	
146	112091	117	584	400	
147	112208	166	317	418	
148	112374	350	491	517	
149	112724	233	597	797	
150	112957	150	589	910	
151	113107	200	420	273	
152	113307	1182	400	303	
153	116787	233	-74	255	
154	117020	350	662	395	
155	117370	550	695	330	
156	117920	250	284	393	
157	118170	450	222	292	
158	118619	1249	243	375	
159	122117	1616	406	333	
160	123732	416	436	1156	
161	124149	416	343	401	
162	124565	566	662	341	
163	125131	333	618	310	
164	125464	416	298	368	
165	125880	366	625	342	
166	126247	316	596	316	
167	126563	633	272	390	
168	127196	750	598	306	
169	127946	533	261	387	
170	128479	100	78	109	
171	129710	100	486	311	
172	129810	250	467	356	
173	131176	966	468	238	
174	132142	250	356	375	
175	132392	233	686	435	
176	133175	67	539	344	
177	134124	150	372	503	
178	134274	383	411	502	
179	134657	466	558	355	
180	135123	666	386	491	
181	136788	150	259	445	
182	137121	83	411	585	
183	137321	17	398	614	
184	137588	17	524	454	
185	137721	150	420	318	
186	137988	150	419	325	
187	138254	583	407	320	
188	139070	533	402	328	
189	139736	233	620	574	
190	140452	100	225	487	
191	140552	300	270	365	
192	140852	1882	271	316	
193	142734	100	413	749	
194	143050	83	447	1061	
195	143134	150	480	1122	
196	144716	150	271	342	
197	147164	17	183	322	
198	149313	100	331	354	
199	149412	283	683	440	
200	149695	416	622	495	
201	150112	316	341	471	
202	150428	400	364	498	
203	150828	583	115	330	
204	151411	266	685	447	
205	151677	716	599	526	
206	152394	983	349	506	
207	153610	100	543	774	
208	153826	183	389	1034	
209	154009	217	413	395	
210	154226	1999	411	329	
211	156574	100	511	1131	
212	156674	300	445	468	
213	156974	466	288	432	
214	157440	450	165	326	
215	157890	250	253	375	
216	158140	300	672	398	
217	158439	733	788	432	
218	159172	616	326	426	
219	159789	383	546	367	
220	160172	500	713	403	
221	160671	349	494	390	
222	161020	384	266	392	
223	161404	200	-260	1140	
224	161604	117	-472	1143	
225	161721	433	-370	1000	
226	162154	2082	415	320	
227	164519	266	-339	972	
228	164785	183	-461	1181	
229	164968	499	-596	1186	
230	165468	366	563	298	
231	165834	450	643	325	
232	166284	1099	734	396	
233	167383	466	290	331	
234	167849	466	196	389	
235	168316	283	289	291	
236	168599	366	626	303	
237	168965	300	677	315	
238	169265	633	732	389	
239	169898	383	619	348	
240	170281	583	418	309	
241	170864	316	478	282	
242	171180	267	384	273	
