Data properties:

Recording date: 1/29/2016
Recording time: 14:38:47:797 (corresponds to time 0)
Study: 10
Subject: 111
Recording: 111
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
0	0	87	589	437	
1	87	266	-36	-218	
2	353	783	45	55	
3	1369	133	418	99	
4	1502	183	374	321	
5	1686	1632	395	265	
6	3318	433	404	225	
7	3751	250	382	411	
8	4001	266	542	678	
9	4267	200	720	366	
10	4467	250	746	237	
11	4717	700	208	213	
12	5416	233	727	253	
13	5649	366	753	204	
14	6016	550	724	499	
15	6565	383	97	296	
16	6948	383	-752	1251	
17	7331	250	-1017	1518	
18	7581	216	-973	1506	
19	7798	416	126	508	
20	8214	266	140	297	
21	8481	283	-686	1428	
22	8764	533	-985	1516	
23	9297	150	285	878	
24	9446	233	4	862	
25	9680	283	345	218	
26	9963	1416	385	263	
27	11378	600	390	207	
28	11978	433	365	460	
29	12411	316	187	259	
30	12727	200	207	327	
31	12927	250	175	229	
32	13177	250	753	288	
33	13427	350	793	280	
34	13777	266	148	290	
35	14043	550	150	242	
36	14593	333	201	247	
37	14926	450	212	350	
38	15375	250	182	261	
39	15625	216	752	263	
40	15842	416	812	279	
41	16258	450	1018	1211	
42	16708	333	756	1261	
43	17041	383	849	1309	
44	17424	167	511	764	
45	17591	200	232	1060	
46	17790	200	294	409	
47	17990	216	368	249	
48	18407	1249	401	279	
49	19656	633	391	216	
50	20289	250	659	986	
51	20539	300	512	346	
52	20838	350	162	414	
53	21188	366	187	308	
54	21554	333	744	349	
55	21887	300	784	393	
56	22187	250	245	421	
57	22437	1366	162	447	
58	23803	483	162	311	
59	24286	233	166	244	
60	24519	233	703	333	
61	24752	400	764	384	
62	25152	500	539	651	
63	25651	583	338	236	
64	26234	1732	403	285	
65	27966	500	401	238	
66	28466	400	578	1010	
67	28866	500	608	336	
68	29365	250	673	314	
69	29615	250	226	351	
70	29865	533	320	368	
71	30398	250	667	350	
72	30648	233	685	298	
73	30881	233	304	323	
74	31114	783	340	367	
75	31897	300	665	318	
76	32196	783	690	291	
77	32979	533	646	410	
78	33512	366	264	358	
79	33878	100	436	983	
80	33978	333	128	1204	
81	34312	350	402	216	
82	34661	1299	400	288	
83	35960	833	394	236	
84	36793	200	639	566	
85	36993	350	713	286	
86	37343	266	176	331	
87	37609	383	122	338	
88	37992	250	736	307	
89	38242	233	810	310	
90	38475	350	845	315	
91	38825	266	170	369	
92	39091	333	133	337	
93	39424	300	90	333	
94	39724	400	152	298	
95	40124	100	-631	1393	
96	40540	216	-1343	1431	
97	40757	500	-1611	1315	
98	41473	17	-1404	532	
99	41639	150	-1392	641	
100	41923	100	-1393	642	
101	42022	100	45	582	
102	42322	100	-45	907	
103	42422	200	391	306	
104	42622	233	380	202	
105	42855	1366	394	267	
106	44221	116	390	219	
107	44637	266	323	402	
108	44904	216	-89	793	
109	45120	266	479	385	
110	45720	883	665	356	
111	46603	100	515	749	
112	47119	250	492	1478	
113	47369	483	322	1041	
114	47852	300	556	1027	
115	48151	333	262	1250	
116	48484	733	461	1083	
117	49217	216	499	1211	
118	49434	316	462	1166	
119	50283	83	514	1530	
120	50367	399	526	794	
121	50766	283	414	194	
122	51049	1499	397	245	
123	52548	433	394	191	
124	53231	200	1156	1076	
125	53431	266	422	271	
126	53697	233	214	303	
127	53930	300	713	317	
128	54230	233	755	312	
129	54463	500	169	327	
130	54963	283	223	290	
131	55246	766	177	324	
132	56012	183	755	496	
133	56195	216	750	428	
134	56412	1182	159	314	
135	57594	233	219	265	
136	57828	599	161	308	
137	58427	416	667	526	
138	58843	300	422	215	
139	59143	1399	390	266	
140	60542	650	399	210	
141	61192	100	770	1370	
142	61508	83	768	1007	
143	61591	366	461	431	
144	61958	366	169	315	
145	62324	366	750	370	
146	62691	649	751	442	
147	63340	200	768	242	
148	63540	266	781	202	
149	63806	483	152	314	
150	65022	117	310	336	
151	66288	300	240	455	
152	66588	233	408	920	
153	66821	133	2	334	
154	67787	67	383	254	
155	68220	400	390	261	
156	69003	183	382	251	
157	69519	550	644	961	
158	70069	283	497	326	
159	70352	316	253	255	
160	70668	433	762	267	
161	71101	283	809	337	
162	71384	350	153	305	
163	71734	200	186	227	
164	72334	666	176	468	
165	73000	316	755	364	
166	73316	383	158	457	
167	73699	666	805	335	
168	74366	233	752	271	
169	74599	366	363	422	
170	74965	283	535	338	
171	75248	216	625	1023	
172	75465	233	437	182	
173	75698	1382	389	226	
174	77697	83	715	1000	
175	77780	150	1290	1373	
176	77930	117	1276	1332	
177	78046	133	384	403	
178	78329	116	323	369	
179	78446	217	120	307	
180	78662	250	63	300	
181	78912	333	779	363	
182	79245	783	872	318	
183	80028	150	627	301	
184	80328	266	111	361	
185	80944	183	34	295	
186	82959	83	265	498	
187	83043	433	10	1103	
188	83476	216	345	389	
189	83692	366	395	228	
190	84059	1399	385	284	
191	85457	100	191	1084	
