Data properties:

Recording date: 3/1/2016
Recording time: 12:06:28:152 (corresponds to time 0)
Study: 3
Subject: 116
Recording: 116
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
0	0	45	612	511	
1	45	283	157	83	
2	329	3147	67	105	
3	3676	250	662	550	
4	4059	67	106	108	
5	4242	2865	86	101	
6	7107	150	240	296	
7	7374	50	215	268	
8	7673	200	211	276	
9	8323	333	195	235	
10	8656	883	82	90	
11	9638	117	336	189	
12	9872	216	415	595	
13	10088	316	404	240	
14	10405	3497	404	173	
15	13902	899	81	74	
16	14935	999	77	87	
17	16117	133	70	89	
18	16433	17	63	88	
19	16583	316	59	88	
20	17016	933	41	79	
21	17949	167	99	83	
22	18315	17	90	75	
23	18499	333	83	81	
24	18832	150	721	379	
25	18982	216	701	328	
26	19198	300	740	328	
27	19498	383	246	355	
28	19881	233	174	336	
29	20114	1549	762	325	
30	21663	333	714	369	
31	21996	1715	188	378	
32	23711	233	274	369	
33	23944	250	720	336	
34	24194	500	210	376	
35	24694	117	601	488	
36	24810	666	728	368	
37	25477	516	715	461	
38	27691	133	750	339	
39	27825	883	706	461	
40	28707	1915	69	114	
41	30623	600	674	381	
42	31222	699	220	369	
43	31922	1166	317	332	
44	33088	1982	642	402	
45	35070	682	77	101	
46	35752	150	71	51	
47	36185	133	-1711	726	
48	36319	167	-1334	703	
49	36485	333	-110	143	
50	36819	400	-533	138	
51	37218	333	72	144	
52	40783	283	442	434	
53	41066	200	216	494	
54	41266	266	742	343	
55	41532	366	682	391	
56	41899	316	209	495	
57	42215	416	758	410	
58	42631	266	666	418	
59	42897	150	705	341	
60	45029	16	70	106	
61	45146	1082	60	117	
62	46228	383	723	357	
63	46611	1282	208	383	
64	47893	1316	63	100	
65	49209	116	45	158	
66	49460	299	468	425	
67	49759	300	744	351	
68	50059	183	790	365	
69	50242	416	183	384	
70	50658	583	109	377	
71	51241	1033	54	86	
72	52557	233	63	104	
73	52790	333	256	335	
74	53123	233	298	385	
75	53356	700	346	414	
76	54056	350	681	341	
77	54405	1599	25	116	
78	56004	216	730	364	
79	56221	1116	74	306	
80	57337	633	89	100	
81	57969	300	-26	54	
82	58453	982	-43	58	
83	59435	250	238	336	
84	59685	699	312	261	
85	60384	433	232	403	
86	60817	1466	43	96	
87	62599	133	448	372	
88	62733	233	759	359	
89	62966	117	838	355	
90	63082	100	702	391	
91	63299	267	648	400	
92	63565	666	315	348	
93	64232	133	30	106	
94	64481	1332	16	99	
95	65930	33	416	392	
96	66130	133	591	374	
97	66263	450	741	374	
98	66713	466	779	555	
99	67179	366	287	379	
100	67662	216	276	372	
101	67879	400	195	366	
102	68279	250	320	372	
103	68528	217	197	350	
104	68745	649	302	381	
105	69395	117	82	96	
106	69661	133	85	90	
107	69927	1632	63	94	
108	71560	416	787	352	
109	72259	167	611	415	
110	72992	250	-127	140	
111	73708	500	-243	103	
112	74208	283	-31	106	
113	74607	267	375	392	
114	74874	633	181	355	
115	75507	200	612	323	
116	75707	350	686	307	
117	76056	983	62	132	
118	79554	150	-1227	-1158	
119	79703	350	236	386	
120	80053	283	487	340	
121	80337	250	718	335	
122	80586	783	290	340	
123	81369	466	175	482	
124	81835	749	72	93	
125	82585	167	-32	120	
126	82918	333	-57	107	
127	83551	183	333	407	
128	83734	1782	738	353	
129	85516	683	64	118	
130	86665	316	55	113	
131	86981	483	-119	88	
132	87614	83	239	377	
133	87698	216	190	361	
134	87914	283	153	349	
135	88197	266	711	350	
136	88464	383	731	268	
137	88847	766	44	120	
138	89613	100	-434	585	
139	89863	333	-810	756	
140	90412	300	542	374	
141	90712	316	745	322	
142	91029	966	795	331	
143	91994	600	84	118	
144	93910	167	379	480	
145	94077	466	238	482	
146	94543	433	186	523	
147	94976	733	206	297	
148	95709	716	25	122	
149	96525	999	11	121	
150	97641	50	738	365	
151	98440	33	-84	86	
152	98690	633	73	98	
153	99322	400	-159	116	
154	99722	233	-440	571	
155	100055	200	-532	651	
156	100255	483	200	320	
157	100738	300	245	351	
158	101038	849	734	419	
159	101887	1182	24	130	
160	103070	200	751	348	
161	103270	316	739	433	
162	104185	883	508	431	
163	105068	183	300	121	
164	105251	600	41	107	
165	105984	167	31	111	
166	106267	167	439	404	
167	106434	266	276	408	
168	106700	383	99	372	
169	107083	266	655	395	
170	107350	516	613	396	
171	107866	1482	65	116	
172	111697	549	354	262	
173	112246	1366	410	303	
174	113612	483	430	382	
175	114095	400	505	320	
176	114495	566	401	303	
177	115061	83	31	464	
