Data properties:

Recording date: 4/15/2016
Recording time: 10:46:24:832 (corresponds to time 0)
Study: 8
Subject: 121
Recording: 121
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
2	234	167	23	452	
3	401	633	755	412	
4	1034	333	623	527	
5	1367	284	919	1087	
6	1651	482	723	1141	
7	2383	116	278	869	
8	2699	33	404	309	
9	2966	1199	413	323	
10	4415	700	456	448	
11	5248	300	350	472	
12	5547	383	686	448	
13	5930	650	217	415	
14	6580	366	673	455	
15	6946	300	727	412	
16	9777	799	675	414	
17	10576	383	-101	337	
18	10960	2498	406	357	
19	13724	316	303	475	
20	14041	300	241	305	
21	14341	366	770	384	
22	14707	567	839	381	
23	15274	266	266	371	
24	15540	300	693	402	
25	15840	316	259	368	
26	16156	250	682	402	
27	16406	300	297	365	
28	16706	733	236	540	
29	17439	366	217	282	
30	17805	400	758	385	
31	18205	500	842	376	
32	18705	433	328	283	
33	19138	583	390	321	
34	19720	866	411	371	
35	20786	50	412	365	
36	21053	233	390	306	
37	21403	17	609	573	
38	21703	16	493	501	
39	22002	283	726	389	
40	22285	1866	249	428	
41	24151	649	348	409	
42	24800	966	218	413	
43	25766	200	510	430	
44	25966	250	730	413	
45	26216	633	764	345	
46	26849	500	285	326	
47	27348	333	398	326	
48	27681	1716	415	364	
49	29397	183	611	579	
50	29697	166	451	426	
51	29863	216	469	463	
52	30079	416	739	391	
53	30496	316	680	387	
54	30812	333	209	421	
55	31145	399	739	396	
56	31544	766	223	404	
57	32311	450	796	407	
58	32761	550	673	394	
59	33427	250	693	351	
60	33677	350	291	413	
61	34026	1216	296	369	
62	35242	216	666	360	
63	35458	583	396	322	
64	36041	1932	410	367	
65	37973	167	903	645	
66	38140	333	627	456	
67	38473	283	639	376	
68	38755	900	306	321	
69	39655	716	309	407	
70	40371	366	207	467	
71	40737	583	241	512	
72	41320	233	708	426	
73	41554	600	642	371	
74	42153	699	313	319	
75	43003	300	476	462	
76	43302	450	461	318	
77	43752	1815	389	318	
78	45667	783	459	430	
79	46567	83	200	409	
80	46867	349	657	403	
81	47216	366	178	373	
82	47766	850	700	369	
83	48732	133	682	526	
84	48865	566	197	434	
85	49431	283	676	389	
86	49915	233	624	377	
87	50147	633	677	401	
88	50780	267	784	407	
89	51047	216	820	417	
90	51263	317	982	644	
91	51580	316	588	364	
92	51896	1000	405	327	
93	53096	117	418	336	
94	53329	183	467	370	
95	53779	17	439	356	
96	53928	100	636	626	
97	54311	33	495	461	
98	54611	799	718	380	
99	55410	516	751	467	
100	55926	100	322	310	
101	59373	333	890	628	
102	60023	33	660	526	
103	60190	816	400	333	
104	61006	1383	417	367	
105	62888	250	699	442	
106	63138	283	262	435	
107	63421	200	250	474	
108	63620	100	595	466	
109	68533	1982	390	321	
110	70666	17	107	794	
111	72798	300	191	428	
112	73098	433	203	333	
113	73530	266	641	405	
114	73797	200	784	398	
115	73996	666	611	508	
116	74663	133	257	401	
117	77576	267	257	324	
118	77843	417	216	330	
119	78493	267	443	467	
120	78992	283	283	386	
121	79275	234	332	414	
122	79509	183	774	428	
123	79692	1000	830	427	
124	80692	250	271	420	
125	80942	933	323	428	
126	82074	134	382	429	
127	82208	350	318	415	
128	82557	166	785	407	
129	82724	999	833	406	
130	83723	283	977	667	
131	84206	250	532	355	
132	84456	250	965	934	
133	84706	2448	402	359	
134	87154	166	606	591	
135	87320	516	271	407	
136	87837	266	229	343	
137	88103	116	243	304	
138	88220	499	185	301	
139	91383	182	537	416	
140	91699	350	675	465	
141	92049	734	192	247	
142	92783	183	616	514	
143	92966	200	333	317	
144	93166	682	375	337	
145	94048	916	376	332	
146	96496	1415	661	456	
147	97912	600	701	452	
148	98511	466	714	520	
149	98978	300	683	460	
150	99278	316	686	411	
151	99594	883	717	543	
152	100627	949	684	405	
153	101743	150	664	299	
154	101892	1965	381	322	
155	103975	383	444	439	
156	104358	183	442	643	
157	104541	133	677	437	
158	104674	200	790	418	
159	104874	1416	834	416	
160	106290	150	233	429	
161	106439	266	290	404	
162	106706	1699	349	399	
163	108405	216	790	444	
164	108621	1149	837	416	
165	109953	183	1006	406	
166	110137	2681	405	357	
167	112818	716	234	373	
168	113534	400	290	549	
169	113934	333	665	468	
170	114267	1033	691	381	
171	115299	599	239	382	
172	115898	350	204	335	
173	116248	183	536	389	
174	116431	333	724	410	
175	116764	416	716	370	
176	117180	116	313	369	
177	124641	100	-5	427	
178	124741	200	5	329	
179	129271	133	312	638	
180	129404	233	366	455	
181	129637	100	77	369	
182	131270	50	597	528	
183	133351	133	615	477	
184	133485	250	648	495	
185	133735	483	613	521	
186	134218	483	298	367	
187	134701	2731	398	348	
188	137432	1699	271	379	
189	139131	699	748	412	
190	139830	317	713	419	
191	140147	749	272	379	
192	143377	167	412	302	
193	143544	566	373	335	
194	147557	716	875	307	
195	148524	433	97	316	
196	148957	100	-106	596	
197	151472	50	212	368	
198	152204	1483	395	324	
199	154037	116	499	814	
200	154270	117	485	484	
201	154387	350	247	437	
202	154736	416	314	444	
203	155153	350	667	408	
204	155502	4013	735	442	
205	159516	1116	402	311	
206	161164	2615	388	303	
207	163912	700	389	438	
208	164779	17	439	438	
209	164928	233	406	442	
210	165595	33	359	457	
211	165728	17	359	462	
212	166111	17	369	444	
213	166261	50	375	442	
214	166494	1349	378	448	
215	167843	283	380	335	
216	168126	200	427	320	
217	168492	699	395	312	
