28,0.21,0.1,0.5,0,0.5,0,0.5,0,0.35,0.15,0.07,0.43,0.02,0.28,0,0.5,0.5,0,0,0.5,0.04,0.46,0.5,0,0.28,0.22,0,0.5,0.5,0,0.46,0.04,0.41,0.09,0.05,0.15,0.5,0,0,0.5
29,0,0,0,0.26,0.2,0.1,0.18,0.18,0,0,0.26,0,0,0,0,0.45,0.44,0,0,0,0.12,0.18,0,0,0.27,0.09,0.5,0,0.22,0,0,0,0,0,0.3,0.07,0,0.45,0,0
30,0,0,0,0,0.5,0,0.5,0,0,0,0,0.22,0,0,0.25,0.25,0,0,0,0,0.01,0.49,0,0,0,0,0,0,0.45,0.05,0,0,0.39,0.11,0,0,0.23,0,0.5,0
31,0,0,0.17,0.33,0.33,0.17,0.02,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.33,0.17,0,0,0.12,0.38,0,0,0,0,0.5,0,0.14,0.36,0.03,0.3
32,0.5,0,0.17,0.33,0.5,0,0.47,0.03,0.35,0.15,0.2,0.3,0.16,0.34,0,0.5,0.5,0,0.05,0.45,0.26,0.24,0.36,0.14,0.22,0.28,0.5,0,0.33,0.17,0.5,0,0.5,0,0.05,0.45,0.03,0,0.31,0.19
33,0.5,0,0.5,0,0.2,0.3,0.37,0.13,0,0,0.19,0.31,0,0,0.1,0,0,0.5,0.1,0.4,0.5,0,0.22,0.28,0.49,0.01,0.27,0,0.33,0,0.19,0.31,0.12,0.38,0.5,0,0.5,0,0.05,0.45
34,0.5,0,0.5,0,0,0,0,0.22,0.39,0,0.5,0,0.03,0.12,0,0,0.5,0,0,0,0,0.44,0,0,0.11,0,0,0,0.41,0.09,0.48,0,0.27,0.13,0.46,0,0.48,0,0.5,0
35,0.24,0.26,0.5,0,0.5,0,0.5,0,0.5,0,0.5,0,0,0.5,0.45,0.05,0.46,0.04,0.5,0,0.5,0,0.12,0.38,0.5,0,0,0.5,0,0.5,0,0,0.3,0.2,0.43,0.07,0,0.5,0,0.5
36,0.45,0.05,0,0.5,0,0.5,0,0,0.2,0.3,0.5,0,0.5,0,0.5,0,0.23,0.27,0,0.5,0,0.5,0.17,0.33,0,0.5,0.5,0,0.26,0.24,0.5,0,0,0.5,0.5,0,0.11,0.39,0.18,0.32
37,0,0.5,0,0,0,0,0,0,0.07,0,0,0.18,0,0,0,0,0,0,0,0,0.5,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.3,0.2
