Timestamp	Event	Descriptor	
326	MovieStart	MutedBallie.avi	
3519	KeyPress	Space	
3520	MovieEnd	MutedBallie.avi	
3794	ImageStart	blacksquare.bmp	
18975	KeyPress	Space	
18975	ImageEnd	blacksquare.bmp	
18996	ImageStart	Slide1.JPG	
23695	KeyPress	Space	
23695	ImageEnd	Slide1.JPG	
23701	ImageStart	blacksquare.bmp	
34295	KeyPress	Space	
34295	ImageEnd	blacksquare.bmp	
34316	ImageStart	Slide2.JPG	
39071	KeyPress	Space	
39071	ImageEnd	Slide2.JPG	
39076	ImageStart	blacksquare.bmp	
47655	KeyPress	Space	
47655	ImageEnd	blacksquare.bmp	
48303	MovieStart	Julia_3.AVI	
51049	MovieEnd	Julia_3.AVI	
51247	ImageStart	blacksquare.bmp	
56710	KeyPress	Space	
56710	ImageEnd	blacksquare.bmp	
56732	ImageStart	spoon_fork.BMP	
62358	KeyPress	Left	
62359	ImageEnd	spoon_fork.BMP	
62364	ImageStart	blacksquare.bmp	
65950	KeyPress	Space	
65951	ImageEnd	blacksquare.bmp	
65972	ImageStart	socks_pants.BMP	
68190	KeyPress	Left	
68190	ImageEnd	socks_pants.BMP	
68196	ImageStart	blacksquare.bmp	
71950	KeyPress	Space	
71951	ImageEnd	blacksquare.bmp	
71972	ImageStart	stove_refrigerator.BMP	
74030	KeyPress	Right	
74031	ImageEnd	stove_refrigerator.BMP	
74037	ImageStart	blacksquare.bmp	
77790	KeyPress	Space	
77790	ImageEnd	blacksquare.bmp	
77811	ImageStart	snowman_clown.BMP	
79782	KeyPress	Right	
79782	ImageEnd	snowman_clown.BMP	
79788	ImageStart	blacksquare.bmp	
83030	KeyPress	Space	
83030	ImageEnd	blacksquare.bmp	
83051	ImageStart	swing_door.BMP	
85190	KeyPress	Right	
85190	ImageEnd	swing_door.BMP	
85196	ImageStart	blacksquare.bmp	
88598	KeyPress	Space	
88598	ImageEnd	blacksquare.bmp	
88619	ImageStart	dress_jacket.BMP	
90230	KeyPress	Right	
90230	ImageEnd	dress_jacket.BMP	
90236	ImageStart	blacksquare.bmp	
93422	KeyPress	Space	
93422	ImageEnd	blacksquare.bmp	
93443	ImageStart	fish_bee.BMP	
95062	KeyPress	Right	
95062	ImageEnd	fish_bee.BMP	
95067	ImageStart	blacksquare.bmp	
98318	KeyPress	Space	
98318	ImageEnd	blacksquare.bmp	
98339	ImageStart	shoe_boot.BMP	
100342	KeyPress	Right	
100342	ImageEnd	shoe_boot.BMP	
100349	ImageStart	blacksquare.bmp	
103670	KeyPress	Space	
103670	ImageEnd	blacksquare.bmp	
103692	ImageStart	table_chair.BMP	
107350	KeyPress	Right	
107350	ImageEnd	table_chair.BMP	
107356	ImageStart	blacksquare.bmp	
110685	KeyPress	Space	
110686	ImageEnd	blacksquare.bmp	
110707	ImageStart	doorknob_bell.BMP	
112773	KeyPress	Right	
112774	ImageEnd	doorknob_bell.BMP	
112780	ImageStart	whiteborder.bmp	
114213	KeyPress	Space	
114214	ImageEnd	whiteborder.bmp	
114671	MovieStart	Julia_3.AVI	
117412	MovieEnd	Julia_3.AVI	
117939	ImageStart	blacksquare.bmp	
121397	KeyPress	Space	
121398	ImageEnd	blacksquare.bmp	
121419	ImageStart	train_bus.BMP	
123501	KeyPress	Left	
123502	ImageEnd	train_bus.BMP	
123507	ImageStart	blacksquare.bmp	
126869	KeyPress	Space	
126869	ImageEnd	blacksquare.bmp	
126891	ImageStart	wheel_window.BMP	
129037	KeyPress	Right	
129037	ImageEnd	wheel_window.BMP	
129043	ImageStart	blacksquare.bmp	
132365	KeyPress	Space	
132365	ImageEnd	blacksquare.bmp	
132386	ImageStart	toe_finger.BMP	
135557	KeyPress	Right	
135557	ImageEnd	toe_finger.BMP	
135563	ImageStart	blacksquare.bmp	
138621	KeyPress	Space	
138621	ImageEnd	blacksquare.bmp	
138642	ImageStart	book_bottle.BMP	
143221	KeyPress	Right	
143221	ImageEnd	book_bottle.BMP	
143227	ImageStart	blacksquare.bmp	
146037	KeyPress	Space	
146037	ImageEnd	blacksquare.bmp	
146058	ImageStart	ostrich_fly.BMP	
148021	KeyPress	Right	
148021	ImageEnd	ostrich_fly.BMP	
148027	ImageStart	blacksquare.bmp	
151109	KeyPress	Space	
151109	ImageEnd	blacksquare.bmp	
151130	ImageStart	pig_elephant.BMP	
153653	KeyPress	Right	
153653	ImageEnd	pig_elephant.BMP	
153659	ImageStart	blacksquare.bmp	
156773	KeyPress	Space	
156773	ImageEnd	blacksquare.bmp	
156794	ImageStart	sailboat_bicycle.BMP	
168845	KeyPress	Right	
168845	ImageEnd	sailboat_bicycle.BMP	
168851	ImageStart	blacksquare.bmp	
172349	KeyPress	Space	
172349	ImageEnd	blacksquare.bmp	
172370	ImageStart	truck_car.BMP	
177676	KeyPress	Right	
177676	ImageEnd	truck_car.BMP	
177682	ImageStart	blacksquare.bmp	
180524	KeyPress	Space	
180524	ImageEnd	blacksquare.bmp	
180545	ImageStart	tiger_alligator.BMP	
182740	KeyPress	Left	
182740	ImageEnd	tiger_alligator.BMP	
182746	ImageStart	blacksquare.bmp	
185772	KeyPress	Space	
185772	ImageEnd	blacksquare.bmp	
185793	ImageStart	sheep_monkey.BMP	
188869	KeyPress	Right	
188869	ImageEnd	sheep_monkey.BMP	
188875	ImageStart	whiteborder.bmp	
190180	KeyPress	Space	
190180	ImageEnd	whiteborder.bmp	
190735	MovieStart	congratulations.wmv	
192972	KeyPress	Escape	
192972	MovieEnd	congratulations.wmv	
