Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,Stim 3,Time 3,Stim 4,Time 4,Stim 5,Time 5,Stim 6,Time 6,
11/19/2014,12:58,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\Encoding_12.csv,41,1,1,1,1.01,encode,57,SPACE,"blacksquare.bmp",1056,True,0,27,54,"blacksquare.bmp",1059,
11/19/2014,12:58,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\Encoding_12.csv,41,1,1,11,12.01,encode,57,SPACE,"tada.wav",2604,True,62714,294,321,"blacksquare.bmp",1004,"whiteborder.bmp",1004,"ding.wav",1004,"cat.bmp",2999,"congratulations.bmp",0,"tada.wav",2611,
