Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,Stim 3,Time 3,Stim 4,Time 4,Stim 5,Time 5,
9/6/2014,10:18,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\1_Tadpole_Memory_1a_Encoding_Strength.csv,23,1,1,1,1.01,encode,57,SPACE,"blacksquare.bmp",2237,True,0,97,124,"blacksquare.bmp",2250,
9/6/2014,10:18,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\1_Tadpole_Memory_1a_Encoding_Strength.csv,23,1,1,11,12.01,encode,57,SPACE,"tada.wav",5665,True,70080,817,844,"blacksquare.bmp",1017,"whiteborder.bmp",1018,"orange.bmp",3012,"congratulations.bmp",0,"tada.wav",5678,
