Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,Stim 3,Time 3,
7/10/2014,10:01,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\Tadpole_Memory_3b_Encoding.csv,6,1,1,1,1.01,encode,57,SPACE,"press spacebar to start encoding task",1324,True,0,77,105,"press spacebar to start encoding task",1339,
