Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,Stim 3,Time 3,Stim 4,Time 4,Stim 5,Time 5,Stim 6,Time 6,
11/21/2014,09:56,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\Encoding_5.csv,46,1,1,1,1.01,encode,57,SPACE,"blacksquare.bmp",2862,True,0,245,272,"blacksquare.bmp",2879,
11/21/2014,09:56,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\Encoding_5.csv,46,1,1,11,12.01,encode,57,SPACE,"tada.wav",3528,True,69974,334,360,"blacksquare.bmp",1018,"whiteborder.bmp",1017,"ding.wav",1018,"pants.bmp",3013,"congratulations.bmp",0,"tada.wav",3535,
