Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,Stim 3,Time 3,Stim 4,Time 4,
11/28/2016,12:16,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\Encoding_12.csv,149,1,1,1,1.01,encode,57,SPACE,"press spacebar to start task",2882,True,0,306,334,"press spacebar to start task",2905,
