Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,Stim 3,Time 3,Stim 4,Time 4,Stim 5,Time 5,
10/8/2014,10:34,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\Encoding_2.csv,31,1,1,1,1.01,encode,57,SPACE,"blacksquare.bmp",2383,True,0,90,116,"blacksquare.bmp",2425,
10/8/2014,10:34,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\Encoding_2.csv,31,1,1,11,12.01,encode,57,SPACE,"tada.wav",4499,True,59925,347,374,"blacksquare.bmp",1017,"whiteborder.bmp",1018,"foot.bmp",3012,"congratulations.bmp",0,"tada.wav",4500,
