Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,Stim 3,Time 3,Stim 4,Time 4,Stim 5,Time 5,
10/29/2014,16:31,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\Encoding_4.csv,33,1,1,1,1.01,encode,57,SPACE,"blacksquare.bmp",916,True,0,46,73,"blacksquare.bmp",925,
10/29/2014,16:31,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\Encoding_4.csv,33,1,1,11,12.01,encode,57,SPACE,"tada.wav",2911,True,56106,200,227,"blacksquare.bmp",1004,"whiteborder.bmp",1004,"lettuce.bmp",2999,"congratulations.bmp",0,"tada.wav",2919,
