Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,Stim 3,Time 3,Stim 4,Time 4,
8/20/2016,10:32,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\Encoding_5.csv,130,1,1,1,1.01,encode,57,SPACE,"press spacebar to start task",10687,True,0,314,340,"press spacebar to start task",10712,
