Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,Stim 3,Time 3,Stim 4,Time 4,Stim 5,Time 5,
9/30/2014,12:28,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\Encoding_1.csv,28,1,1,1,1.01,encode,57,SPACE,"blacksquare.bmp",6072,True,10,125,153,"blacksquare.bmp",6119,
9/30/2014,12:28,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\Encoding_1.csv,28,1,1,11,12.01,encode,57,SPACE,"tada.wav",1753,True,64509,361,387,"blacksquare.bmp",1004,"whiteborder.bmp",1005,"hand.bmp",2999,"congratulations.bmp",0,"tada.wav",1754,
