Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,Stim 3,Time 3,Stim 4,Time 4,Stim 5,Time 5,
9/6/2014,11:49,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\1_Tadpole_Memory_1a_Encoding_Strength.csv,22,1,1,1,1.01,encode,57,SPACE,"blacksquare.bmp",3817,True,0,18,46,"blacksquare.bmp",3829,
9/6/2014,11:49,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\1_Tadpole_Memory_1a_Encoding_Strength.csv,22,1,1,11,12.01,encode,57,SPACE,"tada.wav",7274,True,55234,40,66,"blacksquare.bmp",1005,"whiteborder.bmp",1004,"orange.bmp",2999,"congratulations.bmp",0,"tada.wav",7284,
