Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,Stim 3,Time 3,
7/24/2014,15:09,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\Tadpole_Memory_6b_Encoding.csv,12,1,1,1,1.01,encode,57,SPACE,"press spacebar to start encoding task",8629,True,0,30,56,"press spacebar to start encoding task",8636,
