Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,Stim 3,Time 3,
8/12/2014,12:33,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\Tadpole_Memory_4a_Encoding.csv,7,1,1,1,1.01,encode,57,SPACE,"press spacebar to start encoding task",2494,True,0,108,135,"press spacebar to start encoding task",2504,
