Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,Stim 3,Time 3,
8/4/2014,13:59,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\Tadpole_Memory_5a_Encoding.csv,9,1,1,1,1.01,encode,57,SPACE,"press spacebar to start encoding task",4429,True,0,60,87,"press spacebar to start encoding task",4459,
