Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,Stim 3,Time 3,
8/27/2014,12:12,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\1_Tadpole_Memory_1a_Encoding_Strength.csv,19,1,1,1,1.01,encode,57,SPACE,"blacksquare.bmp",4051,True,0,29,57,"blacksquare.bmp",4056,
