Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,Stim 3,Time 3,Stim 4,Time 4,
3/6/2015,12:36,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\Encoding_10.csv,63,1,1,1,1.01,encode,57,SPACE,"press spacebar to start task",2462,True,0,219,241,"press spacebar to start task",2505,
