Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,Stim 3,Time 3,Stim 4,Time 4,Stim 5,Time 5,
9/12/2014,11:45,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\3_Tadpole_Memory_2a_Encoding_Strength.csv,24,1,1,1,1.01,encode,57,SPACE,"blacksquare.bmp",1110,True,0,17,44,"blacksquare.bmp",1111,
9/12/2014,11:45,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\3_Tadpole_Memory_2a_Encoding_Strength.csv,24,1,1,11,12.01,encode,57,SPACE,"tada.wav",2575,True,59168,200,227,"blacksquare.bmp",1004,"whiteborder.bmp",1004,"nose.bmp",2999,"congratulations.bmp",0,"tada.wav",2585,
