Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,Stim 3,Time 3,Stim 4,Time 4,Stim 5,Time 5,Stim 6,Time 6,
12/16/2014,15:34,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\Encoding_10.csv,51,1,1,1,1.01,encode,57,SPACE,"blacksquare.bmp",2476,True,0,28,56,"blacksquare.bmp",2476,
12/16/2014,15:34,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\Encoding_10.csv,51,1,1,11,12.01,encode,57,SPACE,"tada.wav",2026,True,65714,306,334,"blacksquare.bmp",1004,"whiteborder.bmp",1004,"ding.wav",1004,"mitten.bmp",3012,"congratulations.bmp",0,"tada.wav",2036,
