Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,Stim 3,Time 3,Stim 4,Time 4,Stim 5,Time 5,Stim 6,Time 6,
11/26/2014,10:25,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\Encoding_8.csv,49,1,1,1,1.01,encode,57,SPACE,"blacksquare.bmp",389,True,0,27,53,"blacksquare.bmp",403,
11/26/2014,10:25,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\Encoding_8.csv,49,1,1,11,12.01,encode,57,SPACE,"tada.wav",1273,True,63744,160,186,"blacksquare.bmp",1005,"whiteborder.bmp",1004,"ding.wav",1004,"tiger.bmp",2999,"congratulations.bmp",0,"tada.wav",1286,
