Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,Stim 3,Time 3,Stim 4,Time 4,
4/13/2016,11:28,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\Encoding_5.csv,118,1,1,1,1.01,encode,57,SPACE,"press spacebar to start task",7364,True,0,32,58,"press spacebar to start task",7364,
