Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,Stim 3,Time 3,Stim 4,Time 4,Stim 5,Time 5,Stim 6,Time 6,
12/15/2014,10:09,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\Encoding_9.csv,50,1,1,1,1.01,encode,57,SPACE,"blacksquare.bmp",4690,True,0,69,90,"blacksquare.bmp",4728,
12/15/2014,10:09,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\Encoding_9.csv,50,1,1,11,12.01,encode,57,SPACE,"tada.wav",2141,True,70742,268,294,"blacksquare.bmp",1005,"whiteborder.bmp",1004,"ding.wav",1004,"glasses.bmp",3013,"congratulations.bmp",0,"tada.wav",2142,
