Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,Stim 3,Time 3,
6/20/2014,09:33,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\Tadpole_Memory_1a_Encoding.csv,1,1,1,1,1.01,encode,57,SPACE,"blacksquare.bmp",8641,True,0,93,120,"blacksquare.bmp",8676,
