Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,Stim 3,Time 3,
8/6/2014,16:04,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\Tadpole_Memory_1a_Encoding.csv,13,1,1,1,1.01,encode,57,SPACE,"blacksquare.bmp",10204,True,0,101,128,"blacksquare.bmp",10216,
