Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,Stim 3,Time 3,Stim 4,Time 4,
10/22/2015,10:29,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\Encoding_11.csv,101,1,1,1,1.01,encode,57,SPACE,"press spacebar to start task",4441,True,0,365,385,"press spacebar to start task",4446,
