Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,Stim 3,Time 3,Stim 4,Time 4,Stim 5,Time 5,Stim 6,Time 6,
11/6/2014,11:31,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\Encoding_9.csv,38,1,1,1,1.01,encode,57,SPACE,"blacksquare.bmp",3146,True,8,104,131,"blacksquare.bmp",3147,
11/6/2014,11:31,C:\Documents and Settings\lab\Desktop\Tadpole\2yoENCODING\Encoding_9.csv,38,1,1,11,12.01,encode,57,SPACE,"tada.wav",5891,True,69387,266,293,"blacksquare.bmp",1004,"whiteborder.bmp",1004,"ding.wav",1004,"glasses.bmp",3013,"congratulations.bmp",0,"tada.wav",5891,
