Data properties:

Recording date: 2/12/2016
Recording time: 09:48:01:035 (corresponds to time 0)
Study: True Belief 1
Subject: 110
Recording: 110
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
0	0	437	41	96	
1	437	200	16	217	
2	637	1532	64	108	
3	2319	433	196	235	
4	2752	483	146	260	
5	3235	100	120	233	
6	5266	116	-168	-124	
7	5383	483	56	82	
8	5866	1266	205	345	
9	8396	833	-157	270	
10	10778	567	206	348	
11	11345	866	46	74	
12	12211	216	672	383	
13	12427	1599	773	361	
14	14026	433	654	396	
15	14459	999	773	351	
16	17107	483	766	353	
17	17590	999	54	71	
18	18590	1033	240	333	
19	19622	566	73	362	
20	20189	300	733	374	
21	20488	1099	874	431	
22	21754	649	681	371	
23	22403	1099	880	427	
24	23503	233	130	378	
25	23736	300	71	370	
26	24036	350	201	330	
27	24385	949	62	85	
28	25335	233	235	350	
29	25568	716	182	461	
30	26284	350	178	347	
31	26634	350	622	382	
32	26984	200	753	445	
33	27183	1216	846	466	
34	28399	216	308	338	
35	28616	949	175	282	
36	29565	999	620	341	
37	30564	649	830	284	
38	31214	250	538	359	
39	31464	500	614	356	
40	31963	233	155	390	
41	32197	233	-237	141	
42	32430	1083	70	72	
43	33512	483	174	377	
44	33995	833	768	448	
45	34828	816	758	290	
46	35644	217	209	339	
47	35860	1049	177	371	
48	36910	666	139	372	
49	37576	417	172	388	
50	38225	466	182	345	
51	38692	483	163	425	
52	39175	766	765	430	
53	39941	649	746	285	
54	40590	300	243	400	
55	40890	783	171	363	
56	41673	416	-1660	1123	
57	42089	100	-2001	1537	
58	42772	417	-2350	1055	
59	43471	17	69	61	
60	45137	533	126	444	
61	45670	616	274	461	
62	46286	683	286	276	
63	46968	2015	137	273	
64	48984	1016	297	268	
65	49999	550	767	316	
66	50549	1033	72	57	
67	51582	150	186	344	
68	51732	316	186	276	
69	52048	1432	778	265	
70	53480	366	639	297	
71	53847	283	758	304	
72	54130	450	781	257	
73	54579	400	771	337	
74	54979	333	775	289	
75	55312	466	778	340	
76	55778	216	206	363	
77	58376	516	211	461	
78	58892	416	184	309	
79	59309	1766	767	275	
80	61075	1049	29	83	
81	62124	400	232	318	
82	62524	450	282	444	
83	62973	316	842	416	
84	63290	250	763	281	
85	63540	1149	688	425	
86	64689	166	692	461	
87	64855	300	216	446	
88	65155	933	119	425	
89	66088	849	211	275	
90	70285	17	528	352	
91	70701	17	635	483	
