Data properties:

Recording date: 2/17/2016
Recording time: 09:46:46:935 (corresponds to time 0)
Study: True Belief 1
Subject: 109
Recording: 109
Screen resolution: 1280 x 1024
Coordinate unit: Pixels


Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

FixationIndex	Timestamp	FixationDuration	MappedFixationPointX	MappedFixationPointY	
0	0	761	55	86	
1	761	982	92	116	
2	1943	100	-288	589	
3	2043	383	-657	301	
4	2426	216	-399	391	
5	2643	250	-1348	945	
6	2893	233	-3464	944	
7	3126	100	-1466	930	
8	3426	34	-1032	1138	
9	4741	83	329	134	
10	4825	783	64	124	
11	5607	983	221	398	
12	6590	250	169	463	
13	6840	1016	224	403	
14	7856	216	230	474	
15	8072	200	130	482	
16	8272	300	173	497	
17	8572	716	209	423	
18	9288	516	71	409	
19	9804	649	210	357	
20	10454	416	221	398	
21	10870	216	231	479	
22	11087	233	104	465	
23	11320	616	161	472	
24	11936	183	-27	147	
25	12119	133	29	139	
26	12469	483	63	129	
27	12952	183	671	447	
28	13135	1616	759	386	
29	16566	33	-2267	1538	
30	18681	34	113	165	
31	18847	716	56	130	
32	19563	216	259	435	
33	19780	333	112	433	
34	20113	217	781	450	
35	20329	2265	870	478	
36	22594	849	694	404	
37	23444	400	216	397	
38	23843	350	252	407	
39	24193	183	230	486	
40	24376	350	102	439	
41	24726	200	213	421	
42	24926	849	236	543	
43	25775	849	61	152	
44	26858	83	294	434	
45	26941	1665	185	506	
46	28606	150	177	468	
47	28756	483	175	397	
48	29239	683	185	363	
49	29922	250	714	414	
50	30172	766	608	425	
51	30938	300	816	399	
52	31238	2165	841	544	
53	33403	183	103	167	
54	33587	200	60	159	
55	34186	266	490	446	
56	34452	200	218	452	
57	34652	500	156	447	
58	35152	266	818	445	
59	35418	1449	740	513	
60	36867	283	684	515	
61	37151	283	721	499	
62	37434	666	750	519	
63	38300	83	732	386	
64	38383	866	736	350	
65	39249	350	728	482	
66	39598	533	732	425	
67	40131	300	197	411	
68	40431	966	165	452	
69	41397	816	131	506	
70	42213	283	225	483	
71	42496	300	156	451	
72	43079	167	761	436	
73	43246	1149	741	507	
74	44395	699	53	150	
75	45294	50	444	527	
76	45444	133	458	438	
77	45578	300	280	538	
78	45877	233	155	526	
79	46110	1399	115	516	
80	47509	167	264	521	
81	47676	1232	289	354	
82	48908	316	140	383	
83	49475	116	98	534	
84	49591	216	130	465	
85	49808	1449	124	520	
86	51257	200	290	532	
87	51456	316	275	405	
88	51773	633	728	413	
89	52406	133	268	221	
90	52539	217	13	182	
91	52755	733	39	156	
92	53488	183	181	481	
93	53671	250	198	405	
94	53921	216	770	443	
95	54138	916	743	359	
96	55054	599	589	373	
97	55653	350	728	384	
98	56003	1183	759	419	
99	57302	200	792	393	
100	57502	450	195	447	
101	57951	283	185	545	
102	58235	200	277	354	
103	58434	700	192	365	
104	59134	100	245	368	
105	59400	83	807	361	
106	59484	533	756	369	
107	60017	383	766	403	
108	60400	483	192	455	
109	60883	799	183	513	
110	61882	983	64	141	
111	62865	399	244	441	
112	63264	1182	272	508	
113	64447	183	268	321	
114	64630	416	228	352	
115	65046	649	215	418	
116	65696	433	267	529	
117	66129	1799	124	512	
118	67927	216	247	506	
119	68144	633	127	505	
120	68777	483	243	512	
121	69426	117	753	447	
122	69543	216	813	513	
123	69759	1066	668	505	
124	70825	300	670	600	
125	71508	1132	624	590	
126	72641	416	662	592	
