28,0,0,0,0.25,0,0.25,0,0.21,0,0.12,0.01,0.05,0,0.08,0.25,0,0.25,0,0.14,0.11,0.25,0,0.13,0,0,0.05,0,0.25,0.03,0.22,0,0,0.25,0,0.25,0,0.24,0,0,0.25,,,,,,,,,,,,,,,,,,,,
29,0,0,0,0,0.07,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.02,0,0,0,0,0.15,0,0,0,0,0.15,0,0,0,0,0,0.2,0,0.22,,,,,,,,,,,,,,,,,,,,
30,0,0,0,0,0,0.25,0.04,0.21,0,0,0.25,0,0,0,0.16,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.03,0.22,0,0,0,0.25,0,0,0.11,0,0,0.25,,,,,,,,,,,,,,,,,,,,
31,0,0,0,0.23,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0.04,0.21,0.25,0,0,0.25,,,,,,,,,,,,,,,,,,,,
32,0,0.24,0.25,0,0.06,0.19,0,0.25,0.25,0,0.22,0.03,0.25,0,0,0.25,0,0.25,0,0,0.2,0.05,0.02,0.23,0.08,0.17,0,0.25,0.09,0.16,0,0.25,0,0.25,0.25,0,0.25,0,0.25,0,,,,,,,,,,,,,,,,,,,,
33,0,0.25,0.15,0,0.25,0,0.17,0,0.25,0,0,0.25,0.23,0,0.25,0,0,0.25,0.25,0,0,0,0,0.19,0,0.25,0.25,0,0.25,0,0.25,0,0.08,0,0,0.12,0,0.18,0.21,0,,,,,,,,,,,,,,,,,,,,
34,0,0.25,0.12,0,0,0,0,0,0.11,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.17,0,0,0.25,0,0,0,0,,,,,,,,,,,,,,,,,,,,
35,0.25,0,0,0.25,0.04,0.21,0.25,0,0,0.25,0.25,0,0,0.25,0,0.25,0,0.25,0.25,0,0,0.25,0.25,0,0.25,0,0.25,0,0,0.25,0,0,0,0.25,0.25,0,0.25,0,0,0.25,,,,,,,,,,,,,,,,,,,,
36,0,0.25,0.25,0,0,0.25,0.25,0,0.25,0,0.25,0,0.2,0.05,0.25,0,0.25,0,0.25,0,0.25,0,0,0.25,0.25,0,0.12,0,0,0.23,0,0.25,0,0.25,0.25,0,0,0.25,0.25,0,,,,,,,,,,,,,,,,,,,,
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.25,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
