28,0,0.23,0,0,0,0,0,0.23,0,0,0,0,0,0.23,0.23,0,0.23,0,0.23,0,0.23,0,0.23,0,0,0,0,0.23,0,0,0,0,0.23,0,0.23,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
29,0,0,0,0,0.22,0,0,0,0.11,0.12,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0.03,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
30,0,0,0,0,0,0.23,0,0.23,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0.23,0,0,0,0.23,0,0,0.23,0,0,0,,,,,,,,,,,,,,,,,,,,
31,0,0,0.23,0,0.22,0,0.23,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0.21,0,0,0,0,0,0.11,0,0.23,0.02,0,,,,,,,,,,,,,,,,,,,,
32,0.21,0,0.22,0,0,0,0.23,0,0.23,0,0,0.23,0,0.23,0,0.23,0.22,0,0.22,0,0.23,0,0,0.23,0,0.22,0.23,0,0,0.24,0,0.23,0,0.2,0,0.23,0,0.22,0.18,0,,,,,,,,,,,,,,,,,,,,
33,0,0,0,0,0,0,0,0,0,0,0.02,0.08,0,0.1,0.22,0,0.09,0.14,0,0,0,0.22,0.11,0.11,0,0,0,0,0.22,0,0,0.22,0.09,0,0.16,0,0,0.23,0,0.02,,,,,,,,,,,,,,,,,,,,
34,0,0.17,0.22,0,0,0,0,0,0,0.11,0,0.02,0.2,0,0,0,0.07,0.16,0,0.22,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
35,0.23,0,0,0,0.01,0,0,0.14,0,0.24,0,0.24,0.17,0,0.22,0,0,0.23,0.23,0,0.22,0,0,0,0,0.23,0.22,0,0.22,0,0,0,0,0,0.23,0,0.22,0,0,0.1,,,,,,,,,,,,,,,,,,,,
36,0.23,0,0.22,0,0,0.23,0,0.22,0,0.22,0.23,0,0.23,0,0,0,0.22,0,0.22,0,0.22,0.01,0.05,0.18,0.22,0,0.22,0,0.24,0,0.22,0,0,0.08,0.23,0,0,0.22,0.24,0,,,,,,,,,,,,,,,,,,,,
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
38,0.18,0.04,0,0.22,0,0,0.23,0,0.12,0,0,0.23,0.24,0,0.23,0,0,0,0,0.23,0,0,0,0,0,0.23,0.23,0,0.23,0,0,0.22,0.23,0,0,0,0,0,0,0.22,,,,,,,,,,,,,,,,,,,,
39,0,0,0,0.01,0.13,0.1,0,0.23,0.23,0,0,0.23,0.06,0,0,0,0.22,0,0.13,0,0,0,0.02,0,0.04,0,0,0.16,0,0,0,0,0,0,0,0,0.08,0,0,0,,,,,,,,,,,,,,,,,,,,
40,0,0,0,0,0,0,0.23,0,0,0.22,0.13,0.1,0.2,0,0.22,0,0,0,0.23,0,0.22,0,0.22,0,0,0,0.14,0,0,0,0,0,0,0.23,0.23,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
41,0.13,0.1,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0.07,0.17,,,,,,,,,,,,,,,,,,,,
42,0,0,0.15,0,0,0,0.16,0,0,0.23,0.14,0,0.23,0,0,0,0,0,0,0.16,0,0.23,0,0,0,0,0,0,0.23,0,0,0.23,0.11,0,0,0.23,0.23,0,0.23,0,,,,,,,,,,,,,,,,,,,,
43,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.21,0,0,0,0.23,0,0.22,0,0,0,0,0,0,0,0.15,0,0.22,0,0.22,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
45,0,0,0,0.23,0,0.22,0,0.23,0,0.23,0.04,0,0.23,0,0.11,0.12,0,0,0,0,0,0.23,0,0.23,0.24,0,0.23,0,0.24,0,0.1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
46,0.22,0,0.22,0,0,0.22,0,0,0.23,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0.23,0,0,0.23,0,0,0,0,0,0,0,0,0.23,,,,,,,,,,,,,,,,,,,,
47,0,0,0.13,0,0.22,0,0.23,0,0,0.22,0.23,0,0.23,0,0.23,0,0.22,0,0,0.23,0,0.22,0,0.22,0,0,0,0.09,0.23,0,0.22,0,0.22,0,0.24,0,0.03,0,0.22,0,,,,,,,,,,,,,,,,,,,,
48,0,0,0,0.07,0,0.23,0,0.23,0,0.23,0.22,0,0.24,0,0.23,0,0,0.23,0,0.23,0.22,0,0.22,0,0.24,0,0.23,0,0.23,0,0,0.22,0.17,0,0,0,0.23,0,0.15,0.09,,,,,,,,,,,,,,,,,,,,
49,0,0.23,0,0,0,0.22,0,0.07,0,0,0,0,0,0.19,0,0,0,0.22,0.23,0,0,0,0,0,0.22,0,0,0.23,0,0,0,0,0,0,0.15,0,0,0.07,0,0,,,,,,,,,,,,,,,,,,,,
50,0.09,0.14,0,0.17,0.24,0,0.22,0,0,0.22,0,0.23,0.22,0,0,0.23,0.23,0,0,0.23,0,0.22,0.23,0,0.23,0,0.23,0,0.23,0,0.23,0,0.23,0,0.22,0,0,0.23,0.23,0,,,,,,,,,,,,,,,,,,,,
51,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.21,0.02,0,0.13,0,0,0.15,0,0,0,0.23,0,0,0,0,0,0,0.22,0,0,0.23,0,0,0,,,,,,,,,,,,,,,,,,,,
52,0,0.23,0,0,0,0,0,0,0,0,0.22,0,0,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
53,0,0,0,0,0,0,0,0,0.13,0.1,0,0.23,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0.18,0,0,0,0.22,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
54,0.19,0.03,0,0.24,0.24,0,0,0.23,0.22,0,0.22,0,0,0,0,0,0,0.23,0.23,0,0.22,0,0.23,0,0.23,0,0,0.23,0,0.24,0.06,0.16,0,0.23,0,0,0.23,0,0,0.23,,,,,,,,,,,,,,,,,,,,
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0.23,0,0,0,0,0,0.23,,,,,,,,,,,,,,,,,,,,
56,0.22,0,0.24,0,0,0,0.23,0,0,0,0,0,0,0,0.23,0,0.19,0,0,0,0,0.23,0.2,0.02,0.22,0,0.23,0,0,0.14,0.23,0.01,0,0,0,0.14,0,0,0,0,,,,,,,,,,,,,,,,,,,,
57,0,0.23,0.23,0,0,0.23,0.22,0,0,0.23,0,0,0,0.23,0,0.23,0,0.12,0,0.08,0,0.23,0.23,0,0,0.22,0.18,0,0,0.23,0,0.23,0.22,0,0.24,0,0,0.13,0,0,,,,,,,,,,,,,,,,,,,,
58,0,0.23,0.23,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0.23,0,0.22,0,0,0,0,0.24,0,0,0.22,0,0,0,0,0,0.2,0,0.23,0.23,0,0.23,0,,,,,,,,,,,,,,,,,,,,
59,0,0.23,0.22,0,0.18,0,0,0,0.24,0,0,0.23,0,0,0.22,0,0,0.22,0,0,0,0.12,0,0.23,0.23,0,0,0.17,0,0.23,0.23,0,0,0,0,0.23,0,0.23,0.23,0,,,,,,,,,,,,,,,,,,,,
60,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0.23,0,0,0,,,,,,,,,,,,,,,,,,,,
61,0,0,0,0,0.23,0,0.17,0.07,0,0,0,0,0,0.23,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0.24,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
63,0.19,0.03,0,0,0.23,0,0.23,0,0.23,0,0.23,0,0,0.22,0.09,0.14,0,0.23,0.23,0,0,0,0,0,0.22,0,0,0.23,0.24,0,0.22,0.01,0.22,0,0,0.24,0,0.23,0.15,0.07,,,,,,,,,,,,,,,,,,,,
64,0.23,0,0,0.1,0,0.23,0,0.22,0.23,0,0.23,0,0.23,0.01,0,0.22,0.02,0,0.23,0,0.23,0,0.14,0,0.22,0,0,0,0.23,0,0,0.23,0,0,0.03,0,0,0.22,0,0.23,,,,,,,,,,,,,,,,,,,,
65,0,0,0,0,0,0,0,0.23,0,0,0,0.22,0.08,0.15,0,0,0,0,0.08,0,0,0,0.1,0.14,0,0,0,0,0.17,0.05,0.23,0,0,0.18,0.21,0.02,0.22,0,0.23,0,,,,,,,,,,,,,,,,,,,,
