"","ID","RT","acc","trial","gender","ethnicity","race","income","mother_edu","father_edu","age_years","age_months","condition","drop","target","familiarity","response","item","avg_acc","similar"
"332","78",3073,1,"5","Female","Not Hispanic","Caucasian","f","c","d",2.43,29.16,6,0,"Pig","1","Left","PigButterfly",0.95,"dissimilar"
"333","79",6569,1,"5","Male","Hispanic","Caucasian","f","e","e",2.49,29.85,7,0,"Clock","1","Left","ClockDog",0.7,"dissimilar"
"334","80",1288,1,"5","Male","Not Hispanic","Caucasian","f","e","e",2.14,25.68,8,0,"Orange","1","Left","OrangeBread",0.578947368421053,"dissimilar"
"335","81",5176,1,"5","Male ","Hispanic","Caucasian","d","c","d",2.36,28.27,1,0,"Leaf","1","Right","BottleLeaf",0.95,"dissimilar"
"336","83",2203,1,"5","Male ","Not hipanic ","Caucasian ","d","g","g",2.41,28.9,3,0,"Dog","1","Right","ClockDog",0.75,"dissimilar"
"337","86",2268,1,"5","Female","Not Hispanic","Caucasian","f","g","d",2.21,26.53,6,0,"Pig","1","Left","PigButterfly",0.7,"dissimilar"
"338","87",2426,0,"5","Male","Hispanic ","Caucasian","e","g","e",2.34,28.11,7,0,"Clock","1","Right","ClockDog",0.7,"dissimilar"
"339","88",1720,1,"5","Male ","Not Hispanic ","Native Hawaiian & Caucasian","c","c","g",2.25,26.99,8,0,"Orange","1","Left","OrangeBread",0.882352941176471,"dissimilar"
"340","90",3141,1,"5","Male","Hispanic","Caucasian","d","g","e",2.52,30.18,2,0,"Butterfly","1","Right","PigButterfly",0.9,"dissimilar"
"341","91",2488,1,"5","Male","Not Hispanic","African American","f","g","c",2.46,29.49,3,0,"Dog","1","Right","ClockDog",0.65,"dissimilar"
"342","93",1941,1,"5","Female","Not Hispanic","Asian","","","",2.68,32.15,5,0,"Bottle","1","Left","BottleLeaf",0.9,"dissimilar"
"343","95",4387,1,"5","Female","Not Hispanic ","Caucasian","e","e","g",2.85,34.16,6,0,"Pig","1","Left","PigButterfly",0.95,"dissimilar"
"344","97",3404,1,"5"," Female","Not Hispanic ","Caucasian","d","c","c",2.34,28.11,8,0,"Orange","1","Left","OrangeBread",0.85,"dissimilar"
"345","98",3353,1,"5","Male","Hispanic","American Indian or Alaskan / Caucasian","e","g","d",2.64,31.73,1,0,"Leaf","1","Right","BottleLeaf",0.736842105263158,"dissimilar"
"346","101",8138,0,"6","Male","Caucasian",NA,"","e","e",2.52,30.21,4,0,"Flowers","1","Right","FlowersButterfly",0.85,"similar"
"347","102",4977,1,"6","Male ","Caucasian/ Asian-American",NA,"e","g","e",2.38,28.57,5,0,"Dog","1","Right","BunnyDog",0.85,"similar"
"348","103",2082,1,"6","Female","Caucasian ",NA,"e","c","b",2.68,32.19,6,0,"Bread","1","Right","TVBread",0.9,"similar"
"349","106",1649,1,"6","Female","Caucasian","","f","e","e",2.55,30.58,2,0,"TV","1","Left","TVBread",0.684210526315789,"similar"
"350","107",2063,1,"6","Male","African American, Caucasian, American Indian, Asian-American",NA,"d","g","c",2.6,31.17,3,0,"Bottle","1","Left","Bottlecrayon",0.6,"similar"
"351","108",2092,1,"6","Male","Caucasian",NA,"f","e","g",2.43,29.16,4,0,"Flowers","1","Left","FlowersButterfly",0.65,"similar"
"352","109",2137,1,"6","Male","Caucasion, Asian-American","","f","e","g",2.39,28.67,1,0,"Bunny","1","Left","BunnyDog",0.8,"similar"
"353","110",3904,1,"6","Male","Caucasian","","f","e","e",2.44,29.29,6,0,"Bread","1","Right","TVBread",0.9,"similar"
"354","111",2506,1,"6","Female","Caucasian","","f","e","e",2.64,31.69,7,0,"Crayon","1","Right","Bottlecrayon",0.85,"similar"
"355","112",2783,1,"6","Male","Caucasian","","f","e","e",2.65,31.86,8,0,"Butterfly","1","Right","FlowersButterfly",0.75,"similar"
"356","113",3584,1,"6","Male","Caucasiasian-American","","f","e","b",2.55,30.54,1,0,"Bunny","1","Left","BunnyDog",0.75,"similar"
"357","114",4259,1,"6","Male","Non-Hispanic","Caucasian","d","d","d",2.33,27.95,2,0,"TV","1","Left","TVBread",0.95,"similar"
"358","116",1363,0,"6","Female","Asian-Russian","","d","e","d",2.49,29.85,4,0,"Flowers","1","Right","FlowersButterfly",0.55,"similar"
"359","117",1967,1,"6","Male","Non-Hispanic","Caucasian","e","e","g",2.59,31.04,5,0,"Dog","1","Right","BunnyDog",0.95,"similar"
"360","118",2439,1,"6","Male","Non-Hispanic","Caucasian","f","e","g",2.28,27.39,6,0,"Bread","1","Right","TVBread",0.75,"similar"
"361","121",1794,1,"6","Female","African American, Caucasian, American Indian, Asian-American","Caucasian","a","c","",2.7,32.45,1,0,"Bunny","1","Left","BunnyDog",0.55,"similar"
"362","123",1860,1,"6","Male","Caucasian","","f","g","g",2.64,31.73,3,0,"Bottle","1","Left","Bottlecrayon",0.85,"similar"
"363","34",3241,1,"6","Female","Hispanic","Caucasian","d","e","e",2.35,28.21,2,0,"TV","1","Left","TVBread",0.6,"similar"
"364","35",2472,1,"6","Male","Non-Hispanic","Asian & Caucasian","f","e","e",2.27,27.25,3,0,"Bottle","0","Left","Bottlecrayon",0.6,"similar"
"365","36",5247,1,"6","Female","Non-Hispanic","Caucasian","f","d","g",2.24,26.83,4,0,"Flowers","1","Left","FlowersButterfly",0.95,"similar"
"366","37",2705,1,"6","Female","Non-Hispanic","Caucasian","f","e","e",2.2,26.4,5,0,"Dog","1","Right","BunnyDog",0.55,"similar"
"367","38",21461,0,"6","Female","Non-Hispanic","Asian & Caucasian","f","d","e",2.21,26.5,6,0,"Bread","1","Left","TVBread",0.8,"similar"
"368","39",4071,1,"6","Male","Non-Hispanic","Caucasian","c","b","b",2.19,26.24,7,0,"Crayon","1","Right","Bottlecrayon",0.9,"similar"
"369","40",4722,1,"6","Male","Hispanic","Caucasian","e","g","g",2.33,27.95,8,0,"Butterfly","1","Right","FlowersButterfly",0.647058823529412,"similar"
"370","41",4295,1,"6","Female","Hispanic","","f","d","d",2.23,26.79,1,0,"Bunny","1","Left","BunnyDog",0.55,"similar"
"371","43",4793,1,"6","Female","Not Hispanic","Caucasian","f","g","e",2.33,27.95,3,0,"Bottle","1","Left","Bottlecrayon",0.85,"similar"
"372","44",6046,0,"6","Male","Not Hispanic","Caucasian","b","d","b",2.27,27.19,4,0,"Flowers","1","Right","FlowersButterfly",0.9,"similar"
"373","45",4522,1,"6","Female","Not Hispanic","Caucasian","","d","g",2.39,28.73,5,0,"Dog","1","Right","BunnyDog",0.944444444444444,"similar"
"374","46",6734,1,"6","Male","Not Hispanic","Caucasian","e","e","g",2.33,27.91,6,0,"Bread","1","Right","TVBread",0.85,"similar"
"375","47",2357,1,"6","Male","Not Hispanic","Asian, Caucasian","f","g","g",2.46,29.52,7,0,"Crayon","1","Right","Bottlecrayon",0.65,"similar"
"376","48",3291,1,"6","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,8,0,"Butterfly","1","Right","FlowersButterfly",0.9,"similar"
"377","49",2410,1,"6","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,1,0,"Bunny","1","Left","BunnyDog",0.85,"similar"
"378","50",3382,1,"6","Female","Not Hispanic","Asian and Caucasian","d","e","g",2.22,26.7,2,0,"TV","1","Left","TVBread",0.7,"similar"
"379","51",4929,1,"6","Male","Not Hispanic","Caucasian","f","g","e",2.47,29.69,3,0,"Bottle","1","Left","Bottlecrayon",0.9,"similar"
"380","52",4649,1,"6","Female","Not Hispanic","Caucasian","e","e","c",2.2,26.37,4,0,"Flowers","1","Left","FlowersButterfly",0.8,"similar"
"381","53",8175,1,"6","Male","Not Hispanic","Caucasian","e","c","e",2.3,27.55,5,0,"Dog","1","Right","BunnyDog",0.75,"similar"
"382","54",7990,0,"6","Female","Hispanic","Caucasian","f","c","d",2.16,25.94,6,0,"Bread","1","Left","TVBread",0.75,"similar"
"383","56",2243,1,"6","Female","Not Hispanic","Caucasian","f","g","e",2.45,29.39,8,0,"Butterfly","1","Right","FlowersButterfly",0.9,"similar"
"384","58",1500,1,"6","Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,2,0,"TV","1","Left","TVBread",0.578947368421053,"similar"
"385","59",3740,1,"6","Male","Not Hispanic","Caucasian","d","d","e",2.27,27.19,3,0,"Bottle","1","Left","Bottlecrayon",0.85,"similar"
"386","60",2367,0,"6","Female","Not Hispanic","Caucasian","c","e","c",2.31,27.68,4,0,"Flowers","1","Right","FlowersButterfly",0.55,"similar"
"387","62",6534,0,"6","Female","1/8 Hispanic","Caucasian","d","e","b",2.34,28.04,6,0,"Bread","1","Left","TVBread",0.85,"similar"
"388","63",3177,1,"6","Male","Hispanic","","e","c","c",2.36,28.34,7,0,"Crayon","1","Right","Bottlecrayon",0.85,"similar"
"389","64",2001,1,"6","","Not Hispanic","Caucasian","c","c","d",2.41,28.96,8,0,"Butterfly","1","Right","FlowersButterfly",0.75,"similar"
"390","65",3245,1,"6","Male","","Caucasian","f","e","e",2.48,29.72,1,0,"Bunny","0","Left","BunnyDog",0.9,"similar"
"391","66",2599,1,"6","Female","Not Hispanic","Asian/Caucasian","f","g","f",2.41,28.96,2,0,"TV","1","Left","TVBread",0.8,"similar"
"392","67",3995,1,"6","Female","Not Hispanic","Caucasian","e","e","e",2.33,28.01,3,0,"Bottle","1","Left","Bottlecrayon",0.9,"similar"
"393","68",3049,0,"6","Male","Not Hispanic","Caucasian","e","c","d",2.32,27.88,4,0,"Flowers","1","Right","FlowersButterfly",0.7,"similar"
"394","69",4954,1,"6","Male","Not Hispanic","Caucasian","f","g","g",2.36,28.37,5,0,"Dog","1","Right","BunnyDog",0.85,"similar"
"395","71",2293,1,"6","Female","Not Hispanic","Caucasian","e","d","b",2.56,30.71,7,0,"Crayon","1","Right","Bottlecrayon",0.75,"similar"
"396","73",1494,1,"6","Male","Not Hispanic","Caucasian","e","e","e",2.27,27.19,1,0,"Bunny","1","Left","BunnyDog",0.7,"similar"
"397","74",4441,0,"6","Male","Not Hispanic","Caucasian","f","d","h",2.52,30.21,2,0,"TV","1","Right","TVBread",0.85,"similar"
"398","75",1657,1,"6","Female","Not Hispanic","Caucasian","f","e","b",2.56,30.71,3,0,"Bottle","1","Left","Bottlecrayon",0.8,"similar"
"399","76",2852,1,"6","Female","Not Hispanic","Caucasian","d","d","d",2.22,26.7,4,0,"Flowers","1","Left","FlowersButterfly",0.9,"similar"
"400","77",4247,0,"6","Female","Not Hispanic","African American/Caucasian","e","d","d",2.49,29.85,5,0,"Dog","1","Left","BunnyDog",0.631578947368421,"similar"
"401","78",3092,1,"6","Female","Not Hispanic","Caucasian","f","c","d",2.43,29.16,6,0,"Bread","1","Right","TVBread",0.95,"similar"
"402","79",4680,1,"6","Male","Hispanic","Caucasian","f","e","e",2.49,29.85,7,0,"Crayon","1","Right","Bottlecrayon",0.7,"similar"
"403","80",4698,1,"6","Male","Not Hispanic","Caucasian","f","e","e",2.14,25.68,8,0,"Butterfly","1","Right","FlowersButterfly",0.578947368421053,"similar"
"404","81",10186,1,"6","Male ","Hispanic","Caucasian","d","c","d",2.36,28.27,1,0,"Bunny","1","Left","BunnyDog",0.95,"similar"
"405","83",1781,0,"6","Male ","Not hipanic ","Caucasian ","d","g","g",2.41,28.9,3,0,"Bottle","0","Right","Bottlecrayon",0.75,"similar"
"406","86",3001,0,"6","Female","Not Hispanic","Caucasian","f","g","d",2.21,26.53,6,0,"Bread","1","Left","TVBread",0.7,"similar"
"407","87",2356,0,"6","Male","Hispanic ","Caucasian","e","g","e",2.34,28.11,7,0,"Crayon","1","Left","Bottlecrayon",0.7,"similar"
"408","88",3487,1,"6","Male ","Not Hispanic ","Native Hawaiian & Caucasian","c","c","g",2.25,26.99,8,0,"Butterfly","1","Right","FlowersButterfly",0.882352941176471,"similar"
"409","90",2676,1,"6","Male","Hispanic","Caucasian","d","g","e",2.52,30.18,2,0,"TV","1","Left","TVBread",0.9,"similar"
"410","91",2629,0,"6","Male","Not Hispanic","African American","f","g","c",2.46,29.49,3,0,"Bottle","1","Right","Bottlecrayon",0.65,"similar"
"411","93",9737,1,"6","Female","Not Hispanic","Asian","","","",2.68,32.15,5,0,"Dog","1","Right","BunnyDog",0.9,"similar"
"412","95",3083,1,"6","Female","Not Hispanic ","Caucasian","e","e","g",2.85,34.16,6,0,"Bread","1","Right","TVBread",0.95,"similar"
"413","97",2466,1,"6"," Female","Not Hispanic ","Caucasian","d","c","c",2.34,28.11,8,0,"Butterfly","1","Right","FlowersButterfly",0.85,"similar"
"414","98",1980,1,"6","Male","Hispanic","American Indian or Alaskan / Caucasian","e","g","d",2.64,31.73,1,0,"Bunny","1","Left","BunnyDog",0.736842105263158,"similar"
"415","101",2940,1,"7","Male","Caucasian",NA,"","e","e",2.52,30.21,4,0,"Cat","1","Right","MouseCat",0.85,"similar"
"416","102",5421,0,"7","Male ","Caucasian/ Asian-American",NA,"e","g","e",2.38,28.57,5,0,"Apple","1","Right","AppleStrawberry",0.85,"similar"
"417","103",1856,1,"7","Female","Caucasian ",NA,"e","c","b",2.68,32.19,6,0,"Orange","1","Left","OrangeBall",0.9,"similar"
"418","106",1227,0,"7","Female","Caucasian","","f","e","e",2.55,30.58,2,0,"Ball","1","Left","OrangeBall",0.684210526315789,"similar"
"419","107",1156,0,"7","Male","African American, Caucasian, American Indian, Asian-American",NA,"d","g","c",2.6,31.17,3,0,"Pillow","1","Left","EggPillow",0.6,"similar"
"420","108",2152,1,"7","Male","Caucasian",NA,"f","e","g",2.43,29.16,4,0,"Cat","1","Right","MouseCat",0.65,"similar"
"421","109",1377,0,"7","Male","Caucasion, Asian-American","","f","e","g",2.39,28.67,1,0,"Strawberry","1","Left","AppleStrawberry",0.8,"similar"
"422","110",10220,1,"7","Male","Caucasian","","f","e","e",2.44,29.29,6,0,"Orange","1","Left","OrangeBall",0.9,"similar"
"423","111",1988,1,"7","Female","Caucasian","","f","e","e",2.64,31.69,7,0,"Egg","1","Left","EggPillow",0.85,"similar"
"424","112",3744,0,"7","Male","Caucasian","","f","e","e",2.65,31.86,8,0,"Mouse","1","Right","MouseCat",0.75,"similar"
"425","113",2822,0,"7","Male","Caucasiasian-American","","f","e","b",2.55,30.54,1,0,"Strawberry","1","Left","AppleStrawberry",0.75,"similar"
"426","114",6199,1,"7","Male","Non-Hispanic","Caucasian","d","d","d",2.33,27.95,2,0,"Ball","1","Right","OrangeBall",0.95,"similar"
"427","116",1656,0,"7","Female","Asian-Russian","","d","e","d",2.49,29.85,4,0,"Cat","1","Left","MouseCat",0.55,"similar"
"428","117",1244,1,"7","Male","Non-Hispanic","Caucasian","e","e","g",2.59,31.04,5,0,"Apple","1","Left","AppleStrawberry",0.95,"similar"
"429","118",1232,1,"7","Male","Non-Hispanic","Caucasian","f","e","g",2.28,27.39,6,0,"Orange","1","Left","OrangeBall",0.75,"similar"
"430","121",1399,0,"7","Female","African American, Caucasian, American Indian, Asian-American","Caucasian","a","c","",2.7,32.45,1,0,"Strawberry","1","Left","AppleStrawberry",0.55,"similar"
"431","123",2080,1,"7","Male","Caucasian","","f","g","g",2.64,31.73,3,0,"Pillow","1","Right","EggPillow",0.85,"similar"
"432","34",11342,0,"7","Female","Hispanic","Caucasian","d","e","e",2.35,28.21,2,0,"Ball","1","Left","OrangeBall",0.6,"similar"
"433","35",3079,1,"7","Male","Non-Hispanic","Asian & Caucasian","f","e","e",2.27,27.25,3,0,"Pillow","1","Right","EggPillow",0.6,"similar"
"434","36",4200,1,"7","Female","Non-Hispanic","Caucasian","f","d","g",2.24,26.83,4,0,"Cat","1","Right","MouseCat",0.95,"similar"
"435","37",848,0,"7","Female","Non-Hispanic","Caucasian","f","e","e",2.2,26.4,5,0,"Apple","1","Right","AppleStrawberry",0.55,"similar"
"436","38",1786,0,"7","Female","Non-Hispanic","Asian & Caucasian","f","d","e",2.21,26.5,6,0,"Orange","1","Right","OrangeBall",0.8,"similar"
"437","39",37755,1,"7","Male","Non-Hispanic","Caucasian","c","b","b",2.19,26.24,7,0,"Egg","1","Left","EggPillow",0.9,"similar"
"438","40",7403,0,"7","Male","Hispanic","Caucasian","e","g","g",2.33,27.95,8,0,"Mouse","1","Right","MouseCat",0.647058823529412,"similar"
"439","41",7584,0,"7","Female","Hispanic","","f","d","d",2.23,26.79,1,0,"Strawberry","1","Left","AppleStrawberry",0.55,"similar"
"440","43",4750,0,"7","Female","Not Hispanic","Caucasian","f","g","e",2.33,27.95,3,0,"Pillow","1","Left","EggPillow",0.85,"similar"
"441","44",4219,1,"7","Male","Not Hispanic","Caucasian","b","d","b",2.27,27.19,4,0,"Cat","1","Right","MouseCat",0.9,"similar"
"442","45",3714,1,"7","Female","Not Hispanic","Caucasian","","d","g",2.39,28.73,5,0,"Apple","1","Left","AppleStrawberry",0.944444444444444,"similar"
"443","46",6861,0,"7","Male","Not Hispanic","Caucasian","e","e","g",2.33,27.91,6,0,"Orange","1","Right","OrangeBall",0.85,"similar"
"444","47",2454,0,"7","Male","Not Hispanic","Asian, Caucasian","f","g","g",2.46,29.52,7,0,"Egg","1","Right","EggPillow",0.65,"similar"
"445","48",4715,0,"7","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,8,0,"Mouse","1","Right","MouseCat",0.9,"similar"
"446","49",2558,1,"7","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,1,0,"Strawberry","1","Right","AppleStrawberry",0.85,"similar"
"447","50",2732,1,"7","Female","Not Hispanic","Asian and Caucasian","d","e","g",2.22,26.7,2,0,"Ball","1","Right","OrangeBall",0.7,"similar"
"448","51",2728,1,"7","Male","Not Hispanic","Caucasian","f","g","e",2.47,29.69,3,0,"Pillow","1","Right","EggPillow",0.9,"similar"
"449","52",4295,0,"7","Female","Not Hispanic","Caucasian","e","e","c",2.2,26.37,4,0,"Cat","1","Left","MouseCat",0.8,"similar"
"450","53",14638,0,"7","Male","Not Hispanic","Caucasian","e","c","e",2.3,27.55,5,0,"Apple","1","Right","AppleStrawberry",0.75,"similar"
"451","54",3547,1,"7","Female","Hispanic","Caucasian","f","c","d",2.16,25.94,6,0,"Orange","1","Left","OrangeBall",0.75,"similar"
"452","56",2033,1,"7","Female","Not Hispanic","Caucasian","f","g","e",2.45,29.39,8,0,"Mouse","1","Left","MouseCat",0.9,"similar"
"453","58",266,0,"7","Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,2,0,"Ball","1","Left","OrangeBall",0.578947368421053,"similar"
"454","59",2261,1,"7","Male","Not Hispanic","Caucasian","d","d","e",2.27,27.19,3,0,"Pillow","1","Right","EggPillow",0.85,"similar"
"455","60",3613,0,"7","Female","Not Hispanic","Caucasian","c","e","c",2.31,27.68,4,0,"Cat","1","Left","MouseCat",0.55,"similar"
"456","62",3782,1,"7","Female","1/8 Hispanic","Caucasian","d","e","b",2.34,28.04,6,0,"Orange","1","Left","OrangeBall",0.85,"similar"
"457","63",3955,1,"7","Male","Hispanic","","e","c","c",2.36,28.34,7,0,"Egg","1","Left","EggPillow",0.85,"similar"
"458","64",4191,0,"7","","Not Hispanic","Caucasian","c","c","d",2.41,28.96,8,0,"Mouse","1","Right","MouseCat",0.75,"similar"
"459","65",3678,1,"7","Male","","Caucasian","f","e","e",2.48,29.72,1,0,"Strawberry","1","Right","AppleStrawberry",0.9,"similar"
"460","66",1881,1,"7","Female","Not Hispanic","Asian/Caucasian","f","g","f",2.41,28.96,2,0,"Ball","1","Right","OrangeBall",0.8,"similar"
"461","67",2561,1,"7","Female","Not Hispanic","Caucasian","e","e","e",2.33,28.01,3,0,"Pillow","1","Right","EggPillow",0.9,"similar"
"462","68",2695,0,"7","Male","Not Hispanic","Caucasian","e","c","d",2.32,27.88,4,0,"Cat","1","Left","MouseCat",0.7,"similar"
"463","69",5778,0,"7","Male","Not Hispanic","Caucasian","f","g","g",2.36,28.37,5,0,"Apple","1","Right","AppleStrawberry",0.85,"similar"
"464","71",2616,1,"7","Female","Not Hispanic","Caucasian","e","d","b",2.56,30.71,7,0,"Egg","1","Left","EggPillow",0.75,"similar"
"465","73",3077,0,"7","Male","Not Hispanic","Caucasian","e","e","e",2.27,27.19,1,0,"Strawberry","1","Left","AppleStrawberry",0.7,"similar"
"466","74",4579,0,"7","Male","Not Hispanic","Caucasian","f","d","h",2.52,30.21,2,0,"Ball","1","Left","OrangeBall",0.85,"similar"
"467","75",2356,1,"7","Female","Not Hispanic","Caucasian","f","e","b",2.56,30.71,3,0,"Pillow","1","Right","EggPillow",0.8,"similar"
"468","76",2796,1,"7","Female","Not Hispanic","Caucasian","d","d","d",2.22,26.7,4,0,"Cat","1","Right","MouseCat",0.9,"similar"
"469","77",4490,1,"7","Female","Not Hispanic","African American/Caucasian","e","d","d",2.49,29.85,5,0,"Apple","1","Left","AppleStrawberry",0.631578947368421,"similar"
"470","78",4046,1,"7","Female","Not Hispanic","Caucasian","f","c","d",2.43,29.16,6,0,"Orange","1","Left","OrangeBall",0.95,"similar"
"471","79",5695,1,"7","Male","Hispanic","Caucasian","f","e","e",2.49,29.85,7,0,"Egg","1","Left","EggPillow",0.7,"similar"
"472","80",5192,0,"7","Male","Not Hispanic","Caucasian","f","e","e",2.14,25.68,8,0,"Mouse","1","Right","MouseCat",0.578947368421053,"similar"
"473","81",5938,1,"7","Male ","Hispanic","Caucasian","d","c","d",2.36,28.27,1,0,"Strawberry","1","Right","AppleStrawberry",0.95,"similar"
"474","83",2099,1,"7","Male ","Not hipanic ","Caucasian ","d","g","g",2.41,28.9,3,0,"Pillow","1","Right","EggPillow",0.75,"similar"
"475","86",2187,0,"7","Female","Not Hispanic","Caucasian","f","g","d",2.21,26.53,6,0,"Orange","1","Right","OrangeBall",0.7,"similar"
"476","87",2281,1,"7","Male","Hispanic ","Caucasian","e","g","e",2.34,28.11,7,0,"Egg","1","Left","EggPillow",0.7,"similar"
"477","88",2871,1,"7","Male ","Not Hispanic ","Native Hawaiian & Caucasian","c","c","g",2.25,26.99,8,0,"Mouse","1","Left","MouseCat",0.882352941176471,"similar"
"478","90",2391,1,"7","Male","Hispanic","Caucasian","d","g","e",2.52,30.18,2,0,"Ball","1","Right","OrangeBall",0.9,"similar"
"479","91",2212,1,"7","Male","Not Hispanic","African American","f","g","c",2.46,29.49,3,0,"Pillow","1","Right","EggPillow",0.65,"similar"
"480","93",9381,0,"7","Female","Not Hispanic","Asian","","","",2.68,32.15,5,0,"Apple","1","Right","AppleStrawberry",0.9,"similar"
"481","95",7597,1,"7","Female","Not Hispanic ","Caucasian","e","e","g",2.85,34.16,6,0,"Orange","1","Left","OrangeBall",0.95,"similar"
"482","97",4637,1,"7"," Female","Not Hispanic ","Caucasian","d","c","c",2.34,28.11,8,0,"Mouse","1","Left","MouseCat",0.85,"similar"
"483","98",2575,0,"7","Male","Hispanic","American Indian or Alaskan / Caucasian","e","g","d",2.64,31.73,1,0,"Strawberry","1","Left","AppleStrawberry",0.736842105263158,"similar"
"484","101",11424,0,"8","Male","Caucasian",NA,"","e","e",2.52,30.21,4,0,"Duck","1","Left","PigDuck",0.85,"similar"
"485","102",8068,0,"8","Male ","Caucasian/ Asian-American",NA,"e","g","e",2.38,28.57,5,0,"Ice_Cream","1","Right","Ice creamBroccoli",0.85,"similar"
"486","103",2068,1,"8","Female","Caucasian ",NA,"e","c","b",2.68,32.19,6,0,"Spoon","1","Left","SpoonFork",0.9,"similar"
"487","106",3479,1,"8","Female","Caucasian","","f","e","e",2.55,30.58,2,0,"Fork","1","Right","SpoonFork",0.684210526315789,"similar"
"488","107",1135,0,"8","Male","African American, Caucasian, American Indian, Asian-American",NA,"d","g","c",2.6,31.17,3,0,"Doll","0","Left","Teddy BearDoll",0.6,"similar"
"489","108",2038,1,"8","Male","Caucasian",NA,"f","e","g",2.43,29.16,4,0,"Duck","1","Right","PigDuck",0.65,"similar"
"490","109",1684,0,"8","Male","Caucasion, Asian-American","","f","e","g",2.39,28.67,1,0,"Broccoli","1","Left","Ice creamBroccoli",0.8,"similar"
"491","110",2063,1,"8","Male","Caucasian","","f","e","e",2.44,29.29,6,0,"Spoon","1","Left","SpoonFork",0.9,"similar"
"492","111",1919,0,"8","Female","Caucasian","","f","e","e",2.64,31.69,7,0,"Teddy_Bear","1","Right","Teddy BearDoll",0.85,"similar"
"493","112",1751,1,"8","Male","Caucasian","","f","e","e",2.65,31.86,8,0,"Pig","1","Left","PigDuck",0.75,"similar"
"494","113",2856,0,"8","Male","Caucasiasian-American","","f","e","b",2.55,30.54,1,0,"Broccoli","1","Left","Ice creamBroccoli",0.75,"similar"
"495","114",3996,1,"8","Male","Non-Hispanic","Caucasian","d","d","d",2.33,27.95,2,0,"Fork","1","Right","SpoonFork",0.95,"similar"
"496","116",1610,1,"8","Female","Asian-Russian","","d","e","d",2.49,29.85,4,0,"Duck","1","Right","PigDuck",0.55,"similar"
"497","117",1666,1,"8","Male","Non-Hispanic","Caucasian","e","e","g",2.59,31.04,5,0,"Ice_Cream","1","Left","Ice creamBroccoli",0.95,"similar"
"498","118",1389,1,"8","Male","Non-Hispanic","Caucasian","f","e","g",2.28,27.39,6,0,"Spoon","1","Left","SpoonFork",0.75,"similar"
"499","121",1444,0,"8","Female","African American, Caucasian, American Indian, Asian-American","Caucasian","a","c","",2.7,32.45,1,0,"Broccoli","1","Left","Ice creamBroccoli",0.55,"similar"
"500","123",5490,0,"8","Male","Caucasian","","f","g","g",2.64,31.73,3,0,"Doll","1","Left","Teddy BearDoll",0.85,"similar"
"501","34",1887,1,"8","Female","Hispanic","Caucasian","d","e","e",2.35,28.21,2,0,"Fork","1","Right","SpoonFork",0.6,"similar"
"502","35",3704,1,"8","Male","Non-Hispanic","Asian & Caucasian","f","e","e",2.27,27.25,3,0,"Doll","1","Right","Teddy BearDoll",0.6,"similar"
"503","36",7293,1,"8","Female","Non-Hispanic","Caucasian","f","d","g",2.24,26.83,4,0,"Duck","1","Right","PigDuck",0.95,"similar"
"504","37",2134,1,"8","Female","Non-Hispanic","Caucasian","f","e","e",2.2,26.4,5,0,"Ice_Cream","1","Left","Ice creamBroccoli",0.55,"similar"
"505","38",2751,1,"8","Female","Non-Hispanic","Asian & Caucasian","f","d","e",2.21,26.5,6,0,"Spoon","1","Left","SpoonFork",0.8,"similar"
"506","39",1819,1,"8","Male","Non-Hispanic","Caucasian","c","b","b",2.19,26.24,7,0,"Teddy_Bear","1","Left","Teddy BearDoll",0.9,"similar"
"507","40",3418,1,"8","Male","Hispanic","Caucasian","e","g","g",2.33,27.95,8,0,"Pig","1","Left","PigDuck",0.647058823529412,"similar"
"508","41",3212,0,"8","Female","Hispanic","","f","d","d",2.23,26.79,1,0,"Broccoli","1","Left","Ice creamBroccoli",0.55,"similar"
"509","43",5287,1,"8","Female","Not Hispanic","Caucasian","f","g","e",2.33,27.95,3,0,"Doll","1","Right","Teddy BearDoll",0.85,"similar"
"510","44",4061,1,"8","Male","Not Hispanic","Caucasian","b","d","b",2.27,27.19,4,0,"Duck","1","Right","PigDuck",0.9,"similar"
"511","45",6015,1,"8","Female","Not Hispanic","Caucasian","","d","g",2.39,28.73,5,0,"Ice_Cream","1","Left","Ice creamBroccoli",0.944444444444444,"similar"
"512","46",2516,1,"8","Male","Not Hispanic","Caucasian","e","e","g",2.33,27.91,6,0,"Spoon","1","Left","SpoonFork",0.85,"similar"
"513","47",2172,0,"8","Male","Not Hispanic","Asian, Caucasian","f","g","g",2.46,29.52,7,0,"Teddy_Bear","1","Right","Teddy BearDoll",0.65,"similar"
"514","48",5454,1,"8","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,8,0,"Pig","1","Left","PigDuck",0.9,"similar"
