Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,
8/29/2014,12:27,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 2.csv,24,1,1,1,1.01,encode,57,SPACE,"press spacebar to start practice",54716,True,0,117,134,"press spacebar to start practice",54719,
8/29/2014,12:27,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 2.csv,24,1,1,2,2.01,encode,57,SPACE,"YELLOW",2018,True,54853,98,115,"YELLOW",2051,"blacksquare.bmp",501,
8/29/2014,12:27,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 2.csv,24,1,1,3,3.01,encode,57,SPACE,"BLUE",1354,True,57520,32,48,"BLUE",1383,"blacksquare.bmp",502,
8/29/2014,12:27,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 2.csv,24,1,1,4,4.01,encode,57,SPACE,"RED",1140,True,59453,31,49,"RED",1166,"blacksquare.bmp",502,
8/29/2014,12:27,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 2.csv,24,1,1,5,5.01,encode,57,SPACE,"GREEN",1367,True,61170,31,48,"GREEN",1384,"blacksquare.bmp",501,
8/29/2014,12:27,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 2.csv,24,1,1,6,6.01,encode,57,SPACE,"RED",1257,True,63103,32,48,"RED",1284,"blacksquare.bmp",502,
8/29/2014,12:27,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 2.csv,24,1,1,7,7.01,encode,57,SPACE,"BLUE",1519,True,64937,32,48,"BLUE",1550,"blacksquare.bmp",501,
8/29/2014,12:27,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 2.csv,24,1,1,8,8.01,encode,57,SPACE,"GREEN",1203,True,67036,32,49,"GREEN",1233,"blacksquare.bmp",501,
8/29/2014,12:27,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 2.csv,24,1,1,9,9.01,encode,57,SPACE,"BLUE",1083,True,68819,33,49,"BLUE",1101,"blacksquare.bmp",501,
8/29/2014,12:27,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 2.csv,24,1,1,10,10.01,encode,57,SPACE,"GREEN",1128,True,70470,32,49,"GREEN",1150,"blacksquare.bmp",501,
8/29/2014,12:27,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 2.csv,24,1,1,11,11.01,encode,57,SPACE,"YELLOW",1099,True,72170,32,49,"YELLOW",1116,"blacksquare.bmp",502,
8/29/2014,12:27,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 2.csv,24,1,1,12,12.01,encode,57,SPACE,"END",6799,True,73837,31,48,"END",6817,"blacksquare.bmp",501,
