Date,Time,File,Subj,Cond,Block,Trial,Order,task,Resp,Name,Stim,RT,Correct,Started@,LoadTime,TotalInt,Stim 1,Time 1,Stim 2,Time 2,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,1,1.01,encode,57,SPACE,"press spacebar to start practice",2799957,True,0,50,66,"press spacebar to start practice",2800309,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,2,2.01,encode,57,SPACE,"YELLOW",2467,True,2800375,65,82,"YELLOW",2483,"blacksquare.bmp",501,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,3,3.01,encode,57,SPACE,"BLUE",1814,True,2803441,32,49,"BLUE",1834,"blacksquare.bmp",501,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,4,4.01,encode,57,SPACE,"RED",1468,True,2805825,32,49,"RED",1483,"blacksquare.bmp",501,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,5,5.01,encode,57,SPACE,"GREEN",1231,True,2807858,32,49,"GREEN",1250,"blacksquare.bmp",501,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,6,6.01,encode,57,SPACE,"RED",1236,True,2809658,32,49,"RED",1266,"blacksquare.bmp",502,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,7,7.01,encode,57,SPACE,"BLUE",1711,True,2811475,33,49,"BLUE",1734,"blacksquare.bmp",501,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,8,8.01,encode,57,SPACE,"GREEN",1129,True,2813759,32,48,"GREEN",1150,"blacksquare.bmp",502,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,9,9.01,encode,57,SPACE,"BLUE",1114,True,2815459,32,49,"BLUE",1132,"blacksquare.bmp",501,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,10,10.01,encode,57,SPACE,"GREEN",1212,True,2817141,33,49,"GREEN",1234,"blacksquare.bmp",502,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,11,11.01,encode,57,SPACE,"YELLOW",1066,True,2818926,31,48,"YELLOW",1083,"blacksquare.bmp",501,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,12,12.01,encode,57,SPACE,"END",10025,True,2820558,33,49,"END",10050,"blacksquare.bmp",502,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,13,13.01,encode,57,SPACE,"press spacebar to start task",1947,True,2831159,32,49,"press spacebar to start task",1951,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,14,14.01,encode,57,SPACE,"YELLOW",1512,True,2833159,32,49,"YELLOW",1533,"blacksquare.bmp",501,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,15,15.01,encode,57,SPACE,"RED",1115,True,2835242,32,49,"RED",1134,"blacksquare.bmp",501,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,16,16.01,encode,57,SPACE,"GREEN",1365,True,2836926,32,48,"GREEN",1383,"blacksquare.bmp",502,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,17,17.01,encode,57,SPACE,"RED",1260,True,2838859,31,48,"RED",1284,"blacksquare.bmp",501,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,18,18.01,encode,57,SPACE,"YELLOW",1167,True,2840692,32,49,"YELLOW",1184,"blacksquare.bmp",501,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,19,19.01,encode,57,SPACE,"BLUE",1095,True,2842426,32,48,"BLUE",1117,"blacksquare.bmp",502,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,20,20.01,encode,57,SPACE,"YELLOW",1067,True,2844093,31,47,"YELLOW",1084,"blacksquare.bmp",501,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,21,21.01,encode,57,SPACE,"RED",1429,True,2845725,33,49,"RED",1450,"blacksquare.bmp",501,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,22,22.01,encode,57,SPACE,"YELLOW",1186,True,2847725,33,49,"YELLOW",1217,"blacksquare.bmp",501,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,23,23.01,encode,57,SPACE,"GREEN",1576,True,2849492,32,49,"GREEN",1600,"blacksquare.bmp",501,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,24,24.01,encode,57,SPACE,"GREEN",1143,True,2851642,33,49,"GREEN",1166,"blacksquare.bmp",502,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,25,25.01,encode,57,SPACE,"YELLOW",991,True,2853359,32,49,"YELLOW",1017,"blacksquare.bmp",501,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,26,26.01,encode,57,SPACE,"GREEN",1158,True,2854926,32,48,"GREEN",1184,"blacksquare.bmp",501,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,27,27.01,encode,57,SPACE,"GREEN",997,True,2856659,32,49,"GREEN",1016,"blacksquare.bmp",501,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,28,28.01,encode,57,SPACE,"RED",1236,True,2858225,33,49,"RED",1267,"blacksquare.bmp",502,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,29,29.01,encode,57,SPACE,"BLUE",1055,True,2860043,31,48,"BLUE",1084,"blacksquare.bmp",501,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,30,30.01,encode,57,SPACE,"YELLOW",1052,True,2861676,32,48,"YELLOW",1083,"blacksquare.bmp",502,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,31,31.01,encode,57,SPACE,"RED",991,True,2863309,33,49,"RED",1017,"blacksquare.bmp",501,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,32,32.01,encode,57,SPACE,"GREEN",1132,True,2864876,32,49,"GREEN",1149,"blacksquare.bmp",502,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,33,33.01,encode,57,SPACE,"GREEN",990,True,2866576,32,49,"GREEN",1016,"blacksquare.bmp",501,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,34,34.01,encode,57,SPACE,"YELLOW",957,True,2868142,33,49,"YELLOW",984,"blacksquare.bmp",501,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,35,35.01,encode,57,SPACE,"YELLOW",1077,True,2869676,32,48,"YELLOW",1101,"blacksquare.bmp",501,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,36,36.01,encode,57,SPACE,"RED",991,True,2871326,32,49,"RED",1016,"blacksquare.bmp",501,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,37,37.01,encode,57,SPACE,"GREEN",1029,True,2872892,33,49,"GREEN",1050,"blacksquare.bmp",502,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,38,38.01,encode,57,SPACE,"RED",963,True,2874493,31,48,"RED",983,"blacksquare.bmp",502,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,39,39.01,encode,57,SPACE,"GREEN",1554,True,2876026,32,49,"GREEN",1583,"blacksquare.bmp",501,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,40,40.01,encode,57,SPACE,"YELLOW",1074,True,2878159,32,49,"YELLOW",1100,"blacksquare.bmp",501,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,41,41.01,encode,57,SPACE,"GREEN",1005,True,2879809,33,49,"GREEN",1033,"blacksquare.bmp",501,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,42,42.01,encode,57,SPACE,"BLUE",1003,True,2881392,33,49,"BLUE",1033,"blacksquare.bmp",502,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,43,43.01,encode,57,SPACE,"YELLOW",857,True,2882976,32,48,"YELLOW",884,"blacksquare.bmp",501,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,44,44.01,encode,57,SPACE,"YELLOW",1172,True,2884409,32,49,"YELLOW",1200,"blacksquare.bmp",501,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,45,45.01,encode,57,SPACE,"RED",1243,True,2886159,32,49,"RED",1266,"blacksquare.bmp",502,
8/18/2015,11:41,C:\Documents and Settings\lab\Desktop\Tadpole\Stroop Task\stroop 1.csv,91,1,1,46,46.01,encode,57,SPACE,"GREEN",1199,True,2887976,32,49,"GREEN",1216,"blacksquare.bmp",502,
